Time	Channel C	Channel D
(ms)	(mV)	(mV)

0.00537600	13.42814445	106.38141632
0.00540800	13.22672176	106.68049622
0.00544000	12.42713642	106.18000031
0.00547200	12.82998085	106.47908020
0.00550400	12.62855911	106.47908020
0.00553600	12.32947826	106.47908020
0.00556800	13.42814445	106.27765656
0.00560000	13.62956619	106.27765656
0.00563200	13.12906170	106.47908020
0.00566400	13.92864704	106.38141632
0.00569600	13.33048439	106.38141632
0.00572800	12.92763996	106.27765656
0.00576000	13.73332977	107.18711090
0.00579200	13.92864704	106.47908020
0.00582400	13.12906170	105.97856903
0.00585600	13.83098793	106.27765656
0.00588800	13.62956619	107.08334351
0.00592000	13.12906170	106.58283997
0.00595200	13.42814445	106.27765656
0.00598400	12.92763996	106.68049622
0.00601600	13.73332977	106.88192749
0.00604800	13.33048439	106.38141632
0.00608000	13.62956619	105.77715302
0.00611200	13.92864704	106.07623291
0.00614400	14.33149147	106.07623291
0.00617600	13.73332977	105.87480927
0.00620800	13.83098793	106.98567963
0.00624000	13.62956619	106.38141632
0.00627200	14.33149147	105.97856903
0.00630400	14.23383236	106.07623291
0.00633600	13.22672176	106.58283997
0.00636800	13.83098793	105.87480927
0.00640000	14.03241062	106.47908020
0.00643200	14.03241062	106.07623291
0.00646400	14.33149147	105.77715302
0.00649600	14.43525505	105.87480927
0.00652800	15.23484039	106.18000031
0.00656000	14.83199596	105.57572937
0.00659200	14.63057327	106.38141632
0.00662400	14.53291321	105.67338562
0.00665600	15.03341770	105.67338562
0.00668800	15.13107681	105.87480927
0.00672000	14.73433590	105.47196960
0.00675200	14.83199596	105.87480927
0.00678400	14.93575764	104.97145844
0.00681600	14.83199596	105.77715302
0.00684800	15.33249855	105.87480927
0.00688000	15.03341770	106.07623291
0.00691200	15.53392124	105.57572937
0.00694400	15.03341770	105.27054596
0.00697600	15.23484039	106.18000031
0.00700800	14.23383236	106.07623291
0.00704000	15.03341770	105.47196960
0.00707200	14.63057327	106.18000031
0.00710400	16.13818741	105.97856903
0.00713600	15.73534393	105.67338562
0.00716800	14.83199596	105.87480927
0.00720000	15.43626213	105.87480927
0.00723200	15.43626213	105.27054596
0.00726400	16.13818741	105.37430573
0.00729600	15.63768387	105.57572937
0.00732800	15.63768387	105.97856903
0.00736000	15.53392124	106.38141632
0.00739200	14.93575764	106.58283997
0.00742400	15.73534393	105.77715302
0.00745600	15.23484039	105.77715302
0.00748800	15.93676472	105.57572937
0.00752000	15.53392124	105.87480927
0.00755200	15.73534393	104.66627502
0.00758400	15.73534393	105.06912231
0.00761600	15.53392124	105.77715302
0.00764800	15.63768387	105.27054596
0.00768000	15.53392124	105.47196960
0.00771200	16.73634911	106.07623291
0.00774400	17.13919449	106.18000031
0.00777600	16.53492737	105.37430573
0.00780800	15.93676472	105.37430573
0.00784000	16.63869095	105.47196960
0.00787200	16.03442574	105.97856903
0.00790400	16.53492737	105.77715302
0.00793600	16.84011459	106.18000031
0.00796800	16.13818741	105.37430573
0.00800000	15.63768387	105.37430573
0.00803200	16.93777275	105.77715302
0.00806400	16.84011459	105.06912231
0.00809600	16.73634911	105.47196960
0.00812800	16.03442574	105.77715302
0.00816000	16.13818741	105.37430573
0.00819200	16.13818741	104.77004242
0.00822400	17.04153442	105.47196960
0.00825600	17.54203796	105.47196960
0.00828800	16.43726921	105.27054596
0.00832000	16.33961105	105.77715302
0.00835200	16.93777275	105.37430573
0.00838400	17.34061623	104.97145844
0.00841600	16.53492737	104.46485901
0.00844800	17.34061623	105.67338562
0.00848000	17.54203796	105.57572937
0.00851200	17.74346161	104.77004242
0.00854400	17.43827629	105.77715302
0.00857600	16.84011459	105.06912231
0.00860800	17.23685455	105.57572937
0.00864000	17.54203796	104.77004242
0.00867200	17.23685455	105.67338562
0.00870400	17.34061623	105.17288971
0.00873600	17.74346161	105.27054596
0.00876800	17.04153442	104.86769867
0.00880000	17.04153442	105.37430573
0.00883200	17.23685455	105.17288971
0.00886400	17.93877983	105.57572937
0.00889600	18.04254341	105.77715302
0.00892800	17.63969803	104.86769867
0.00896000	18.14020157	105.57572937
0.00899200	17.63969803	105.06912231
0.00902400	17.63969803	104.56861877
0.00905600	17.93877983	105.17288971
0.00908800	18.04254341	105.77715302
0.00912000	17.63969803	104.77004242
0.00915200	17.63969803	104.97145844
0.00918400	17.93877983	104.97145844
0.00921600	17.54203796	105.17288971
0.00924800	17.63969803	105.17288971
0.00928000	18.24396515	104.56861877
0.00931200	17.54203796	104.86769867
0.00934400	17.34061623	105.47196960
0.00937600	17.54203796	104.46485901
0.00940800	18.14020157	104.86769867
0.00944000	18.34162331	105.27054596
0.00947200	18.14020157	104.97145844
0.00950400	18.43928337	105.17288971
0.00953600	18.43928337	104.97145844
0.00956800	18.14020157	104.36719513
0.00960000	18.64070511	104.77004242
0.00963200	18.54304695	104.97145844
0.00966400	19.14120865	104.26343536
0.00969600	19.14120865	105.17288971
0.00972800	18.54304695	104.46485901
0.00976000	18.84212875	104.77004242
0.00979200	19.34263229	104.56861877
0.00982400	19.84313393	104.46485901
0.00985600	18.74446678	105.27054596
0.00988800	19.34263229	104.36719513
0.00992000	18.54304695	104.56861877
0.00995200	19.14120865	104.16577148
0.00998400	19.24497223	104.66627502
0.01001600	19.14120865	104.16577148
0.01004800	19.34263229	104.46485901
0.01008000	18.94589043	104.36719513
0.01011200	19.14120865	104.56861877
0.01014400	20.14831924	103.96435547
0.01017600	19.74547577	104.97145844
0.01020800	19.64781761	104.77004242
0.01024000	19.44639397	104.46485901
0.01027200	20.34974098	104.86769867
0.01030400	19.54405212	104.77004242
0.01033600	20.24597931	105.27054596
0.01036800	20.04455566	104.86769867
0.01040000	18.94589043	104.86769867
0.01043200	19.54405212	104.46485901
0.01046400	19.34263229	104.86769867
0.01049600	20.04455566	104.97145844
0.01052800	19.64781761	104.46485901
0.01056000	19.44639397	104.97145844
0.01059200	20.44739914	104.66627502
0.01062400	20.74648285	104.66627502
0.01065600	20.54506111	103.86058807
0.01068800	19.74547577	104.06201172
0.01072000	20.14831924	104.16577148
0.01075200	19.94689751	104.46485901
0.01078400	20.34974098	104.97145844
0.01081600	20.04455566	104.26343536
0.01084800	20.54506111	104.66627502
0.01088000	20.24597931	104.26343536
0.01091200	20.44739914	104.66627502
0.01094400	20.74648285	104.16577148
0.01097600	19.74547577	104.56861877
0.01100800	20.44739914	104.06201172
0.01104000	20.34974098	104.26343536
0.01107200	20.54506111	103.76293182
0.01110400	20.85024643	104.46485901
0.01113600	20.85024643	104.26343536
0.01116800	20.54506111	104.56861877
0.01120000	20.74648285	104.36719513
0.01123200	20.74648285	104.26343536
0.01126400	20.54506111	104.26343536
0.01129600	20.14831924	103.45774078
0.01132800	20.34974098	104.66627502
0.01136000	20.94790459	104.16577148
0.01139200	21.44840813	104.06201172
0.01142400	21.24698448	103.76293182
0.01145600	21.24698448	104.77004242
0.01148800	21.94891167	103.76293182
0.01152000	21.44840813	104.06201172
0.01155200	21.85125351	103.76293182
0.01158400	21.74748993	103.96435547
0.01161600	22.05267334	103.86058807
0.01164800	21.55216980	104.06201172
0.01168000	21.44840813	103.56150818
0.01171200	21.74748993	104.46485901
0.01174400	22.15033531	103.86058807
0.01177600	21.85125351	103.65917206
0.01180800	22.05267334	103.86058807
0.01184000	22.05267334	104.06201172
0.01187200	22.25409698	104.26343536
0.01190400	21.74748993	104.36719513
0.01193600	21.55216980	103.65917206
0.01196800	21.55216980	104.16577148
0.01200000	22.44941521	103.76293182
0.01203200	22.05267334	104.16577148
0.01206400	22.05267334	103.86058807
0.01209600	22.05267334	103.45774078
0.01212800	22.35175514	103.76293182
0.01216000	22.25409698	103.76293182
0.01219200	22.55317879	103.86058807
0.01222400	22.05267334	104.46485901
0.01225600	22.65083694	104.46485901
0.01228800	23.05368233	103.76293182
0.01232000	22.65083694	104.06201172
0.01235200	22.65083694	103.86058807
0.01238400	22.65083694	103.76293182
0.01241600	22.75460052	103.65917206
0.01244800	22.55317879	103.86058807
0.01248000	22.44941521	104.86769867
0.01251200	22.75460052	103.65917206
0.01254400	22.55317879	104.26343536
0.01257600	23.15134048	104.26343536
0.01260800	22.95602226	103.76293182
0.01264000	23.85326767	103.86058807
0.01267200	22.35175514	103.76293182
0.01270400	23.25510406	104.06201172
0.01273600	22.75460052	103.96435547
0.01276800	23.45652580	104.36719513
0.01280000	22.55317879	103.76293182
0.01283200	23.05368233	103.65917206
0.01286400	23.55418587	103.76293182
0.01289600	23.75560760	103.76293182
0.01292800	23.65794754	103.76293182
0.01296000	23.95702934	104.16577148
0.01299200	23.45652580	104.06201172
0.01302400	23.35276222	103.36008453
0.01305600	23.95702934	104.36719513
0.01308800	24.65895653	104.86769867
0.01312000	23.75560760	103.96435547
0.01315200	24.45753288	103.56150818
0.01318400	24.65895653	103.45774078
0.01321600	24.05468750	103.65917206
0.01324800	23.75560760	104.16577148
0.01328000	23.45652580	104.16577148
0.01331200	23.65794754	103.65917206
0.01334400	23.55418587	104.06201172
0.01337600	24.75661469	103.56150818
0.01340800	24.55519104	103.76293182
0.01344000	24.25611115	103.45774078
0.01347200	24.35377121	103.15866089
0.01350400	24.75661469	103.25632477
0.01353600	24.35377121	104.06201172
0.01356800	24.45753288	103.15866089
0.01360000	24.86037636	103.65917206
0.01363200	24.95803642	102.75581360
0.01366400	24.15845299	103.45774078
0.01369600	23.85326767	104.16577148
0.01372800	24.05468750	103.36008453
0.01376000	24.25611115	103.56150818
0.01379200	24.35377121	103.56150818
0.01382400	24.35377121	103.15866089
0.01385600	25.15945816	104.06201172
0.01388800	25.36087990	103.56150818
0.01392000	24.45753288	103.96435547
0.01395200	24.25611115	103.76293182
0.01398400	24.55519104	103.65917206
0.01401600	24.55519104	103.65917206
0.01404800	24.95803642	103.15866089
0.01408000	25.25711823	102.65816498
0.01411200	25.25711823	103.36008453
0.01414400	25.56230354	103.06100464
0.01417600	25.15945816	103.86058807
0.01420800	24.75661469	104.26343536
0.01424000	25.56230354	103.25632477
0.01427200	25.36087990	103.76293182
0.01430400	25.65996170	103.65917206
0.01433600	25.75762177	103.06100464
0.01436800	25.75762177	103.06100464
0.01440000	25.36087990	103.76293182
0.01443200	25.05569649	103.36008453
0.01446400	25.45854187	103.36008453
0.01449600	25.95904350	103.45774078
0.01452800	25.15945816	103.96435547
0.01456000	25.56230354	103.36008453
0.01459200	25.95904350	103.36008453
0.01462400	25.75762177	103.65917206
0.01465600	26.16046524	102.45673370
0.01468800	25.56230354	103.15866089
0.01472000	26.66096878	104.16577148
0.01475200	26.06280708	103.45774078
0.01478400	25.75762177	102.85958099
0.01481600	26.36188889	103.45774078
0.01484800	26.06280708	103.15866089
0.01488000	26.06280708	103.25632477
0.01491200	26.66096878	102.95724487
0.01494400	27.26523590	102.95724487
0.01497600	26.56330872	103.06100464
0.01500800	26.36188889	103.45774078
0.01504000	26.56330872	102.95724487
0.01507200	26.36188889	104.06201172
0.01510400	26.26422882	103.36008453
0.01513600	26.26422882	103.45774078
0.01516800	26.36188889	103.45774078
0.01520000	27.26523590	103.36008453
0.01523200	27.16147423	103.06100464
0.01526400	27.46665955	103.36008453
0.01529600	26.76473236	103.25632477
0.01532800	26.96615410	103.25632477
0.01536000	27.36289406	103.56150818
0.01539200	27.46665955	102.95724487
0.01542400	27.46665955	103.36008453
0.01545600	26.96615410	102.45673370
0.01548800	27.86339760	103.56150818
0.01552000	26.45954704	103.36008453
0.01555200	27.26523590	103.45774078
0.01558400	27.36289406	102.95724487
0.01561600	27.66197586	103.25632477
0.01564800	27.66197586	102.45673370
0.01568000	27.46665955	103.15866089
0.01571200	28.16858292	102.75581360
0.01574400	27.86339760	102.85958099
0.01577600	26.96615410	102.95724487
0.01580800	27.76573944	103.15866089
0.01584000	27.46665955	102.35298157
0.01587200	27.76573944	102.65816498
0.01590400	28.36390305	102.75581360
0.01593600	28.36390305	103.36008453
0.01596800	28.46766472	102.35298157
0.01600000	28.76674652	102.65816498
0.01603200	28.46766472	102.35298157
0.01606400	28.26624298	102.75581360
0.01609600	28.06482124	102.75581360
0.01612800	28.87051010	102.85958099
0.01616000	28.46766472	102.55439758
0.01619200	27.56431770	102.55439758
0.01622400	28.26624298	103.25632477
0.01625600	28.16858292	103.25632477
0.01628800	28.36390305	102.75581360
0.01632000	28.56532478	102.45673370
0.01635200	28.16858292	102.05389404
0.01638400	28.06482124	102.65816498
0.01641600	28.76674652	102.55439758
0.01644800	28.87051010	102.95724487
0.01648000	28.16858292	102.65816498
0.01651200	28.76674652	102.55439758
0.01654400	28.66908646	102.75581360
0.01657600	28.76674652	102.35298157
0.01660800	29.16959190	102.65816498
0.01664000	28.87051010	102.95724487
0.01667200	29.67009544	102.75581360
0.01670400	28.76674652	103.06100464
0.01673600	28.96816826	102.65816498
0.01676800	28.87051010	102.55439758
0.01680000	29.06582642	103.15866089
0.01683200	28.46766472	102.15155029
0.01686400	28.87051010	103.06100464
0.01689600	29.06582642	102.75581360
0.01692800	29.06582642	103.06100464
0.01696000	29.67009544	102.05389404
0.01699200	29.46867180	102.55439758
0.01702400	29.06582642	102.75581360
0.01705600	29.16959190	102.75581360
0.01708800	29.16959190	102.45673370
0.01712000	30.17059708	102.95724487
0.01715200	29.57243538	102.15155029
0.01718400	29.76775360	102.45673370
0.01721600	29.87151527	102.45673370
0.01724800	30.46968079	102.55439758
0.01728000	29.76775360	102.15155029
0.01731200	29.67009544	102.15155029
0.01734400	30.87252426	102.85958099
0.01737600	30.46968079	102.25531769
0.01740800	29.67009544	101.85247040
0.01744000	30.17059708	102.35298157
0.01747200	29.67009544	102.65816498
0.01750400	30.57344246	102.25531769
0.01753600	30.26825714	102.05389404
0.01756800	30.97018242	101.65105438
0.01760000	30.87252426	102.35298157
0.01763200	31.07394600	101.85247040
0.01766400	30.37202072	102.65816498
0.01769600	30.46968079	102.45673370
0.01772800	30.67110062	102.05389404
0.01776000	31.27536774	102.05389404
0.01779200	30.87252426	102.25531769
0.01782400	30.97018242	101.85247040
0.01785600	30.37202072	102.25531769
0.01788800	30.77486610	101.95013428
0.01792000	30.46968079	102.35298157
0.01795200	30.57344246	102.35298157
0.01798400	31.17160416	101.14443970
0.01801600	30.57344246	101.65105438
0.01804800	31.37302589	102.25531769
0.01808000	31.07394600	101.95013428
0.01811200	31.57444763	102.15155029
0.01814400	31.27536774	101.95013428
0.01817600	31.47678947	101.74870300
0.01820800	31.37302589	101.95013428
0.01824000	31.57444763	102.25531769
0.01827200	31.37302589	101.95013428
0.01830400	31.37302589	102.05389404
0.01833600	30.67110062	101.65105438
0.01836800	31.37302589	101.85247040
0.01840000	31.97729301	102.15155029
0.01843200	31.47678947	102.15155029
0.01846400	31.27536774	102.05389404
0.01849600	31.17160416	102.25531769
0.01852800	31.77587128	102.85958099
0.01856000	31.77587128	101.24820709
0.01859200	31.37302589	102.05389404
0.01862400	32.07495117	101.24820709
0.01865600	32.17871475	101.95013428
0.01868800	31.97729301	102.05389404
0.01872000	31.57444763	101.65105438
0.01875200	32.37403488	101.54728699
0.01878400	31.47678947	101.74870300
0.01881600	31.17160416	101.95013428
0.01884800	31.97729301	101.34587097
0.01888000	31.67210770	101.74870300
0.01891200	31.37302589	101.44962311
0.01894400	32.57545471	101.74870300
0.01897600	31.77587128	102.05389404
0.01900800	31.67210770	101.14443970
0.01904000	31.67210770	101.65105438
0.01907200	32.97830200	101.34587097
0.01910400	33.17972565	100.54017639
0.01913600	32.57545471	101.85247040
0.01916800	32.77687836	101.65105438
0.01920000	32.67922211	101.24820709
0.01923200	33.27738190	101.44962311
0.01926400	33.07596207	101.54728699
0.01929600	32.37403488	101.65105438
0.01932800	32.57545471	100.94302368
0.01936000	32.88064194	101.44962311
0.01939200	32.67922211	101.34587097
0.01942400	33.57646561	101.74870300
0.01945600	33.47880554	101.44962311
0.01948800	32.67922211	101.14443970
0.01952000	32.77687836	101.74870300
0.01955200	32.57545471	101.54728699
0.01958400	32.77687836	101.34587097
0.01961600	33.38114166	101.65105438
0.01964800	33.07596207	100.84535980
0.01968000	32.77687836	101.24820709
0.01971200	33.38114166	101.44962311
0.01974400	33.57646561	101.44962311
0.01977600	33.17972565	100.94302368
0.01980800	32.97830200	101.04677582
0.01984000	33.17972565	100.94302368
0.01987200	33.38114166	101.14443970
0.01990400	33.77788544	101.04677582
0.01993600	33.38114166	101.14443970
0.01996800	34.38215256	100.94302368
0.02000000	33.77788544	100.94302368
0.02003200	33.77788544	101.54728699
0.02006400	33.38114166	101.34587097
0.02009600	33.68022919	101.14443970
0.02012800	33.97930908	100.94302368
0.02016000	34.27838898	100.94302368
0.02019200	34.27838898	100.74160004
0.02022400	34.68123245	101.44962311
0.02025600	33.68022919	100.74160004
0.02028800	33.68022919	101.04677582
0.02032000	34.47980881	101.14443970
0.02035200	34.08306885	100.64394379
0.02038400	34.47980881	100.74160004
0.02041600	35.18173599	101.14443970
0.02044800	34.58357239	100.94302368
0.02048000	34.27838898	100.03967285
0.02051200	34.68123245	100.74160004
0.02054400	34.98031235	100.33875275
0.02057600	34.78499603	100.54017639
0.02060800	34.47980881	100.44251251
0.02064000	34.98031235	100.64394379
0.02067200	34.47980881	100.84535980
0.02070400	34.78499603	100.94302368
0.02073600	34.58357239	100.24109650
0.02076800	34.47980881	100.33875275
0.02080000	35.68223953	100.44251251
0.02083200	35.18173599	100.24109650
0.02086400	34.58357239	100.84535980
0.02089600	34.98031235	100.94302368
0.02092800	35.68223953	100.03967285
0.02096000	35.48692322	100.54017639
0.02099200	36.18884659	100.64394379
0.02102400	35.08407593	100.33875275
0.02105600	35.68223953	100.54017639
0.02108800	35.08407593	100.54017639
0.02112000	35.18173599	100.03967285
0.02115200	34.88265610	100.84535980
0.02118400	34.88265610	100.44251251
0.02121600	35.68223953	100.74160004
0.02124800	35.58458328	99.83824921
0.02128000	35.58458328	100.03967285
0.02131200	35.58458328	100.54017639
0.02134400	36.38416672	100.44251251
0.02137600	36.38416672	100.24109650
0.02140800	36.28650665	100.44251251
0.02144000	36.38416672	100.03967285
0.02147200	35.88366318	100.13732910
0.02150400	35.68223953	100.44251251
0.02153600	35.88366318	100.24109650
0.02156800	36.18884659	100.13732910
0.02160000	35.88366318	100.64394379
0.02163200	35.48692322	100.13732910
0.02166400	35.78600311	100.03967285
0.02169600	35.78600311	99.43540192
0.02172800	35.98742676	100.13732910
0.02176000	36.38416672	99.83824921
0.02179200	36.38416672	99.53306580
0.02182400	36.08508682	100.33875275
0.02185600	36.18884659	99.43540192
0.02188800	36.18884659	99.53306580
0.02192000	36.08508682	100.54017639
0.02195200	36.08508682	100.44251251
0.02198400	36.38416672	100.33875275
0.02201600	36.58559036	99.63682556
0.02204800	35.88366318	100.03967285
0.02208000	36.58559036	99.23398590
0.02211200	36.78701401	99.63682556
0.02214400	36.78701401	99.53306580
0.02217600	36.68935013	100.24109650
0.02220800	36.68935013	99.63682556
0.02224000	37.28751373	99.03256226
0.02227200	36.28650665	99.63682556
0.02230400	37.39127731	99.53306580
0.02233600	36.78701401	100.03967285
0.02236800	36.48793030	99.53306580
0.02240000	36.38416672	99.13021851
0.02243200	36.78701401	99.63682556
0.02246400	36.68935013	99.73448944
0.02249600	37.28751373	99.33164215
0.02252800	36.68935013	99.13021851
0.02256000	37.48893356	99.33164215
0.02259200	37.48893356	99.23398590
0.02262400	37.39127731	99.43540192
0.02265600	36.88467026	99.63682556
0.02268800	36.98843002	99.63682556
0.02272000	37.08609390	99.73448944
0.02275200	37.78801727	99.33164215
0.02278400	37.18985367	99.33164215
0.02281600	37.69035721	99.33164215
0.02284800	37.08609390	99.53306580
0.02288000	37.18985367	99.13021851
0.02291200	37.58659744	99.23398590
0.02294400	37.39127731	99.23398590
0.02297600	38.69136429	98.62971497
0.02300800	38.09320450	99.03256226
0.02304000	38.39228439	99.03256226
0.02307200	38.09320450	98.92879486
0.02310400	37.69035721	99.03256226
0.02313600	37.39127731	99.23398590
0.02316800	37.89178085	99.23398590
0.02320000	38.09320450	99.33164215
0.02323200	38.48994446	98.52595520
0.02326400	38.28852081	99.03256226
0.02329600	38.28852081	99.43540192
0.02332800	38.39228439	98.72737885
0.02336000	37.39127731	99.53306580
0.02339200	37.69035721	99.13021851
0.02342400	38.09320450	98.62971497
0.02345600	38.69136429	98.83113861
0.02348800	38.69136429	98.12921143
0.02352000	38.69136429	98.42829895
0.02355200	37.69035721	99.13021851
0.02358400	38.69136429	98.33063507
0.02361600	39.09421158	98.83113861
0.02364800	39.29563522	98.52595520
0.02368000	38.99044800	98.52595520
0.02371200	38.69136429	97.72637177
0.02374400	38.79513168	98.33063507
0.02377600	38.89278793	98.33063507
0.02380800	38.89278793	98.83113861
0.02384000	38.99044800	98.22687531
0.02387200	38.69136429	98.02545166
0.02390400	39.59471512	98.52595520
0.02393600	38.69136429	98.62971497
0.02396800	38.89278793	98.62971497
0.02400000	38.89278793	98.33063507
0.02403200	39.19186783	98.42829895
0.02406400	38.59370804	98.42829895
0.02409600	39.49095154	97.82402802
0.02412800	39.39329147	98.12921143
0.02416000	39.19186783	98.33063507
0.02419200	39.49095154	98.02545166
0.02422400	39.39329147	98.42829895
0.02425600	39.59471512	98.72737885
0.02428800	38.99044800	98.52595520
0.02432000	38.89278793	98.33063507
0.02435200	39.69237518	98.33063507
0.02438400	38.89278793	98.12921143
0.02441600	39.59471512	98.52595520
0.02444800	39.59471512	98.22687531
0.02448000	39.89379501	98.22687531
0.02451200	39.49095154	98.83113861
0.02454400	39.89379501	98.12921143
0.02457600	39.39329147	98.62971497
0.02460800	39.19186783	98.33063507
0.02464000	39.29563522	98.62971497
0.02467200	39.79613495	97.52494812
0.02470400	39.49095154	97.42118835
0.02473600	40.19287872	97.62260437
0.02476800	39.59471512	98.52595520
0.02480000	39.69237518	97.62260437
0.02483200	40.09521866	98.52595520
0.02486400	40.29663849	97.82402802
0.02489600	40.09521866	97.62260437
0.02492800	40.49806213	97.62260437
0.02496000	40.49806213	97.12210083
0.02499200	40.99856567	97.42118835
0.02502400	40.99856567	97.62260437
0.02505600	40.59571838	97.01834106
0.02508800	40.09521866	98.02545166
0.02512000	40.59571838	97.82402802
0.02515200	39.99755478	98.12921143
0.02518400	40.39429855	98.12921143
0.02521600	40.29663849	97.52494812
0.02524800	40.19287872	97.32352448
0.02528000	40.89479828	97.72637177
0.02531200	40.49806213	97.52494812
0.02534400	40.79714203	97.52494812
0.02537600	40.59571838	97.01834106
0.02540800	40.39429855	98.02545166
0.02544000	41.29764557	97.12210083
0.02547200	40.59571838	97.52494812
0.02550400	41.19998550	97.32352448
0.02553600	41.40140915	97.62260437
0.02556800	40.89479828	97.52494812
0.02560000	40.99856567	97.62260437
0.02563200	40.59571838	97.01834106
0.02566400	41.40140915	97.42118835
0.02569600	41.79814911	97.52494812
0.02572800	41.29764557	97.12210083
0.02576000	41.09622192	97.21975708
0.02579200	41.49906921	97.42118835
0.02582400	41.29764557	97.82402802
0.02585600	40.79714203	97.72637177
0.02588800	41.59672546	97.52494812
0.02592000	41.40140915	97.52494812
0.02595200	41.09622192	97.82402802
0.02598400	41.40140915	97.21975708
0.02601600	41.90191269	97.42118835
0.02604800	41.90191269	97.01834106
0.02608000	41.90191269	96.92067719
0.02611200	41.70049286	96.92067719
0.02614400	41.99957275	96.92067719
0.02617600	41.90191269	96.31641388
0.02620800	42.29865265	97.21975708
0.02624000	41.90191269	97.01834106
0.02627200	41.29764557	97.01834106
0.02630400	42.40241623	96.81692505
0.02633600	42.29865265	96.41407776
0.02636800	41.99957275	97.01834106
0.02640000	42.20099640	96.71926117
0.02643200	42.40241623	96.81692505
0.02646400	41.90191269	96.61549377
0.02649600	41.79814911	97.01834106
0.02652800	42.40241623	96.51783752
0.02656000	41.70049286	97.32352448
0.02659200	43.00057983	96.81692505
0.02662400	42.20099640	96.81692505
0.02665600	42.90291977	96.41407776
0.02668800	42.70149994	96.92067719
0.02672000	42.79915619	96.41407776
0.02675200	42.90291977	96.41407776
0.02678400	43.10433960	96.81692505
0.02681600	43.50108337	96.81692505
0.02684800	43.70250702	96.31641388
0.02688000	43.70250702	95.91356659
0.02691200	43.40342331	96.21264648
0.02694400	43.70250702	95.80980682
0.02697600	43.00057983	96.81692505
0.02700800	43.00057983	96.31641388
0.02704000	43.00057983	96.21264648
0.02707200	43.70250702	96.41407776
0.02710400	43.10433960	96.41407776
0.02713600	43.70250702	96.21264648
0.02716800	43.80626678	95.91356659
0.02720000	43.00057983	96.51783752
0.02723200	43.90392685	95.71215057
0.02726400	43.00057983	96.41407776
0.02729600	43.50108337	96.51783752
0.02732800	43.70250702	96.11499786
0.02736000	43.60484314	96.31641388
0.02739200	43.90392685	96.21264648
0.02742400	43.60484314	96.41407776
0.02745600	43.90392685	95.80980682
0.02748800	43.60484314	96.31641388
0.02752000	44.50819397	95.40696716
0.02755200	43.70250702	96.21264648
0.02758400	44.10534668	96.51783752
0.02761600	44.10534668	96.11499786
0.02764800	44.50819397	96.31641388
0.02768000	43.70250702	96.01123047
0.02771200	43.50108337	96.31641388
0.02774400	44.10534668	96.21264648
0.02777600	44.00769043	95.80980682
0.02780800	44.10534668	96.11499786
0.02784000	44.10534668	96.11499786
0.02787200	44.30677032	96.21264648
0.02790400	44.50819397	95.40696716
0.02793600	44.70961761	95.60838318
0.02796800	44.60585403	95.51071930
0.02800000	43.80626678	95.91356659
0.02803200	44.50819397	95.91356659
0.02806400	45.30777740	95.80980682
0.02809600	44.60585403	95.51071930
0.02812800	44.30677032	95.30930328
0.02816000	44.60585403	96.41407776
0.02819200	44.10534668	96.11499786
0.02822400	43.80626678	96.01123047
0.02825600	44.20300674	96.11499786
0.02828800	44.40443039	96.31641388
0.02832000	44.90493393	95.71215057
0.02835200	44.70961761	96.01123047
0.02838400	45.10635757	94.70503998
0.02841600	44.60585403	95.60838318
0.02844800	44.20300674	95.30930328
0.02848000	44.70961761	95.80980682
0.02851200	44.70961761	95.91356659
0.02854400	44.50819397	95.80980682
0.02857600	44.80727386	94.90645599
0.02860800	45.00869751	95.80980682
0.02864000	44.30677032	95.71215057
0.02867200	44.80727386	95.30930328
0.02870400	44.60585403	96.21264648
0.02873600	45.50920105	95.20553589
0.02876800	45.00869751	95.71215057
0.02880000	45.50920105	95.20553589
0.02883200	45.21012115	95.71215057
0.02886400	45.71062469	95.40696716
0.02889600	45.50920105	95.80980682
0.02892800	45.71062469	95.20553589
0.02896000	45.50920105	95.00411987
0.02899200	46.10736465	95.20553589
0.02902400	45.80828094	95.10788727
0.02905600	46.41254807	95.51071930
0.02908800	46.61396790	95.60838318
0.02912000	46.61396790	95.40696716
0.02915200	46.30878830	95.00411987
0.02918400	46.00970459	95.40696716
0.02921600	45.80828094	94.80269623
0.02924800	46.91305161	95.00411987
0.02928000	45.91204453	94.70503998
0.02931200	46.61396790	95.30930328
0.02934400	46.21112823	95.10788727
0.02937600	46.41254807	94.19843292
0.02940800	46.21112823	94.70503998
0.02944000	46.61396790	94.50361633
0.02947200	47.31589508	94.70503998
0.02950400	47.01070786	94.80269623
0.02953600	46.91305161	95.10788727
0.02956800	46.91305161	95.51071930
0.02960000	47.01070786	94.90645599
0.02963200	46.80929184	94.60127258
0.02966400	47.01070786	94.80269623
0.02969600	46.61396790	95.30930328
0.02972800	46.71162796	95.10788727
0.02976000	47.11447525	94.90645599
0.02979200	47.21213150	95.20553589
0.02982400	47.01070786	94.80269623
0.02985600	46.91305161	94.60127258
0.02988800	47.61497879	94.50361633
0.02992000	47.01070786	94.50361633
0.02995200	46.91305161	94.60127258
0.02998400	47.11447525	95.30930328
0.03001600	47.21213150	95.00411987
0.03004800	47.31589508	95.00411987
0.03008000	47.01070786	95.30930328
0.03011200	46.71162796	95.20553589
0.03014400	47.81639862	95.10788727
0.03017600	48.51832581	94.80269623
