C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
6.7,-0.150013
6.72,-0.150463
6.74,-0.150911
6.76,-0.151357
6.78,-0.1518
6.8,-0.152241
6.82,-0.15268
6.84,-0.153116
6.86,-0.153549
6.88,-0.15398
6.9,-0.154409
6.92,-0.154835
6.94,-0.155259
6.96,-0.15568
6.98,-0.156098
7,-0.156514
7.02,-0.156928
7.04,-0.157339
7.06,-0.157747
7.08,-0.158152
7.1,-0.158555
7.12,-0.158956
7.14,-0.159353
7.16,-0.159748
7.18,-0.16014
7.2,-0.16053
7.22,-0.160917
7.24,-0.161301
7.26,-0.161682
7.28,-0.162061
7.3,-0.162437
7.32,-0.16281
7.34,-0.16318
7.36,-0.163548
7.38,-0.163912
7.4,-0.164274
7.42,-0.164633
7.44,-0.164989
7.46,-0.165342
7.48,-0.165693
7.5,-0.16604
7.52,-0.166385
7.54,-0.166726
7.56,-0.167065
7.58,-0.167401
7.6,-0.167734
7.62,-0.168064
7.64,-0.16839
7.66,-0.168714
7.68,-0.169035
7.7,-0.169353
7.72,-0.169668
7.74,-0.16998
7.76,-0.170289
7.78,-0.170595
7.8,-0.170898
7.82,-0.171197
7.84,-0.171494
7.86,-0.171788
7.88,-0.172078
7.9,-0.172365
7.92,-0.17265
7.94,-0.172931
7.96,-0.173209
7.98,-0.173484
8,-0.173755
8.02,-0.174024
8.04,-0.17429
8.06,-0.174552
8.08,-0.174811
8.1,-0.175067
8.12,-0.17532
8.14,-0.175569
8.16,-0.175816
8.18,-0.176059
8.2,-0.176299
8.22,-0.176535
8.24,-0.176769
8.26,-0.176999
8.28,-0.177226
8.3,-0.17745
8.32,-0.17767
8.34,-0.177887
8.36,-0.178101
8.38,-0.178312
8.4,-0.17852
8.42,-0.178724
8.44,-0.178925
8.46,-0.179122
8.48,-0.179316
8.5,-0.179507
8.52,-0.179695
8.54,-0.179879
8.56,-0.18006
8.58,-0.180238
8.6,-0.180412
8.62,-0.180583
8.64,-0.180751
8.66,-0.180916
8.68,-0.181077
8.7,-0.181234
8.72,-0.181389
8.74,-0.18154
8.76,-0.181687
8.78,-0.181832
8.8,-0.181973
8.82,-0.18211
8.84,-0.182245
8.86,-0.182376
8.88,-0.182503
8.9,-0.182627
8.92,-0.182748
8.94,-0.182866
8.96,-0.18298
8.98,-0.183091
9,-0.183198
9.02,-0.183302
9.04,-0.183403
9.06,-0.1835
9.08,-0.183594
9.1,-0.183685
9.12,-0.183772
9.14,-0.183856
9.16,-0.183936
9.18,-0.184014
9.2,-0.184087
9.22,-0.184158
9.24,-0.184225
9.26,-0.184289
9.28,-0.184349
9.3,-0.184407
9.32,-0.18446
9.34,-0.184511
9.36,-0.184558
9.38,-0.184602
9.4,-0.184643
9.42,-0.18468
9.44,-0.184714
9.46,-0.184745
9.48,-0.184772
9.5,-0.184796
9.52,-0.184817
9.54,-0.184835
9.56,-0.184849
9.58,-0.18486
9.6,-0.184868
9.62,-0.184872
9.64,-0.184874
9.66,-0.184872
9.68,-0.184866
9.7,-0.184858
9.72,-0.184846
9.74,-0.184832
9.76,-0.184814
9.78,-0.184792
9.8,-0.184768
9.82,-0.18474
9.84,-0.18471
9.86,-0.184676
9.88,-0.184639
9.9,-0.184598
9.92,-0.184555
9.94,-0.184509
9.96,-0.184459
9.98,-0.184407
10,-0.184351
10.02,-0.184292
10.04,-0.18423
10.06,-0.184165
10.08,-0.184097
10.1,-0.184026
10.12,-0.183952
10.14,-0.183875
10.16,-0.183795
10.18,-0.183712
10.2,-0.183627
10.22,-0.183538
10.24,-0.183446
10.26,-0.183351
10.28,-0.183254
10.3,-0.183153
10.32,-0.18305
10.34,-0.182944
10.36,-0.182834
10.38,-0.182723
10.4,-0.182608
10.42,-0.18249
10.44,-0.18237
10.46,-0.182247
10.48,-0.182121
10.5,-0.181993
10.52,-0.181862
10.54,-0.181728
10.56,-0.181592
10.58,-0.181453
10.6,-0.181311
10.62,-0.181167
10.64,-0.18102
10.66,-0.18087
10.68,-0.180718
10.7,-0.180564
10.72,-0.180407
10.74,-0.180248
10.76,-0.180086
10.78,-0.179922
10.8,-0.179755
10.82,-0.179587
10.84,-0.179416
10.86,-0.179242
10.88,-0.179066
10.9,-0.178889
10.92,-0.178708
10.94,-0.178526
10.96,-0.178342
10.98,-0.178156
11,-0.177967
11.02,-0.177777
11.04,-0.177584
11.06,-0.17739
11.08,-0.177193
11.1,-0.176995
11.12,-0.176795
11.14,-0.176594
11.16,-0.17639
11.18,-0.176185
11.2,-0.175979
11.22,-0.17577
11.24,-0.175561
11.26,-0.175349
11.28,-0.175137
11.3,-0.174923
11.32,-0.174708
11.34,-0.174491
11.36,-0.174274
11.38,-0.174055
11.4,-0.173836
11.42,-0.173615
11.44,-0.173394
11.46,-0.173172
11.48,-0.172949
11.5,-0.172726
11.52,-0.172502
11.54,-0.172278
11.56,-0.172054
11.58,-0.171829
11.6,-0.171605
11.62,-0.171381
11.64,-0.171157
11.66,-0.170933
11.68,-0.17071
11.7,-0.170488
11.72,-0.170267
11.74,-0.170047
11.76,-0.169828
11.78,-0.169611
11.8,-0.169395
11.82,-0.169182
11.84,-0.168971
11.86,-0.168763
11.88,-0.168557
11.9,-0.168355
11.92,-0.168157
11.94,-0.167963
11.96,-0.167773
11.98,-0.167588
12,-0.167409
12.02,-0.167236
12.04,-0.16707
12.06,-0.166912
12.08,-0.166762
12.1,-0.166621
12.12,-0.16649
12.14,-0.16637
12.16,-0.166263
12.18,-0.16617
12.2,-0.166092
12.22,-0.166031
12.24,-0.165989
12.26,-0.165968
12.28,-0.165971
12.3,-0.166001
12.32,-0.16606
12.34,-0.166154
12.36,-0.166286
12.38,-0.166462
12.4,-0.166687
12.42,-0.16697
12.44,-0.16732
12.46,-0.167746
12.48,-0.168263
12.5,-0.168885
12.52,-0.169633
12.54,-0.170531
12.56,-0.17161
12.58,-0.172911
12.6,-0.174485
12.6072,-0.175129
12.6142,-0.175804
12.62,-0.176401
12.621,-0.176512
12.6277,-0.177253
12.6343,-0.178028
12.64,-0.178752
12.6407,-0.178839
12.6469,-0.179688
12.653,-0.180574
12.659,-0.1815
12.66,-0.181666
12.6648,-0.182467
12.6705,-0.183477
12.6761,-0.18453
12.68,-0.185321
12.6815,-0.185629
12.6868,-0.186775
12.692,-0.18797
12.6971,-0.189216
12.7,-0.189979
12.702,-0.190514
12.7068,-0.191867
12.7116,-0.193276
12.7162,-0.194744
12.72,-0.196027
12.7207,-0.196273
12.7251,-0.197864
12.7294,-0.199521
12.7336,-0.201245
12.7378,-0.20304
12.74,-0.20407
12.7418,-0.204907
12.7457,-0.20685
12.7495,-0.20887
12.7533,-0.210973
12.757,-0.213159
12.76,-0.215086
12.7605,-0.215432
12.764,-0.217796
12.7674,-0.220253
12.7708,-0.222807
12.7741,-0.225462
12.7772,-0.228221
12.78,-0.230753
12.7804,-0.231088
12.7834,-0.234066
12.7864,-0.23716
12.7893,-0.240374
12.7921,-0.243711
12.7949,-0.247177
12.7976,-0.250774
12.8,-0.254145
12.8003,-0.254509
12.8028,-0.258385
12.8054,-0.262407
12.8078,-0.26658
12.8103,-0.270908
12.8126,-0.275397
12.8149,-0.280052
12.8172,-0.284877
12.8194,-0.289878
12.82,-0.29137
12.8215,-0.29506
12.8236,-0.300428
12.8257,-0.305987
12.8277,-0.311743
12.8296,-0.3177
12.8316,-0.323865
12.8334,-0.330242
12.8352,-0.336836
12.837,-0.343653
12.8388,-0.350698
12.84,-0.355861
12.8405,-0.357975
12.8422,-0.365489
12.8438,-0.373245
12.8454,-0.381247
12.8469,-0.3895
12.8484,-0.398007
12.8499,-0.406772
12.8514,-0.415799
12.8528,-0.42509
12.8542,-0.434648
12.8555,-0.444476
12.8569,-0.454575
12.8581,-0.464947
12.8594,-0.475592
12.86,-0.480817
12.8606,-0.486511
12.8618,-0.497704
12.863,-0.50917
12.8642,-0.520907
12.8653,-0.532913
12.8664,-0.545186
12.8675,-0.557721
12.8685,-0.570515
12.8695,-0.583563
12.8705,-0.596858
12.8715,-0.610393
12.8725,-0.624163
12.8734,-0.638157
12.8743,-0.652367
12.8752,-0.666784
12.8761,-0.681397
12.8769,-0.696193
12.8778,-0.711162
12.8786,-0.726289
12.8794,-0.741562
12.88,-0.754267
12.8801,-0.756966
12.8809,-0.772487
12.8816,-0.788109
12.8824,-0.803815
12.8831,-0.819591
12.8838,-0.835418
12.8844,-0.85128
12.8851,-0.86716
12.8857,-0.88304
12.8864,-0.898902
12.887,-0.914729
12.8876,-0.930504
12.8882,-0.946209
12.8887,-0.961826
12.8893,-0.97734
12.8898,-0.992733
12.8904,-1.00799
12.8909,-1.02309
12.8914,-1.03803
12.8919,-1.05279
12.8924,-1.06735
12.8929,-1.0817
12.8933,-1.09583
12.8938,-1.10972
12.8942,-1.12338
12.8947,-1.13678
12.8951,-1.14992
12.8955,-1.16279
12.8959,-1.17538
12.8963,-1.18769
12.8967,-1.19971
12.8971,-1.21143
12.8974,-1.22286
12.8978,-1.23399
12.8982,-1.24481
12.8985,-1.25533
12.8988,-1.26555
12.8992,-1.27545
12.8995,-1.28506
12.8998,-1.29436
12.9,-1.30004
12.9001,-1.30336
12.9004,-1.31207
12.9007,-1.32048
12.901,-1.32859
12.9013,-1.33642
12.9015,-1.34397
12.9018,-1.35123
12.9021,-1.35823
12.9023,-1.36495
12.9026,-1.37142
12.9028,-1.37762
12.9031,-1.38358
12.9033,-1.38929
12.9035,-1.39477
12.9037,-1.40001
12.904,-1.40503
12.9042,-1.40982
12.9044,-1.41441
12.9046,-1.41879
12.9048,-1.42298
12.905,-1.42697
12.9052,-1.43077
12.9053,-1.4344
12.9055,-1.43785
12.9057,-1.44113
12.9059,-1.44426
12.906,-1.44723
12.9062,-1.45005
12.9064,-1.45273
12.9065,-1.45527
12.9067,-1.45767
12.9068,-1.45995
12.907,-1.46211
12.9071,-1.46416
12.9072,-1.46609
12.9074,-1.46791
12.9075,-1.46964
12.9076,-1.47126
12.9078,-1.47279
12.9079,-1.47424
12.908,-1.4756
12.9081,-1.47687
12.9083,-1.47807
12.9084,-1.4792
12.9085,-1.48025
12.9086,-1.48124
12.9087,-1.48216
12.9088,-1.48303
12.9089,-1.48383
12.909,-1.48459
12.9091,-1.48528
12.9092,-1.48593
12.9093,-1.48654
12.9094,-1.48709
12.9095,-1.48761
12.9095,-1.48809
12.9096,-1.48852
12.9097,-1.48892
12.9098,-1.48929
12.9099,-1.48963
12.9099,-1.48993
12.91,-1.49021
12.9101,-1.49046
12.9102,-1.49068
12.9102,-1.49088
12.9103,-1.49106
12.9104,-1.49121
12.9104,-1.49134
12.9105,-1.49146
12.9106,-1.49156
12.9106,-1.49164
12.9107,-1.4917
12.9107,-1.49175
12.9108,-1.49179
12.9108,-1.49181
12.9109,-1.49182
12.9109,-1.49182
12.911,-1.49181
12.911,-1.49179
12.9111,-1.49176
12.9111,-1.49172
12.9112,-1.49168
12.9112,-1.49162
12.9113,-1.49156
12.9113,-1.49149
12.9114,-1.49142
12.9114,-1.49134
12.9115,-1.49126
12.9115,-1.49117
12.9115,-1.49108
12.9116,-1.49098
12.9116,-1.49088
12.9116,-1.49078
12.9117,-1.49068
12.9117,-1.49057
12.9117,-1.49046
12.9118,-1.49035
12.9118,-1.49023
12.9118,-1.49012
12.9119,-1.49
12.9119,-1.48989
12.9119,-1.48977
12.912,-1.48965
12.912,-1.48953
12.912,-1.48941
12.912,-1.48929
12.9121,-1.48917
12.9121,-1.48905
12.9121,-1.48894
12.9121,-1.48882
12.9122,-1.4887
12.9122,-1.48858
12.9122,-1.48846
12.9122,-1.48835
12.9123,-1.48823
12.9123,-1.48812
12.9123,-1.488
12.9123,-1.48789
12.9123,-1.48778
12.9124,-1.48766
12.9124,-1.48755
12.9124,-1.48744
12.9124,-1.48734
12.9124,-1.48723
12.9125,-1.48713
12.9125,-1.48702
12.9125,-1.48692
12.9125,-1.48682
12.9125,-1.48672
12.9125,-1.48662
12.9126,-1.48652
12.9126,-1.48642
12.9126,-1.48633
12.9126,-1.48624
12.9126,-1.48614
12.9126,-1.48605
12.9126,-1.48596
12.9126,-1.48588
12.9127,-1.48579
12.9127,-1.4857
12.9127,-1.48562
12.9127,-1.48554
12.9127,-1.48546
12.9127,-1.48538
12.9127,-1.4853
12.9127,-1.48522
12.9128,-1.48515
12.9128,-1.48507
12.9128,-1.485
12.9128,-1.48493
12.9128,-1.48486
12.9128,-1.48479
12.9128,-1.48472
12.9128,-1.48465
12.9128,-1.48459
12.9128,-1.48453
12.9128,-1.48446
12.9129,-1.4844
12.9129,-1.48434
12.9129,-1.48428
12.9129,-1.48422
12.9129,-1.48416
12.9129,-1.48411
12.9129,-1.48405
12.9129,-1.484
12.9129,-1.48394
12.9129,-1.48388
12.9129,-1.48382
12.9129,-1.48375
12.9129,-1.48371
12.9129,-1.48369
12.9129,-1.48362
12.913,-1.48355
12.913,-1.48348
12.913,-1.48341
12.913,-1.48334
12.913,-1.48326
12.913,-1.48318
12.913,-1.4831
12.913,-1.48302
12.913,-1.48293
12.913,-1.48284
12.9131,-1.48275
12.9131,-1.48266
12.9131,-1.48256
12.9131,-1.48247
12.9131,-1.48236
12.9131,-1.48226
12.9131,-1.48215
12.9131,-1.48204
12.9131,-1.48193
12.9132,-1.48181
12.9132,-1.48169
12.9132,-1.48157
12.9132,-1.48144
12.9132,-1.48131
12.9132,-1.48117
12.9132,-1.48103
12.9133,-1.48089
12.9133,-1.48074
12.9133,-1.48059
12.9133,-1.48043
12.9133,-1.48027
12.9133,-1.4801
12.9134,-1.47993
12.9134,-1.47975
12.9134,-1.47957
12.9134,-1.47938
12.9134,-1.47919
12.9135,-1.47899
12.9135,-1.47878
12.9135,-1.47857
12.9135,-1.47834
12.9135,-1.47812
12.9136,-1.47788
12.9136,-1.47764
12.9136,-1.47739
12.9136,-1.47713
12.9137,-1.47687
12.9137,-1.47659
12.9137,-1.47631
12.9137,-1.47602
12.9138,-1.47571
12.9138,-1.4754
12.9138,-1.47508
12.9139,-1.47474
12.9139,-1.4744
12.9139,-1.47404
12.9139,-1.47367
12.914,-1.47329
12.914,-1.4729
12.914,-1.47249
12.9141,-1.47207
12.9141,-1.47163
12.9141,-1.47118
12.9142,-1.47071
12.9142,-1.47023
12.9143,-1.46973
12.9143,-1.46921
12.9143,-1.46868
12.9144,-1.46812
12.9144,-1.46755
12.9145,-1.46696
12.9145,-1.46634
12.9146,-1.46571
12.9146,-1.46505
12.9146,-1.46436
12.9147,-1.46366
12.9147,-1.46292
12.9148,-1.46216
12.9148,-1.46138
12.9149,-1.46056
12.915,-1.45972
12.915,-1.45884
12.9151,-1.45793
12.9151,-1.45699
12.9152,-1.45601
12.9152,-1.455
12.9153,-1.45395
12.9154,-1.45286
12.9154,-1.45173
12.9155,-1.45056
12.9156,-1.44935
12.9156,-1.44809
12.9157,-1.44678
12.9158,-1.44542
12.9159,-1.44402
12.9159,-1.44256
12.916,-1.44104
12.9161,-1.43947
12.9162,-1.43784
12.9163,-1.43614
12.9163,-1.43439
12.9164,-1.43256
12.9165,-1.43067
12.9166,-1.42871
12.9167,-1.42667
12.9168,-1.42455
12.9169,-1.42236
12.917,-1.42008
12.9171,-1.41771
12.9172,-1.41526
12.9173,-1.41271
12.9174,-1.41007
12.9176,-1.40732
12.9177,-1.40448
12.9178,-1.40152
12.9179,-1.39846
12.918,-1.39528
12.9182,-1.39198
12.9183,-1.38856
12.9184,-1.38501
12.9186,-1.38133
12.9187,-1.37751
12.9188,-1.37355
12.919,-1.36945
12.9191,-1.3652
12.9193,-1.36079
12.9195,-1.35623
12.9196,-1.35149
12.9198,-1.34659
12.9199,-1.34152
12.92,-1.33996
12.9201,-1.33626
12.9203,-1.33083
12.9205,-1.3252
12.9207,-1.31937
12.9209,-1.31335
12.921,-1.30712
12.9212,-1.30068
12.9214,-1.29403
12.9217,-1.28715
12.9219,-1.28005
12.9221,-1.27273
12.9223,-1.26516
12.9225,-1.25736
12.9228,-1.24932
12.923,-1.24103
12.9233,-1.23249
12.9235,-1.2237
12.9238,-1.21465
12.924,-1.20534
12.9243,-1.19577
12.9246,-1.18594
12.9248,-1.17584
12.9251,-1.16548
12.9254,-1.15484
12.9257,-1.14395
12.926,-1.13278
12.9264,-1.12135
12.9267,-1.10966
12.927,-1.09771
12.9273,-1.0855
12.9277,-1.07303
12.928,-1.06032
12.9284,-1.04736
12.9288,-1.03416
12.9292,-1.02074
12.9295,-1.00709
12.9299,-0.99322
12.9303,-0.979148
12.9308,-0.964878
12.9312,-0.950423
12.9316,-0.935794
12.9321,-0.921001
12.9325,-0.906059
12.933,-0.890979
12.9335,-0.875777
12.934,-0.860466
12.9345,-0.845062
12.935,-0.82958
12.9355,-0.814035
12.936,-0.798445
12.9366,-0.782824
12.9372,-0.76719
12.9377,-0.75156
12.9383,-0.735949
12.9389,-0.720376
12.9395,-0.704856
12.94,-0.693692
12.9402,-0.689407
12.9408,-0.674043
12.9415,-0.658783
12.9422,-0.64364
12.9429,-0.628631
12.9436,-0.61377
12.9443,-0.599071
12.945,-0.584548
12.9458,-0.570213
12.9466,-0.55608
12.9474,-0.54216
12.9482,-0.528463
12.949,-0.515
12.9499,-0.501779
12.9508,-0.48881
12.9516,-0.4761
12.9526,-0.463656
12.9535,-0.451483
12.9545,-0.439588
12.9554,-0.427974
12.9564,-0.416645
12.9575,-0.405603
12.9585,-0.394852
12.9596,-0.384392
12.96,-0.380717
12.9607,-0.374223
12.9618,-0.364347
12.963,-0.354761
12.9642,-0.345466
12.9654,-0.336459
12.9666,-0.327738
12.9679,-0.319299
12.9692,-0.311141
12.9705,-0.303259
12.9719,-0.295648
12.9733,-0.288305
12.9747,-0.281225
12.9761,-0.274403
12.9776,-0.267834
12.9792,-0.261511
12.98,-0.258191
12.9807,-0.25543
12.9823,-0.249585
12.984,-0.243969
12.9856,-0.238578
12.9873,-0.233403
12.9891,-0.228441
12.9909,-0.223684
12.9927,-0.219126
12.9946,-0.214761
12.9965,-0.210583
12.9985,-0.206586
13,-0.203706
13.0005,-0.202763
13.0026,-0.199109
13.0047,-0.195619
13.0068,-0.192285
13.0091,-0.189103
13.0113,-0.186066
13.0136,-0.18317
13.016,-0.180409
13.0184,-0.177777
13.02,-0.176164
13.0209,-0.17527
13.0234,-0.172883
13.026,-0.17061
13.0287,-0.168447
13.0314,-0.16639
13.0342,-0.164434
13.0371,-0.162574
13.04,-0.160806
13.04,-0.1608
13.043,-0.159127
13.046,-0.157533
13.0492,-0.156019
13.0524,-0.154582
13.0556,-0.153219
13.059,-0.151926
13.06,-0.151558
13.0624,-0.150699
13.0659,-0.149537
13.0695,-0.148435
13.0732,-0.14739
13.077,-0.1464
13.08,-0.145662
13.0808,-0.145463
13.0848,-0.144575
13.0888,-0.143734
13.093,-0.142937
13.0972,-0.142183
13.1,-0.141714
13.1015,-0.141469
13.106,-0.140793
13.1105,-0.140153
13.1151,-0.139547
13.1199,-0.138973
13.12,-0.138959
13.1247,-0.13843
13.1297,-0.137915
13.1348,-0.137427
13.14,-0.136966
13.14,-0.136964
13.1454,-0.136525
13.1508,-0.136109
13.1564,-0.135713
13.16,-0.135473
13.1621,-0.135338
13.168,-0.13498
13.174,-0.13464
13.18,-0.134321
13.1801,-0.134316
13.1864,-0.134007
13.1928,-0.133712
13.1993,-0.13343
13.2,-0.133403
13.2061,-0.13316
13.213,-0.1329
13.22,-0.132651
13.24,-0.132016
13.26,-0.131468
13.28,-0.130981
13.3,-0.130541
13.32,-0.130133
13.34,-0.129751
13.36,-0.129387
13.38,-0.129036
13.4,-0.128695
13.42,-0.12836
13.44,-0.12803
13.46,-0.127703
13.48,-0.127377
13.5,-0.127053
13.52,-0.126728
13.54,-0.126403
13.56,-0.126077
13.58,-0.12575
13.6,-0.125421
13.62,-0.125091
13.64,-0.124759
13.66,-0.124425
13.68,-0.12409
13.7,-0.123753
13.72,-0.123414
13.74,-0.123073
13.76,-0.122731
13.78,-0.122386
13.8,-0.122041
13.82,-0.121694
13.84,-0.121345
13.86,-0.120995
13.88,-0.120643
13.9,-0.120291
13.92,-0.119937
13.94,-0.119582
13.96,-0.119226
13.98,-0.118869
14,-0.118511
14.02,-0.118153
14.04,-0.117793
14.06,-0.117433
14.08,-0.117073
14.1,-0.116712
14.12,-0.11635
14.14,-0.115988
14.16,-0.115625
14.18,-0.115263
14.2,-0.1149
14.22,-0.114537
14.24,-0.114174
14.26,-0.11381
14.28,-0.113447
14.3,-0.113084
14.32,-0.112721
14.34,-0.112358
14.36,-0.111996
14.38,-0.111633
14.4,-0.111271
14.42,-0.11091
14.44,-0.110548
14.46,-0.110188
14.48,-0.109827
14.5,-0.109468
14.52,-0.109109
14.54,-0.10875
14.56,-0.108393
14.58,-0.108035
14.6,-0.107679
14.62,-0.107324
14.64,-0.106969
14.66,-0.106616
14.68,-0.106263
14.7,-0.105911
14.72,-0.10556
14.74,-0.105211
14.76,-0.104862
14.78,-0.104514
14.8,-0.104168
14.82,-0.103823
14.84,-0.103479
14.86,-0.103136
14.88,-0.102795
14.9,-0.102455
14.92,-0.102116
14.94,-0.101779
14.96,-0.101443
14.98,-0.101109
15,-0.100776
15.02,-0.100445
15.04,-0.100115
15.06,-0.0997867
15.08,-0.0994601
15.1,-0.0991352
15.12,-0.0988119
15.14,-0.0984904
15.16,-0.0981706
15.18,-0.0978526
15.2,-0.0975363
15.22,-0.0972219
15.24,-0.0969093
15.26,-0.0965987
15.28,-0.0962899
15.3,-0.095983
15.32,-0.0956781
15.34,-0.0953752
15.36,-0.0950743
15.38,-0.0947755
15.4,-0.0944787
15.42,-0.094184
15.44,-0.0938914
15.46,-0.0936009
15.48,-0.0933126
15.5,-0.0930265
15.52,-0.0927425
15.54,-0.0924609
15.56,-0.0921814
15.58,-0.0919043
15.6,-0.0916294
15.62,-0.0913568
15.64,-0.0910866
15.66,-0.0908188
15.68,-0.0905533
15.7,-0.0902903
15.72,-0.0900296
15.74,-0.0897715
15.76,-0.0895157
15.78,-0.0892625
15.8,-0.0890118
15.82,-0.0887636
15.84,-0.0885179
15.86,-0.0882748
15.88,-0.0880343
15.9,-0.0877964
15.92,-0.0875611
15.94,-0.0873285
15.96,-0.0870985
15.98,-0.0868711
16,-0.0866465
16.02,-0.0864246
16.04,-0.0862054
16.06,-0.0859889
16.08,-0.0857752
16.1,-0.0855643
16.12,-0.0853561
16.14,-0.0851508
16.16,-0.0849483
16.18,-0.0847486
16.2,-0.0845518
16.22,-0.0843579
16.24,-0.0841668
16.26,-0.0839787
16.28,-0.0837934
16.3,-0.0836111
16.32,-0.0834317
16.34,-0.0832553
16.36,-0.0830819
16.38,-0.0829114
16.4,-0.082744
16.42,-0.0825796
16.44,-0.0824182
16.46,-0.0822598
16.48,-0.0821045
16.5,-0.0819523
16.52,-0.0818032
16.54,-0.0816572
16.56,-0.0815143
16.58,-0.0813745
16.6,-0.0812378
16.62,-0.0811043
16.64,-0.080974
16.66,-0.0808469
16.68,-0.080723
16.7,-0.0806022
16.72,-0.0804847
16.74,-0.0803705
16.76,-0.0802594
16.78,-0.0801517
16.8,-0.0800472
16.82,-0.0799461
16.84,-0.0798482
16.86,-0.0797537
16.88,-0.0796625
16.9,-0.0795746
16.92,-0.0794901
16.94,-0.079409
16.96,-0.0793313
16.98,-0.079257
17,-0.0791864
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=4.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
5,-0.0755364
5.02,-0.0759344
5.04,-0.0763317
5.06,-0.0767284
5.08,-0.0771246
5.1,-0.0775201
5.12,-0.077915
5.14,-0.0783093
5.16,-0.0787029
5.18,-0.0790959
5.2,-0.0794881
5.22,-0.0798796
5.24,-0.0802704
5.26,-0.0806605
5.28,-0.0810498
5.3,-0.0814383
5.32,-0.0818261
5.34,-0.0822131
5.36,-0.0825992
5.38,-0.0829845
5.4,-0.083369
5.42,-0.0837526
5.44,-0.0841353
5.46,-0.0845171
5.48,-0.084898
5.5,-0.085278
5.52,-0.085657
5.54,-0.0860351
5.56,-0.0864122
5.58,-0.0867884
5.6,-0.0871635
5.62,-0.0875376
5.64,-0.0879107
5.66,-0.0882828
5.68,-0.0886538
5.7,-0.0890237
5.72,-0.0893925
5.74,-0.0897602
5.76,-0.0901268
5.78,-0.0904923
5.8,-0.0908567
5.82,-0.0912199
5.84,-0.0915819
5.86,-0.0919427
5.88,-0.0923024
5.9,-0.0926608
5.92,-0.093018
5.94,-0.0933739
5.96,-0.0937286
5.98,-0.0940821
6,-0.0944342
6.02,-0.0947851
6.04,-0.0951347
6.06,-0.0954829
6.08,-0.0958298
6.1,-0.0961754
6.12,-0.0965196
6.14,-0.0968625
6.16,-0.0972039
6.18,-0.097544
6.2,-0.0978826
6.22,-0.0982198
6.24,-0.0985556
6.26,-0.09889
6.28,-0.0992229
6.3,-0.0995543
6.32,-0.0998842
6.34,-0.100213
6.36,-0.10054
6.38,-0.100865
6.4,-0.101189
6.42,-0.101511
6.44,-0.101832
6.46,-0.102151
6.48,-0.102469
6.5,-0.102785
6.52,-0.103099
6.54,-0.103412
6.56,-0.103723
6.58,-0.104033
6.6,-0.104341
6.62,-0.104647
6.64,-0.104951
6.66,-0.105254
6.68,-0.105555
6.7,-0.105855
6.72,-0.106153
6.74,-0.106449
6.76,-0.106743
6.78,-0.107035
6.8,-0.107326
6.82,-0.107615
6.84,-0.107902
6.86,-0.108188
6.88,-0.108471
6.9,-0.108753
6.92,-0.109033
6.94,-0.109311
6.96,-0.109588
6.98,-0.109862
7,-0.110135
7.02,-0.110406
7.04,-0.110674
7.06,-0.110941
7.08,-0.111206
7.1,-0.11147
7.12,-0.111731
7.14,-0.11199
7.16,-0.112248
7.18,-0.112503
7.2,-0.112756
7.22,-0.113008
7.24,-0.113258
7.26,-0.113505
7.28,-0.113751
7.3,-0.113994
7.32,-0.114236
7.34,-0.114475
7.36,-0.114713
7.38,-0.114949
7.4,-0.115182
7.42,-0.115414
7.44,-0.115643
7.46,-0.11587
7.48,-0.116096
7.5,-0.116319
7.52,-0.11654
7.54,-0.116759
7.56,-0.116976
7.58,-0.117191
7.6,-0.117404
7.62,-0.117614
7.64,-0.117823
7.66,-0.118029
7.68,-0.118234
7.7,-0.118436
7.72,-0.118636
7.74,-0.118834
7.76,-0.11903
7.78,-0.119223
7.8,-0.119415
7.82,-0.119604
7.84,-0.119791
7.86,-0.119976
7.88,-0.120159
7.9,-0.12034
7.92,-0.120518
7.94,-0.120694
7.96,-0.120868
7.98,-0.12104
8,-0.12121
8.02,-0.121377
8.04,-0.121543
8.06,-0.121706
8.08,-0.121867
8.1,-0.122026
8.12,-0.122182
8.14,-0.122336
8.16,-0.122488
8.18,-0.122638
8.2,-0.122786
8.22,-0.122931
8.24,-0.123075
8.26,-0.123216
8.28,-0.123355
8.3,-0.123491
8.32,-0.123626
8.34,-0.123758
8.36,-0.123888
8.38,-0.124016
8.4,-0.124141
8.42,-0.124264
8.44,-0.124386
8.46,-0.124504
8.48,-0.124621
8.5,-0.124736
8.52,-0.124848
8.54,-0.124958
8.56,-0.125066
8.58,-0.125172
8.6,-0.125275
8.62,-0.125377
8.64,-0.125476
8.66,-0.125573
8.68,-0.125668
8.7,-0.125761
8.72,-0.125851
8.74,-0.12594
8.76,-0.126026
8.78,-0.12611
8.8,-0.126192
8.82,-0.126272
8.84,-0.12635
8.86,-0.126425
8.88,-0.126499
8.9,-0.12657
8.92,-0.126639
8.94,-0.126707
8.96,-0.126772
8.98,-0.126835
9,-0.126896
