# Freq(Hz)	Amp(mV)
118607.954545	0.256774
118709.415584	0.258939
118810.876623	0.256260
118912.337662	0.248121
119013.798701	0.234459
119115.259740	0.215832
119216.720779	0.193465
119318.181818	0.169274
119419.642857	0.145883
119521.103896	0.126530
119622.564935	0.114468
119724.025974	0.111434
119825.487013	0.116371
119926.948052	0.126541
120028.409091	0.139718
120129.870130	0.155099
120231.331169	0.172940
120332.792208	0.193769
120434.253247	0.217657
120535.714286	0.243848
120637.175325	0.270776
120738.636364	0.296336
120840.097403	0.318220
120941.558442	0.334219
121043.019481	0.342462
121144.480519	0.341597
121245.941558	0.330911
121347.402597	0.310411
121448.863636	0.280865
121550.324675	0.243843
121651.785714	0.201834
121753.246753	0.158650
121854.707792	0.120672
121956.168831	0.098918
122057.629870	0.103498
122159.090909	0.127958
122260.551948	0.159013
122362.012987	0.189359
122463.474026	0.216270
122564.935065	0.239282
122666.396104	0.259138
122767.857143	0.277190
122869.318182	0.294877
122970.779221	0.313248
123072.240260	0.332626
123173.701299	0.352511
123275.162338	0.371728
123376.623377	0.388724
123478.084416	0.401869
123579.545455	0.409712
123681.006494	0.411140
123782.467532	0.405462
123883.928571	0.392424
123985.389610	0.372193
124086.850649	0.345298
124188.311688	0.312575
124289.772727	0.275113
124391.233766	0.234246
124492.694805	0.191652
124594.155844	0.149714
124695.616883	0.112638
124797.077922	0.088961
124898.538961	0.089837
125000.000000	0.113072
125101.461039	0.146273
125202.922078	0.181744
125304.383117	0.216122
125405.844156	0.247882
125507.305195	0.276347
125608.766234	0.301327
125710.227273	0.322958
125811.688312	0.341581
125913.149351	0.357611
126014.610390	0.371393
126116.071429	0.383060
126217.532468	0.392439
126318.993506	0.399012
126420.454545	0.401971
126521.915584	0.400332
126623.376623	0.393100
126724.837662	0.379449
126826.298701	0.358900
126927.759740	0.331482
127029.220779	0.297901
127130.681818	0.259748
127232.142857	0.219869
127333.603896	0.183021
127435.064935	0.156622
127536.525974	0.149016
127637.987013	0.162186
127739.448052	0.188873
127840.909091	0.220128
127942.370130	0.249944
128043.831169	0.275027
