# Freq(Hz)	Amp(mV)
151255.122951	0.193250
151383.196721	0.114977
151511.270492	0.164237
151639.344262	0.305911
151767.418033	0.458746
151895.491803	0.596186
152023.565574	0.701613
152151.639344	0.762642
152279.713115	0.771035
152407.786885	0.723163
152535.860656	0.620363
152663.934426	0.469243
152792.008197	0.283510
152920.081967	0.114746
153048.155738	0.219433
153176.229508	0.432798
153304.303279	0.635345
153432.377049	0.805262
153560.450820	0.929941
153688.524590	1.001790
153816.598361	1.018229
153944.672131	0.981984
154072.745902	0.901305
154200.819672	0.790264
154328.893443	0.669372
154456.967213	0.565894
154585.040984	0.508541
154713.114754	0.508095
154841.188525	0.543647
154969.262295	0.582113
155097.336066	0.599269
155225.409836	0.583127
155353.483607	0.531582
155481.557377	0.451141
155609.631148	0.358646
155737.704918	0.288150
155865.778689	0.286980
155993.852459	0.356831
156121.926230	0.451240
156250.000000	0.535489
156378.073770	0.591773
156506.147541	0.611456
156634.221311	0.591823
156762.295082	0.534928
156890.368852	0.447153
157018.442623	0.339605
157146.516393	0.231949
157274.590164	0.168579
157402.663934	0.201845
157530.737705	0.285631
157658.811475	0.367495
157786.885246	0.429129
157914.959016	0.464739
158043.032787	0.474146
158171.106557	0.460742
158299.180328	0.430187
158427.254098	0.388896
158555.327869	0.342178
158683.401639	0.292396
158811.475410	0.238241
158939.549180	0.176563
159067.622951	0.110755
159195.696721	0.094849
159323.770492	0.188801
159451.844262	0.329970
159579.918033	0.492504
159707.991803	0.664700
159836.065574	0.835731
159964.139344	0.994602
160092.213115	1.130712
160220.286885	1.234665
160348.360656	1.299057
160476.434426	1.319098
160604.508197	1.293037
160732.581967	1.222331
160860.655738	1.111577
160988.729508	0.968212
161116.803279	0.802046
161244.877049	0.624773
161372.950820	0.449815
161501.024590	0.293781
161629.098361	0.184166
