# Freq(Hz)	Amp(mV)
142831.940072	0.503784
143001.574205	0.532588
143171.208338	0.608599
143340.842471	0.706012
143510.476604	0.806524
143680.110737	0.899606
143849.744870	0.979093
144019.379003	1.040784
144189.013136	1.081240
144358.647270	1.097393
144528.281403	1.086691
144697.915536	1.047559
144867.549669	0.980014
145037.183802	0.886318
145206.817935	0.771667
145376.452068	0.645064
145546.086201	0.520807
145715.720334	0.420523
145885.354467	0.370142
146054.988601	0.377894
146224.622734	0.417989
146394.256867	0.456342
146563.891000	0.470438
146733.525133	0.448587
146903.159266	0.386309
147072.793399	0.284422
147242.427532	0.148567
147412.061665	0.036049
147581.695798	0.201715
147751.329932	0.384699
147920.964065	0.558862
148090.598198	0.710700
148260.232331	0.828409
148429.866464	0.902495
148599.500597	0.926583
148769.134730	0.898152
148938.768863	0.819270
149108.402996	0.697720
149278.037130	0.549953
149447.671263	0.410929
149617.305396	0.353560
149786.939529	0.432384
149956.573662	0.585347
150126.207795	0.744289
150295.841928	0.875393
150465.476061	0.960605
150635.110194	0.989743
150804.744327	0.958441
150974.378461	0.867660
151144.012594	0.723663
151313.646727	0.538704
151483.280860	0.336169
151652.914993	0.193581
151822.549126	0.284101
151992.183259	0.475732
152161.817392	0.654627
152331.451525	0.790538
152501.085658	0.868554
152670.719792	0.880309
152840.353925	0.822847
153009.988058	0.698386
153179.622191	0.514043
153349.256324	0.281313
153518.890457	0.019841
153688.524590	0.268602
153858.158723	0.549148
154027.792856	0.809628
154197.426989	1.033418
154367.061123	1.206774
154536.695256	1.319771
154706.329389	1.367018
154875.963522	1.348061
155045.597655	1.267489
155215.231788	1.134852
155384.865921	0.964719
155554.500054	0.777666
155724.134187	0.604067
155893.768320	0.490851
156063.402454	0.485540
156233.036587	0.574758
156402.670720	0.702509
156572.304853	0.832038
156741.938986	0.948514
156911.573119	1.047743
157081.207252	1.129553
157250.841385	1.194115
157420.475518	1.239890
157590.109651	1.262961
157759.743785	1.257601
157929.377918	1.217661
158099.012051	1.138317
158268.646184	1.017828
158438.280317	0.859415
158607.914450	0.674380
158777.548583	0.491285
158947.182716	0.383175
159116.816849	0.444605
159286.450983	0.623824
159456.085116	0.826859
159625.719249	1.009003
159795.353382	1.148004
159964.987515	1.231049
160134.621648	1.251541
160304.255781	1.208278
160473.889914	1.105048
160643.524047	0.950153
160813.158180	0.755718
160982.792314	0.536908
161152.426447	0.311730
161322.060580	0.111482
161491.694713	0.140454
161661.328846	0.288725
161830.962979	0.398957
162000.597112	0.456991
162170.231245	0.459743
162339.865378	0.410239
162509.499511	0.318931
162679.133645	0.213996
162848.767778	0.186534
163018.401911	0.302175
