# Freq(Hz)	Amp(mV)
810620.300752	0.990855
811925.647452	0.934701
813230.994152	0.780827
814536.340852	0.545667
815841.687552	0.253257
817147.034252	0.067502
818452.380952	0.384473
819757.727652	0.667559
821063.074353	0.889806
822368.421053	1.030850
823673.767753	1.078862
824979.114453	1.031968
826284.461153	0.899293
827589.807853	0.702966
828895.154553	0.487643
830200.501253	0.360471
831505.847953	0.449282
832811.194653	0.644977
834116.541353	0.826043
835421.888053	0.945477
836727.234754	0.983618
838032.581454	0.934857
839337.928154	0.804418
840643.274854	0.606866
841948.621554	0.365625
843253.968254	0.130452
844559.314954	0.206633
845864.661654	0.423261
847170.008354	0.595361
848475.355054	0.698153
849780.701754	0.722050
851086.048454	0.668603
852391.395155	0.552841
853696.741855	0.413360
855002.088555	0.342648
856307.435255	0.434258
857612.781955	0.613481
858918.128655	0.788672
860223.475355	0.915149
861528.822055	0.969375
862834.168755	0.940156
864139.515455	0.826868
865444.862155	0.639442
866750.208855	0.401848
868055.555556	0.197206
869360.902256	0.312201
870666.248956	0.574859
871971.595656	0.817742
873276.942356	1.002031
874582.289056	1.107815
875887.635756	1.125176
877192.982456	1.053549
878498.329156	0.901649
879803.675856	0.687540
881109.022556	0.441744
882414.369256	0.239182
883719.715957	0.285541
885025.062657	0.481535
886330.409357	0.656082
887635.756057	0.767980
888941.102757	0.804257
890246.449457	0.765485
891551.796157	0.665550
892857.142857	0.537109
894162.489557	0.445418
895467.836257	0.471618
896773.182957	0.603022
898078.529657	0.759273
899383.876358	0.885502
900689.223058	0.952803
901994.569758	0.947441
903299.916458	0.866977
904605.263158	0.719161
905910.609858	0.522769
907215.956558	0.318127
908521.303258	0.233410
909826.649958	0.373771
911131.996658	0.561425
912437.343358	0.712561
913742.690058	0.800450
915048.036759	0.814080
916353.383459	0.752242
917658.730159	0.622116
918964.076859	0.438318
920269.423559	0.223325
921574.770259	0.073975
922880.116959	0.253598
924185.463659	0.437944
925490.810359	0.573404
926796.157059	0.645150
928101.503759	0.647099
929406.850459	0.581521
930712.197160	0.459830
932017.543860	0.307002
933322.890560	0.192880
934628.237260	0.253836
935933.583960	0.404214
937238.930660	0.538622
938544.277360	0.622851
939849.624060	0.641906
941154.970760	0.591336
942460.317460	0.477124
943765.664160	0.321445
945071.010860	0.205813
946376.357561	0.302507
947681.704261	0.507460
948987.050961	0.707614
950292.397661	0.864172
951597.744361	0.955427
952903.091061	0.968684
954208.437761	0.899611
955513.784461	0.752255
956819.131161	0.538780
958124.477861	0.279916
959429.824561	0.073374
960735.171261	0.313762
962040.517962	0.570744
963345.864662	0.779262
964651.211362	0.918139
965956.558062	0.974104
967261.904762	0.941864
968567.251462	0.824447
969872.598162	0.632923
971177.944862	0.385589
972483.291562	0.110427
973788.638262	0.192408
975093.984962	0.459080
976399.331662	0.684189
977704.678363	0.845886
979010.025063	0.930387
980315.371763	0.932162
981620.718463	0.855030
982926.065163	0.713808
984231.411863	0.539674
985536.758563	0.400072
986842.105263	0.407026
988147.451963	0.553174
989452.798663	0.727223
990758.145363	0.867160
992063.492063	0.945288
993368.838764	0.949669
994674.185464	0.878982
995979.532164	0.740668
997284.878864	0.549513
998590.225564	0.326453
999895.572264	0.105172
1001200.918964	0.151601
1002506.265664	0.330775
1003811.612364	0.461736
1005116.959064	0.527150
1006422.305764	0.520701
1007727.652464	0.444227
1009032.999165	0.307711
1010338.345865	0.134057
1011643.692565	0.120226
1012949.039265	0.320324
1014254.385965	0.512374
1015559.732665	0.664911
1016865.079365	0.759456
1018170.426065	0.784276
1019475.772765	0.734898
1020781.119465	0.614472
1022086.466165	0.433543
1023391.812865	0.209667
1024697.159566	0.054224
1026002.506266	0.290282
1027307.852966	0.510600
1028613.199666	0.683857
1029918.546366	0.791792
1031223.893066	0.822564
1032529.239766	0.771689
1033834.586466	0.642559
1035139.933166	0.446555
1036445.279866	0.205534
1037750.626566	0.115133
1039055.973266	0.376925
1040361.319967	0.635569
1041666.666667	0.852707
1042972.013367	1.008515
1044277.360067	1.090583
1045582.706767	1.094671
1046888.053467	1.025816
1048193.400167	0.899761
1049498.746867	0.745953
1050804.093567	0.613451
1052109.440267	0.566226
1053414.786967	0.626246
1054720.133668	0.739512
1056025.480368	0.843788
1057330.827068	0.902380
1058636.173768	0.898394
1059941.520468	0.828353
1061246.867168	0.699282
1062552.213868	0.527862
1063857.560568	0.344293
1065162.907268	0.220257
1066468.253968	0.266769
1067773.600668	0.391989
1069078.947368	0.493703
1070384.294069	0.541621
1071689.640769	0.529198
1072994.987469	0.466519
1074300.334169	0.389223
1075605.680869	0.374444
1076911.027569	0.480262
1078216.374269	0.660475
1079521.720969	0.852695
1080827.067669	1.018139
1082132.414369	1.132353
1083437.761069	1.180385
1084743.107769	1.155797
1086048.454470	1.060632
1087353.801170	0.905568
1088659.147870	0.710804
1089964.494570	0.510768
1091269.841270	0.370778
1092575.187970	0.375134
1093880.534670	0.482730
1095185.881370	0.591897
1096491.228070	0.654075
1097796.574770	0.651509
1099101.921470	0.581206
1100407.268170	0.450786
1101712.614871	0.280675
1103017.961571	0.147258
1104323.308271	0.255430
1105628.654971	0.453175
1106934.001671	0.633541
1108239.348371	0.768523
1109544.695071	0.843369
1110850.041771	0.851111
1112155.388471	0.792061
1113460.735171	0.673531
