C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7.96004,-0.432322
7.96004,-0.432306
7.96005,-0.43229
7.96005,-0.432274
7.96006,-0.432256
7.96007,-0.432239
7.96007,-0.432221
7.96008,-0.432202
7.96009,-0.432183
7.96009,-0.432163
7.9601,-0.432143
7.96011,-0.432122
7.96011,-0.4321
7.96012,-0.432078
7.96013,-0.432055
7.96013,-0.432031
7.96014,-0.432007
7.96015,-0.431982
7.96016,-0.431956
7.96017,-0.431929
7.96017,-0.431902
7.96018,-0.431874
7.96019,-0.431844
7.9602,-0.431814
7.96021,-0.431783
7.96022,-0.431751
7.96023,-0.431718
7.96024,-0.431684
7.96025,-0.431649
7.96026,-0.431613
7.96027,-0.431575
7.96028,-0.431537
7.96029,-0.431497
7.9603,-0.431456
7.96031,-0.431413
7.96033,-0.431369
7.96034,-0.431324
7.96035,-0.431277
7.96036,-0.431229
7.96038,-0.431179
7.96039,-0.431127
7.9604,-0.431074
7.96042,-0.431019
7.96043,-0.430962
7.96044,-0.430903
7.96046,-0.430842
7.96047,-0.430779
7.96049,-0.430713
7.96051,-0.430646
7.96052,-0.430576
7.96054,-0.430504
7.96056,-0.430429
7.96057,-0.430352
7.96059,-0.430272
7.96061,-0.430189
7.96063,-0.430104
7.96065,-0.430015
7.96067,-0.429923
7.96069,-0.429828
7.96071,-0.42973
7.96073,-0.429628
7.96075,-0.429522
7.96077,-0.429412
7.9608,-0.429299
7.96082,-0.429181
7.96084,-0.429059
7.96087,-0.428933
7.96089,-0.428802
7.96092,-0.428666
7.96094,-0.428525
7.96097,-0.428379
7.961,-0.428228
7.96103,-0.428071
7.96105,-0.427908
7.96108,-0.427739
7.96111,-0.427564
7.96114,-0.427382
7.96117,-0.427193
7.96121,-0.426997
7.96124,-0.426794
7.96127,-0.426582
7.96131,-0.426363
7.96134,-0.426136
7.96138,-0.4259
7.96142,-0.425654
7.96145,-0.4254
7.96149,-0.425135
7.96153,-0.424861
7.96157,-0.424575
7.96161,-0.424279
7.96165,-0.423971
7.9617,-0.423652
7.96174,-0.42332
7.96179,-0.422975
7.96183,-0.422616
7.96188,-0.422244
7.96193,-0.421857
7.96198,-0.421455
7.962,-0.421293
7.96203,-0.421038
7.96208,-0.420604
7.96214,-0.420153
7.96219,-0.419685
7.96225,-0.419198
7.9623,-0.418692
7.96236,-0.418167
7.96242,-0.417621
7.96248,-0.417054
7.96255,-0.416464
7.96261,-0.415852
7.96268,-0.415216
7.96274,-0.414556
7.96281,-0.413869
7.96288,-0.413156
7.96295,-0.412416
7.96303,-0.411647
7.9631,-0.410849
7.96318,-0.41002
7.96326,-0.409159
7.96334,-0.408265
7.96342,-0.407338
7.96351,-0.406375
7.9636,-0.405377
7.96368,-0.40434
7.96378,-0.403266
7.96387,-0.402151
7.96396,-0.400995
7.964,-0.40055
7.96406,-0.399796
7.96416,-0.398554
7.96426,-0.397267
7.96437,-0.395934
7.96447,-0.394552
7.96458,-0.393122
7.9647,-0.391642
7.96481,-0.39011
7.96493,-0.388525
7.96505,-0.386885
7.96517,-0.385191
7.9653,-0.383439
7.96542,-0.38163
7.96556,-0.379761
7.96569,-0.377832
7.96583,-0.375842
7.96597,-0.37379
7.966,-0.373354
7.96611,-0.371674
7.96626,-0.369494
7.96641,-0.367248
7.96657,-0.364937
7.96673,-0.36256
7.96689,-0.360115
7.96706,-0.357604
7.96723,-0.355024
7.9674,-0.352376
7.96758,-0.349661
7.96776,-0.346877
7.96795,-0.344026
7.968,-0.3432
7.96814,-0.341108
7.96833,-0.338123
7.96853,-0.335072
7.96874,-0.331957
7.96895,-0.328777
7.96916,-0.325535
7.96938,-0.322232
7.9696,-0.318869
7.96983,-0.315449
7.97,-0.312985
7.97007,-0.311973
7.97031,-0.308445
7.97056,-0.304865
7.97081,-0.301238
7.97107,-0.297565
7.97133,-0.29385
7.9716,-0.290096
7.97188,-0.286307
7.972,-0.284625
7.97216,-0.282485
7.97245,-0.278635
7.97274,-0.27476
7.97305,-0.270864
7.97336,-0.266951
7.97368,-0.263026
7.974,-0.259112
7.974,-0.259091
7.97433,-0.255153
7.97468,-0.251214
7.97502,-0.247279
7.97538,-0.243352
7.97575,-0.239437
7.976,-0.236775
7.97612,-0.23554
7.9765,-0.231663
7.97689,-0.22781
7.97729,-0.223986
7.9777,-0.220195
7.978,-0.217535
7.97812,-0.21644
7.97855,-0.212725
7.97899,-0.209052
7.97944,-0.205427
7.9799,-0.201851
7.98,-0.201116
7.98037,-0.198327
7.98086,-0.194858
7.98135,-0.191447
7.98186,-0.188096
7.982,-0.187163
7.98237,-0.184807
7.9829,-0.181582
7.98344,-0.178423
7.984,-0.175331
7.984,-0.175316
7.98456,-0.172307
7.98515,-0.169353
7.98574,-0.166469
7.986,-0.165246
7.98635,-0.163656
7.98697,-0.160915
7.98761,-0.158246
7.988,-0.156663
7.98826,-0.155648
7.98893,-0.153123
7.98961,-0.15067
7.99,-0.14932
7.99031,-0.148288
7.99102,-0.145977
7.99175,-0.143737
7.992,-0.143012
7.9925,-0.141566
7.99327,-0.139464
7.994,-0.137569
7.99406,-0.13743
7.99486,-0.135463
7.99568,-0.133562
7.996,-0.132851
7.99652,-0.131725
7.99738,-0.129952
7.998,-0.128742
7.99826,-0.128241
7.99917,-0.12659
8,-0.125146
8.00009,-0.124998
8.00103,-0.123464
8.002,-0.121987
8.002,-0.121986
8.00299,-0.120564
8.004,-0.119196
8.004,-0.119194
8.00504,-0.117876
8.006,-0.116722
8.0061,-0.116608
8.00718,-0.115388
8.008,-0.11452
8.0083,-0.114215
8.00943,-0.113088
8.01,-0.112551
8.0106,-0.112005
8.01179,-0.110964
8.012,-0.110784
8.01301,-0.109964
8.014,-0.109193
8.01425,-0.109003
8.01553,-0.10808
8.016,-0.107755
8.01684,-0.107194
8.018,-0.10645
8.01817,-0.106342
8.01954,-0.105524
8.02,-0.105263
8.02094,-0.104739
8.022,-0.104178
8.02238,-0.103984
8.02384,-0.103259
8.024,-0.103185
8.02535,-0.102563
8.026,-0.102273
8.02688,-0.101893
8.028,-0.101432
8.02846,-0.10125
8.03,-0.100656
8.03007,-0.100631
8.03171,-0.100036
8.032,-0.0999363
8.0334,-0.0994634
8.034,-0.0992679
8.03513,-0.0989122
8.036,-0.0986454
8.03689,-0.0983814
8.038,-0.0980643
8.0387,-0.0978699
8.04,-0.0975203
8.04055,-0.0973769
8.042,-0.0970101
8.04244,-0.0969013
8.044,-0.0965303
8.04438,-0.0964421
8.046,-0.0960782
8.04636,-0.0959987
8.048,-0.0956513
8.04839,-0.09557
8.05,-0.0952474
8.05047,-0.0951552
8.052,-0.0948643
8.0526,-0.0947536
8.054,-0.0945004
8.05477,-0.0943644
8.056,-0.094154
8.057,-0.0939868
8.058,-0.0938236
8.05928,-0.0936201
8.06,-0.0935081
8.06161,-0.0932635
8.064,-0.0929166
8.066,-0.0926386
8.068,-0.0923713
8.07,-0.0921139
8.072,-0.0918656
8.074,-0.0916258
8.076,-0.0913938
8.078,-0.0911692
8.08,-0.0909513
8.082,-0.0907398
8.084,-0.0905342
8.086,-0.0903342
8.088,-0.0901392
8.09,-0.0899492
8.092,-0.0897636
8.094,-0.0895822
8.096,-0.0894049
8.098,-0.0892312
8.1,-0.0890611
8.102,-0.0888942
8.104,-0.0887305
8.106,-0.0885697
8.108,-0.0884116
8.11,-0.0882562
8.112,-0.0881032
8.114,-0.0879525
8.116,-0.087804
8.118,-0.0876576
8.12,-0.0875132
8.122,-0.0873706
8.124,-0.0872299
8.126,-0.0870908
8.128,-0.0869533
8.13,-0.0868173
8.132,-0.0866827
8.134,-0.0865496
8.136,-0.0864177
8.138,-0.0862871
8.14,-0.0861577
8.142,-0.0860294
8.144,-0.0859022
8.146,-0.0857761
8.148,-0.085651
8.15,-0.0855268
8.152,-0.0854035
8.154,-0.0852811
8.156,-0.0851595
8.158,-0.0850387
8.16,-0.0849187
8.162,-0.0847995
8.164,-0.0846809
8.166,-0.084563
8.168,-0.0844458
8.17,-0.0843293
8.172,-0.0842133
8.174,-0.084098
8.176,-0.0839832
8.178,-0.0838689
8.18,-0.0837552
8.182,-0.083642
8.184,-0.0835293
8.186,-0.0834171
8.188,-0.0833054
8.19,-0.0831941
8.192,-0.0830832
8.194,-0.0829728
8.196,-0.0828628
8.198,-0.0827532
8.2,-0.0826439
8.202,-0.0825351
8.204,-0.0824266
8.206,-0.0823185
8.208,-0.0822107
8.21,-0.0821033
8.212,-0.0819962
8.214,-0.0818894
8.216,-0.0817829
8.218,-0.0816768
8.22,-0.0815709
8.222,-0.0814654
8.224,-0.0813601
8.226,-0.0812551
8.228,-0.0811504
8.23,-0.081046
8.232,-0.0809418
8.234,-0.0808379
8.236,-0.0807343
8.238,-0.0806309
8.24,-0.0805278
8.242,-0.0804249
8.244,-0.0803222
8.246,-0.0802198
8.248,-0.0801176
8.25,-0.0800156
8.252,-0.0799139
8.254,-0.0798124
8.256,-0.0797111
8.258,-0.07961
8.26,-0.0795092
8.262,-0.0794085
8.264,-0.0793081
8.266,-0.0792078
8.268,-0.0791078
8.27,-0.079008
8.272,-0.0789083
8.274,-0.0788089
8.276,-0.0787096
8.278,-0.0786106
8.28,-0.0785117
8.282,-0.0784131
8.284,-0.0783146
8.286,-0.0782163
8.288,-0.0781182
8.29,-0.0780203
8.292,-0.0779225
8.294,-0.0778249
8.296,-0.0777276
8.298,-0.0776303
8.3,-0.0775333
8.302,-0.0774365
8.304,-0.0773398
8.306,-0.0772433
8.308,-0.077147
8.31,-0.0770508
8.312,-0.0769548
8.314,-0.076859
8.316,-0.0767633
8.318,-0.0766679
8.32,-0.0765725
8.322,-0.0764774
8.324,-0.0763824
8.326,-0.0762876
8.328,-0.076193
8.33,-0.0760985
8.332,-0.0760042
8.334,-0.07591
8.336,-0.075816
8.338,-0.0757222
8.34,-0.0756286
8.342,-0.0755351
8.344,-0.0754417
8.346,-0.0753485
8.348,-0.0752555
8.35,-0.0751627
8.352,-0.07507
8.354,-0.0749774
8.356,-0.0748851
8.358,-0.0747929
8.36,-0.0747008
8.362,-0.0746089
8.364,-0.0745172
8.366,-0.0744256
8.368,-0.0743342
8.37,-0.0742429
8.372,-0.0741518
8.374,-0.0740609
8.376,-0.0739701
8.378,-0.0738795
8.38,-0.073789
8.382,-0.0736987
8.384,-0.0736085
8.386,-0.0735186
8.388,-0.0734287
8.39,-0.073339
8.392,-0.0732495
8.394,-0.0731602
8.396,-0.073071
8.398,-0.0729819
8.4,-0.072893
8.402,-0.0728043
8.404,-0.0727157
8.406,-0.0726273
8.408,-0.072539
8.41,-0.0724509
8.412,-0.072363
8.414,-0.0722752
8.416,-0.0721876
8.418,-0.0721001
8.42,-0.0720128
8.422,-0.0719257
8.424,-0.0718387
8.426,-0.0717518
8.428,-0.0716652
8.43,-0.0715786
8.432,-0.0714923
8.434,-0.0714061
8.436,-0.07132
8.438,-0.0712342
8.44,-0.0711484
8.442,-0.0710629
8.444,-0.0709775
8.446,-0.0708922
8.448,-0.0708071
8.45,-0.0707222
8.452,-0.0706374
8.454,-0.0705528
8.456,-0.0704684
8.458,-0.0703841
8.46,-0.0703
8.462,-0.070216
8.464,-0.0701322
8.466,-0.0700485
8.468,-0.0699651
8.47,-0.0698817
8.472,-0.0697986
8.474,-0.0697156
8.476,-0.0696327
8.478,-0.0695501
8.48,-0.0694676
8.482,-0.0693852
8.484,-0.069303
8.486,-0.069221
8.488,-0.0691391
8.49,-0.0690574
8.492,-0.0689759
8.494,-0.0688945
8.496,-0.0688133
8.498,-0.0687322
8.5,-0.0686513
8.502,-0.0685706
8.504,-0.0684901
8.506,-0.0684097
8.508,-0.0683294
8.51,-0.0682494
8.512,-0.0681695
8.514,-0.0680897
8.516,-0.0680101
8.518,-0.0679307
8.52,-0.0678515
8.522,-0.0677724
8.524,-0.0676935
8.526,-0.0676148
8.528,-0.0675362
8.53,-0.0674578
8.532,-0.0673795
8.534,-0.0673014
8.536,-0.0672235
8.538,-0.0671458
8.54,-0.0670682
8.542,-0.0669908
8.544,-0.0669135
8.546,-0.0668365
8.548,-0.0667595
8.55,-0.0666828
8.552,-0.0666062
8.554,-0.0665298
8.556,-0.0664536
8.558,-0.0663775
8.56,-0.0663016
8.562,-0.0662259
8.564,-0.0661503
8.566,-0.0660749
8.568,-0.0659997
8.57,-0.0659247
8.572,-0.0658498
8.574,-0.0657751
8.576,-0.0657005
8.578,-0.0656262
8.58,-0.065552
8.582,-0.0654779
8.584,-0.0654041
8.586,-0.0653304
8.588,-0.0652569
8.59,-0.0651835
8.592,-0.0651104
8.594,-0.0650374
8.596,-0.0649645
8.598,-0.0648919
8.6,-0.0648194
8.602,-0.0647471
8.604,-0.0646749
8.606,-0.064603
8.608,-0.0645312
8.61,-0.0644596
8.612,-0.0643881
8.614,-0.0643169
8.616,-0.0642458
8.618,-0.0641748
8.62,-0.0641041
8.622,-0.0640335
8.624,-0.0639631
8.626,-0.0638929
8.628,-0.0638229
8.63,-0.063753
8.632,-0.0636833
8.634,-0.0636138
8.636,-0.0635444
8.638,-0.0634753
8.64,-0.0634063
8.642,-0.0633374
8.644,-0.0632688
8.646,-0.0632004
8.648,-0.0631321
8.65,-0.063064
8.652,-0.0629961
8.654,-0.0629283
8.656,-0.0628607
8.658,-0.0627934
8.66,-0.0627261
8.662,-0.0626591
8.664,-0.0625923
8.666,-0.0625256
8.668,-0.0624591
8.67,-0.0623928
8.672,-0.0623267
8.674,-0.0622607
8.676,-0.0621949
8.678,-0.0621294
8.68,-0.0620639
8.682,-0.0619987
8.684,-0.0619337
8.686,-0.0618688
8.688,-0.0618041
8.69,-0.0617396
8.692,-0.0616753
8.694,-0.0616112
8.696,-0.0615472
8.698,-0.0614835
8.7,-0.0614199
8.702,-0.0613565
8.704,-0.0612932
8.706,-0.0612302
8.708,-0.0611674
8.71,-0.0611047
8.712,-0.0610422
8.714,-0.0609799
8.716,-0.0609178
8.718,-0.0608559
8.72,-0.0607941
8.722,-0.0607325
8.724,-0.0606712
8.726,-0.06061
8.728,-0.060549
8.73,-0.0604882
8.732,-0.0604275
8.734,-0.0603671
8.736,-0.0603068
8.738,-0.0602467
8.74,-0.0601868
8.742,-0.0601271
8.744,-0.0600676
8.746,-0.0600083
8.748,-0.0599492
8.75,-0.0598902
8.752,-0.0598315
8.754,-0.0597729
8.756,-0.0597145
8.758,-0.0596563
8.76,-0.0595983
8.762,-0.0595405
8.764,-0.0594828
8.766,-0.0594254
8.768,-0.0593681
8.77,-0.0593111
8.772,-0.0592542
8.774,-0.0591975
8.776,-0.059141
8.778,-0.0590847
8.78,-0.0590286
8.782,-0.0589727
8.784,-0.0589169
8.786,-0.0588614
8.788,-0.0588061
8.79,-0.0587509
8.792,-0.0586959
8.794,-0.0586412
8.796,-0.0585866
8.798,-0.0585322
8.8,-0.058478
8.802,-0.058424
8.804,-0.0583702
8.806,-0.0583165
8.808,-0.0582631
8.81,-0.0582099
8.812,-0.0581568
8.814,-0.058104
8.816,-0.0580513
8.818,-0.0579989
8.82,-0.0579466
8.822,-0.0578945
8.824,-0.0578426
8.826,-0.057791
8.828,-0.0577395
8.83,-0.0576882
8.832,-0.0576371
8.834,-0.0575862
8.836,-0.0575355
8.838,-0.0574849
8.84,-0.0574346
8.842,-0.0573845
8.844,-0.0573346
8.846,-0.0572848
8.848,-0.0572353
8.85,-0.057186
8.852,-0.0571368
8.854,-0.0570879
8.856,-0.0570391
8.858,-0.0569906
8.86,-0.0569422
8.862,-0.0568941
8.864,-0.0568461
8.866,-0.0567984
8.868,-0.0567508
8.87,-0.0567034
8.872,-0.0566563
8.874,-0.0566093
8.876,-0.0565625
8.878,-0.056516
8.88,-0.0564696
8.882,-0.0564234
8.884,-0.0563774
8.886,-0.0563317
8.888,-0.0562861
8.89,-0.0562407
8.892,-0.0561955
8.894,-0.0561506
8.896,-0.0561058
8.898,-0.0560612
8.9,-0.0560169
8.902,-0.0559727
8.904,-0.0559287
8.906,-0.0558849
8.908,-0.0558414
8.91,-0.055798
8.912,-0.0557548
8.914,-0.0557119
8.916,-0.0556691
8.918,-0.0556265
8.92,-0.0555842
8.922,-0.055542
8.924,-0.0555001
8.926,-0.0554583
8.928,-0.0554168
8.93,-0.0553754
8.932,-0.0553343
8.934,-0.0552933
8.936,-0.0552526
8.938,-0.0552121
8.94,-0.0551717
8.942,-0.0551316
8.944,-0.0550917
8.946,-0.055052
8.948,-0.0550125
8.95,-0.0549731
8.952,-0.054934
8.954,-0.0548951
8.956,-0.0548564
8.958,-0.0548179
8.96,-0.0547797
8.962,-0.0547416
8.964,-0.0547037
8.966,-0.054666
8.968,-0.0546286
8.97,-0.0545913
8.972,-0.0545542
8.974,-0.0545174
8.976,-0.0544808
8.978,-0.0544443
8.98,-0.0544081
8.982,-0.0543721
8.984,-0.0543362
8.986,-0.0543006
8.988,-0.0542652
8.99,-0.05423
8.992,-0.054195
8.994,-0.0541603
8.996,-0.0541257
8.998,-0.0540913
9,-0.0540572
9.002,-0.0540232
9.004,-0.0539895
9.006,-0.0539559
9.008,-0.0539226
9.01,-0.0538895
9.012,-0.0538566
9.014,-0.0538239
9.016,-0.0537914
9.018,-0.0537591
9.02,-0.053727
9.022,-0.0536952
9.024,-0.0536635
9.026,-0.0536321
9.028,-0.0536008
9.03,-0.0535698
9.032,-0.053539
9.034,-0.0535084
9.036,-0.053478
9.038,-0.0534478
9.04,-0.0534178
9.042,-0.0533881
9.044,-0.0533585
9.046,-0.0533292
9.048,-0.0533
9.05,-0.0532711
9.052,-0.0532424
9.054,-0.0532139
9.056,-0.0531856
9.058,-0.0531575
9.06,-0.0531297
9.062,-0.053102
9.064,-0.0530746
9.066,-0.0530473
9.068,-0.0530203
9.07,-0.0529935
9.072,-0.0529669
9.074,-0.0529405
9.076,-0.0529144
9.078,-0.0528884
9.08,-0.0528626
9.082,-0.0528371
9.084,-0.0528118
9.086,-0.0527867
9.088,-0.0527618
9.09,-0.0527371
9.092,-0.0527127
9.094,-0.0526884
9.096,-0.0526644
9.098,-0.0526405
9.1,-0.0526169
9.102,-0.0525935
9.104,-0.0525703
9.106,-0.0525474
9.108,-0.0525246
9.11,-0.0525021
9.112,-0.0524798
9.114,-0.0524576
9.116,-0.0524357
9.118,-0.0524141
9.12,-0.0523926
9.122,-0.0523713
9.124,-0.0523503
9.126,-0.0523295
9.128,-0.0523089
9.13,-0.0522885
9.132,-0.0522683
9.134,-0.0522484
9.136,-0.0522286
9.138,-0.0522091
9.14,-0.0521898
9.142,-0.0521707
9.144,-0.0521518
9.146,-0.0521331
9.148,-0.0521147
9.15,-0.0520965
9.152,-0.0520784
9.154,-0.0520606
9.156,-0.0520431
9.158,-0.0520257
9.16,-0.0520086
9.162,-0.0519916
9.164,-0.0519749
9.166,-0.0519584
9.168,-0.0519421
9.17,-0.0519261
9.172,-0.0519102
9.174,-0.0518946
9.176,-0.0518792
9.178,-0.051864
9.18,-0.051849
9.182,-0.0518343
9.184,-0.0518197
9.186,-0.0518054
9.188,-0.0517913
9.19,-0.0517774
9.192,-0.0517638
9.194,-0.0517503
9.196,-0.0517371
9.198,-0.0517241
9.2,-0.0517113
9.202,-0.0516987
9.204,-0.0516864
9.206,-0.0516742
9.208,-0.0516623
9.21,-0.0516506
9.212,-0.0516392
9.214,-0.0516279
9.216,-0.0516169
9.218,-0.051606
9.22,-0.0515954
9.222,-0.0515851
9.224,-0.0515749
9.226,-0.051565
9.228,-0.0515552
9.23,-0.0515457
9.232,-0.0515365
9.234,-0.0515274
9.236,-0.0515186
9.238,-0.05151
9.24,-0.0515016
9.242,-0.0514934
9.244,-0.0514854
9.246,-0.0514777
9.248,-0.0514702
9.25,-0.0514629
9.252,-0.0514558
9.254,-0.0514489
9.256,-0.0514423
9.258,-0.0514359
9.26,-0.0514297
9.262,-0.0514237
9.264,-0.051418
9.266,-0.0514124
9.268,-0.0514071
9.27,-0.0514021
9.272,-0.0513972
9.274,-0.0513925
9.276,-0.0513881
9.278,-0.0513839
9.28,-0.0513799
9.282,-0.0513762
9.284,-0.0513727
9.286,-0.0513693
9.288,-0.0513663
9.29,-0.0513634
9.292,-0.0513607
9.294,-0.0513583
9.296,-0.0513561
9.298,-0.0513541
9.3,-0.0513524
9.302,-0.0513508
9.304,-0.0513495
9.306,-0.0513484
9.308,-0.0513476
9.31,-0.0513469
9.312,-0.0513465
9.314,-0.0513463
9.316,-0.0513463
9.318,-0.0513466
9.32,-0.051347
9.322,-0.0513477
9.324,-0.0513486
9.326,-0.0513498
9.328,-0.0513511
9.33,-0.0513527
9.332,-0.0513545
9.334,-0.0513565
9.336,-0.0513588
9.338,-0.0513613
9.34,-0.051364
9.342,-0.0513669
9.344,-0.05137
9.346,-0.0513734
9.348,-0.051377
9.35,-0.0513808
9.352,-0.0513848
9.354,-0.0513891
9.356,-0.0513936
9.358,-0.0513983
9.36,-0.0514032
9.362,-0.0514084
9.364,-0.0514138
9.366,-0.0514194
9.368,-0.0514252
9.37,-0.0514313
9.372,-0.0514375
9.374,-0.051444
9.376,-0.0514508
9.378,-0.0514577
9.38,-0.0514649
9.382,-0.0514723
9.384,-0.0514799
9.386,-0.0514877
9.388,-0.0514958
9.39,-0.0515041
9.392,-0.0515126
9.394,-0.0515214
9.396,-0.0515303
9.398,-0.0515395
9.4,-0.0515489
9.402,-0.0515586
9.404,-0.0515684
9.406,-0.0515785
9.408,-0.0515888
9.41,-0.0515994
9.412,-0.0516101
9.414,-0.0516211
9.416,-0.0516323
9.418,-0.0516438
9.42,-0.0516554
9.422,-0.0516673
9.424,-0.0516794
9.426,-0.0516918
9.428,-0.0517043
9.43,-0.0517171
9.432,-0.0517301
9.434,-0.0517434
9.436,-0.0517568
9.438,-0.0517705
9.44,-0.0517844
9.442,-0.0517985
9.444,-0.0518129
9.446,-0.0518275
9.448,-0.0518423
9.45,-0.0518573
9.452,-0.0518726
9.454,-0.0518881
9.456,-0.0519038
9.458,-0.0519197
9.46,-0.0519359
9.462,-0.0519522
9.464,-0.0519688
9.466,-0.0519857
9.468,-0.0520027
9.47,-0.05202
9.472,-0.0520375
9.474,-0.0520553
9.476,-0.0520732
9.478,-0.0520914
9.48,-0.0521098
9.482,-0.0521285
9.484,-0.0521473
9.486,-0.0521664
9.488,-0.0521858
9.49,-0.0522053
9.492,-0.0522251
9.494,-0.0522451
9.496,-0.0522653
9.498,-0.0522857
9.5,-0.0523064
9.502,-0.0523273
9.504,-0.0523484
9.506,-0.0523698
9.508,-0.0523913
9.51,-0.0524131
9.512,-0.0524352
9.514,-0.0524574
9.516,-0.0524799
9.518,-0.0525026
9.52,-0.0525255
9.522,-0.0525487
9.524,-0.0525721
9.526,-0.0525957
9.528,-0.0526195
9.53,-0.0526436
9.532,-0.0526679
9.534,-0.0526924
9.536,-0.0527171
9.538,-0.0527421
9.54,-0.0527673
9.542,-0.0527927
9.544,-0.0528183
9.546,-0.0528442
9.548,-0.0528703
9.55,-0.0528966
9.552,-0.0529232
9.554,-0.0529499
9.556,-0.0529769
9.558,-0.0530042
9.56,-0.0530316
9.562,-0.0530593
9.564,-0.0530872
9.566,-0.0531153
9.568,-0.0531437
9.57,-0.0531723
9.572,-0.0532011
9.574,-0.0532301
9.576,-0.0532594
9.578,-0.0532888
9.58,-0.0533185
9.582,-0.0533485
9.584,-0.0533786
9.586,-0.053409
9.588,-0.0534397
9.59,-0.0534705
9.592,-0.0535016
9.594,-0.0535329
9.596,-0.0535644
9.598,-0.0535961
9.6,-0.0536281
9.602,-0.0536603
9.604,-0.0536927
9.606,-0.0537254
9.608,-0.0537582
9.61,-0.0537913
9.612,-0.0538247
9.614,-0.0538582
9.616,-0.053892
9.618,-0.053926
9.62,-0.0539602
9.622,-0.0539947
9.624,-0.0540293
9.626,-0.0540643
9.628,-0.0540994
9.63,-0.0541347
9.632,-0.0541703
9.634,-0.0542061
9.636,-0.0542422
9.638,-0.0542784
9.64,-0.0543149
9.642,-0.0543516
9.644,-0.0543886
9.646,-0.0544257
9.648,-0.0544631
9.65,-0.0545007
9.652,-0.0545386
9.654,-0.0545766
9.656,-0.0546149
9.658,-0.0546534
9.66,-0.0546922
9.662,-0.0547311
9.664,-0.0547703
9.666,-0.0548098
9.668,-0.0548494
9.67,-0.0548893
9.672,-0.0549294
9.674,-0.0549697
9.676,-0.0550102
9.678,-0.055051
9.68,-0.055092
9.682,-0.0551332
9.684,-0.0551746
9.686,-0.0552163
9.688,-0.0552582
9.69,-0.0553003
9.692,-0.0553427
9.694,-0.0553852
9.696,-0.055428
9.698,-0.055471
9.7,-0.0555143
9.702,-0.0555578
9.704,-0.0556014
9.706,-0.0556454
9.708,-0.0556895
9.71,-0.0557339
9.712,-0.0557785
9.714,-0.0558233
9.716,-0.0558683
9.718,-0.0559136
9.72,-0.0559591
9.722,-0.0560048
9.724,-0.0560507
9.726,-0.0560969
9.728,-0.0561433
9.73,-0.0561899
9.732,-0.0562367
9.734,-0.0562838
9.736,-0.0563311
9.738,-0.0563786
9.74,-0.0564263
9.742,-0.0564742
9.744,-0.0565224
9.746,-0.0565708
9.748,-0.0566195
9.75,-0.0566683
9.752,-0.0567174
9.754,-0.0567667
9.756,-0.0568162
9.758,-0.0568659
9.76,-0.0569159
9.762,-0.0569661
9.764,-0.0570165
9.766,-0.0570672
9.768,-0.057118
9.77,-0.0571691
9.772,-0.0572204
9.774,-0.057272
9.776,-0.0573237
9.778,-0.0573757
9.78,-0.0574279
9.782,-0.0574803
9.784,-0.057533
9.786,-0.0575858
9.788,-0.0576389
9.79,-0.0576923
9.792,-0.0577458
9.794,-0.0577996
9.796,-0.0578535
9.798,-0.0579077
9.8,-0.0579622
9.802,-0.0580168
9.804,-0.0580717
9.806,-0.0581268
9.808,-0.0581821
9.81,-0.0582377
9.812,-0.0582934
9.814,-0.0583494
9.816,-0.0584056
9.818,-0.0584621
9.82,-0.0585187
9.822,-0.0585756
9.824,-0.0586327
9.826,-0.05869
9.828,-0.0587475
9.83,-0.0588053
9.832,-0.0588633
9.834,-0.0589215
9.836,-0.0589799
9.838,-0.0590385
9.84,-0.0590974
9.842,-0.0591565
9.844,-0.0592158
9.846,-0.0592753
9.848,-0.0593351
9.85,-0.0593951
9.852,-0.0594553
9.854,-0.0595157
9.856,-0.0595763
9.858,-0.0596372
9.86,-0.0596983
9.862,-0.0597596
9.864,-0.0598211
9.866,-0.0598828
9.868,-0.0599448
9.87,-0.060007
9.872,-0.0600694
9.874,-0.060132
9.876,-0.0601948
9.878,-0.0602579
9.88,-0.0603211
9.882,-0.0603846
9.884,-0.0604484
9.886,-0.0605123
9.888,-0.0605765
9.89,-0.0606408
9.892,-0.0607054
9.894,-0.0607703
9.896,-0.0608353
9.898,-0.0609005
9.9,-0.060966
9.902,-0.0610317
9.904,-0.0610976
9.906,-0.0611638
9.908,-0.0612301
9.91,-0.0612967
9.912,-0.0613635
9.914,-0.0614305
9.916,-0.0614977
9.918,-0.0615651
9.92,-0.0616328
9.922,-0.0617007
9.924,-0.0617688
9.926,-0.0618371
9.928,-0.0619056
9.93,-0.0619744
9.932,-0.0620433
9.934,-0.0621125
9.936,-0.0621819
9.938,-0.0622516
9.94,-0.0623214
9.942,-0.0623915
9.944,-0.0624617
9.946,-0.0625322
9.948,-0.0626029
9.95,-0.0626739
9.952,-0.062745
9.954,-0.0628164
9.956,-0.0628879
9.958,-0.0629597
9.96,-0.0630317
9.962,-0.063104
9.964,-0.0631764
9.966,-0.0632491
9.968,-0.0633219
9.97,-0.063395
9.972,-0.0634683
9.974,-0.0635419
9.976,-0.0636156
9.978,-0.0636895
9.98,-0.0637637
