C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=1.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
19.82,50.0836
19.84,50.1006
19.86,50.1176
19.88,50.1348
19.9,50.1522
19.92,50.1698
19.94,50.1879
19.96,50.2065
19.98,50.2258
20,50.246
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=16.5
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.3401
2.02,51.2384
2.04,51.1374
2.06,51.0371
2.08,50.9374
2.1,50.8383
2.12,50.7398
2.14,50.6419
2.16,50.5446
2.18,50.4479
2.2,50.3517
2.22,50.256
2.24,50.1608
2.26,50.0662
2.28,49.972
2.3,49.8783
2.32,49.7851
2.34,49.6923
2.36,49.5999
2.38,49.508
2.4,49.4165
2.42,49.3254
2.44,49.2347
2.46,49.1444
2.48,49.0544
2.5,48.9648
2.52,48.8756
2.54,48.7867
2.56,48.6981
2.58,48.6099
2.6,48.5219
2.62,48.4343
2.64,48.3469
2.66,48.2599
2.68,48.1731
2.7,48.0865
2.72,48.0003
2.74,47.9142
2.76,47.8284
2.78,47.7429
2.8,47.6576
2.82,47.5724
2.84,47.4875
2.86,47.4028
2.88,47.3183
2.9,47.234
2.92,47.1498
2.94,47.0658
2.96,46.982
2.98,46.8983
3,46.8148
3.02,46.7314
3.04,46.6481
3.06,46.565
3.08,46.482
3.1,46.399
3.12,46.3162
3.14,46.2335
3.16,46.1509
3.18,46.0684
3.2,45.9859
3.22,45.9036
3.24,45.8212
3.26,45.739
3.28,45.6568
3.3,45.5746
3.32,45.4925
3.34,45.4104
3.36,45.3283
3.38,45.2463
3.4,45.1643
3.42,45.0822
3.44,45.0002
3.46,44.9182
3.48,44.8361
3.5,44.7541
3.52,44.672
3.54,44.5899
3.56,44.5077
3.58,44.4255
3.6,44.3432
3.62,44.2609
3.64,44.1786
3.66,44.0961
3.68,44.0136
3.7,43.931
3.72,43.8483
3.74,43.7656
3.76,43.6827
3.78,43.5997
3.8,43.5166
3.82,43.4334
3.84,43.35
3.86,43.2666
3.88,43.1829
3.9,43.0992
3.92,43.0153
3.94,42.9312
3.96,42.8469
3.98,42.7625
4,42.6779
4.02,42.5931
4.04,42.5081
4.06,42.423
4.08,42.3376
4.1,42.2519
4.12,42.1661
4.14,42.08
4.16,41.9937
4.18,41.9072
4.2,41.8204
4.22,41.7333
4.24,41.646
4.26,41.5583
4.28,41.4704
4.3,41.3822
4.32,41.2937
4.34,41.2049
4.36,41.1158
4.38,41.0263
4.4,40.9365
4.42,40.8463
4.44,40.7558
4.46,40.6649
4.48,40.5737
4.5,40.482
4.52,40.39
4.54,40.2976
4.56,40.2047
4.58,40.1114
4.6,40.0177
4.62,39.9236
4.64,39.8289
4.66,39.7338
4.68,39.6383
4.7,39.5422
4.72,39.4456
4.74,39.3485
4.76,39.2509
4.78,39.1527
4.8,39.054
4.82,38.9547
4.84,38.8548
4.86,38.7543
4.88,38.6532
4.9,38.5515
4.92,38.4491
4.94,38.3461
4.96,38.2424
4.98,38.138
5,38.0329
5.02,37.9271
5.04,37.8205
5.06,37.7132
5.08,37.6051
5.1,37.4962
5.12,37.3865
5.14,37.2759
5.16,37.1644
5.18,37.0521
5.2,36.9389
5.22,36.8247
5.24,36.7096
5.26,36.5935
5.28,36.4764
5.3,36.3583
5.32,36.2391
5.34,36.1189
5.36,35.9975
5.38,35.875
5.4,35.7513
5.42,35.6263
5.44,35.5002
5.46,35.3728
5.48,35.244
5.5,35.1139
5.52,34.9825
5.54,34.8495
5.56,34.7152
5.58,34.5793
5.6,34.4418
5.62,34.3027
5.64,34.162
5.66,34.0196
5.68,33.8754
5.7,33.7294
5.72,33.5815
5.74,33.4317
5.76,33.2799
5.78,33.126
5.8,32.97
5.82,32.8118
5.84,32.6512
5.86,32.4884
5.88,32.323
5.9,32.1551
5.92,31.9846
5.94,31.8113
5.96,31.6352
5.98,31.4562
6,31.2741
6.02,31.0887
6.04,30.9001
6.06,30.708
6.08,30.5123
6.1,30.3128
6.12,30.1093
6.14,29.9018
6.16,29.6899
6.18,29.4736
6.2,29.2525
6.22,29.0264
6.24,28.7951
6.26,28.5584
6.28,28.3158
6.3,28.0672
6.32,27.8121
6.34,27.5502
6.36,27.2811
6.38,27.0043
6.4,26.7194
6.42,26.4258
6.44,26.123
6.46,25.8102
6.48,25.4869
6.5,25.1522
6.52,24.8051
6.54,24.4449
6.56,24.0702
6.58,23.68
6.6,23.2727
6.62,22.8467
6.64,22.4002
6.66,21.9309
6.68,21.4365
6.7,20.9139
6.72,20.3596
6.74,19.7694
6.76,19.1382
6.78,18.4597
6.8,17.7261
6.82,16.9274
6.84,16.0508
6.86,15.0792
6.88,13.9892
6.9,12.7477
6.92,11.3057
6.94,9.58599
6.96,7.45821
6.98,4.67804
7,0.732456
7.02,-5.16406
7.04,-5.35198
7.06,0.561532
7.08,4.52839
7.1,7.3089
7.12,9.42739
7.14,11.1329
7.16,12.558
7.18,13.7809
7.2,14.8511
7.22,15.8022
7.24,16.6577
7.26,17.4348
7.28,18.1466
7.3,18.803
7.32,19.4119
7.34,19.9796
7.36,20.5113
7.38,21.0112
7.4,21.4828
7.42,21.9291
7.44,22.3526
7.46,22.7555
7.48,23.1396
7.5,23.5067
7.52,23.8581
7.54,24.1951
7.56,24.5187
7.58,24.8301
7.6,25.13
7.62,25.4192
7.64,25.6985
7.66,25.9686
7.68,26.2299
7.7,26.483
7.72,26.7285
7.74,26.9667
7.76,27.198
7.78,27.4229
7.8,27.6416
7.82,27.8545
7.84,28.0619
7.86,28.2641
7.88,28.4612
7.9,28.6536
7.92,28.8414
7.94,29.0249
7.96,29.2042
7.98,29.3796
8,29.5511
8.02,29.719
8.04,29.8834
8.06,30.0444
8.08,30.2022
8.1,30.3568
8.12,30.5085
8.14,30.6573
8.16,30.8033
8.18,30.9466
8.2,31.0874
8.22,31.2256
8.24,31.3614
8.26,31.4949
8.28,31.6262
8.3,31.7552
8.32,31.8821
8.34,32.007
8.36,32.1299
8.38,32.2509
8.4,32.37
8.42,32.4873
8.44,32.6028
8.46,32.7166
8.48,32.8287
8.5,32.9393
8.52,33.0482
8.54,33.1556
8.56,33.2616
8.58,33.3661
8.6,33.4692
8.62,33.5709
8.64,33.6712
8.66,33.7703
8.68,33.8681
8.7,33.9646
8.72,34.06
8.74,34.1541
8.76,34.2471
8.78,34.339
8.8,34.4298
8.82,34.5195
8.84,34.6081
8.86,34.6957
8.88,34.7823
8.9,34.868
8.92,34.9526
8.94,35.0364
8.96,35.1192
8.98,35.2011
9,35.2821
9.02,35.3623
9.04,35.4416
9.06,35.5201
9.08,35.5978
9.1,35.6747
9.12,35.7508
9.14,35.8261
9.16,35.9007
9.18,35.9746
9.2,36.0477
9.22,36.1201
9.24,36.1919
9.26,36.2629
9.28,36.3333
9.3,36.403
9.32,36.4721
9.34,36.5406
9.36,36.6084
9.38,36.6756
9.4,36.7422
9.42,36.8083
9.44,36.8737
9.46,36.9386
9.48,37.0029
9.5,37.0667
9.52,37.1299
9.54,37.1926
9.56,37.2548
9.58,37.3165
9.6,37.3776
9.62,37.4383
9.64,37.4984
9.66,37.5581
9.68,37.6173
9.7,37.6761
9.72,37.7344
9.74,37.7922
9.76,37.8496
9.78,37.9065
9.8,37.963
9.82,38.0191
9.84,38.0748
9.86,38.13
9.88,38.1849
9.9,38.2393
9.92,38.2934
9.94,38.347
9.96,38.4003
9.98,38.4532
10,38.5057
10.02,38.5579
10.04,38.6097
10.06,38.6611
10.08,38.7122
10.1,38.7629
10.12,38.8133
10.14,38.8634
10.16,38.9131
10.18,38.9625
10.2,39.0116
10.22,39.0603
10.24,39.1087
10.26,39.1568
10.28,39.2046
10.3,39.2521
10.32,39.2993
10.34,39.3462
10.36,39.3928
10.38,39.4392
10.4,39.4852
10.42,39.531
10.44,39.5764
10.46,39.6216
10.48,39.6665
10.5,39.7112
10.52,39.7556
10.54,39.7997
10.56,39.8436
10.58,39.8872
10.6,39.9306
10.62,39.9737
10.64,40.0166
10.66,40.0592
10.68,40.1016
10.7,40.1437
10.72,40.1856
10.74,40.2273
10.76,40.2687
10.78,40.31
10.8,40.351
10.82,40.3917
10.84,40.4323
10.86,40.4726
10.88,40.5127
10.9,40.5526
10.92,40.5923
10.94,40.6318
10.96,40.6711
10.98,40.7102
11,40.7491
11.02,40.7877
11.04,40.8262
11.06,40.8645
11.08,40.9026
11.1,40.9405
11.12,40.9782
11.14,41.0157
11.16,41.0531
11.18,41.0902
11.2,41.1272
11.22,41.164
11.24,41.2006
11.26,41.2371
11.28,41.2734
11.3,41.3095
11.32,41.3454
11.34,41.3812
11.36,41.4168
11.38,41.4522
11.4,41.4875
11.42,41.5226
11.44,41.5575
11.46,41.5923
11.48,41.6269
11.5,41.6614
11.52,41.6957
11.54,41.7299
11.56,41.7639
11.58,41.7978
11.6,41.8315
11.62,41.865
11.64,41.8985
11.66,41.9317
11.68,41.9649
11.7,41.9979
11.72,42.0307
11.74,42.0634
11.76,42.096
11.78,42.1285
11.8,42.1608
11.82,42.1929
11.84,42.225
11.86,42.2569
11.88,42.2887
11.9,42.3203
11.92,42.3518
11.94,42.3832
11.96,42.4145
11.98,42.4456
12,42.4766
12.02,42.5075
12.04,42.5383
12.06,42.569
12.08,42.5995
12.1,42.6299
12.12,42.6602
12.14,42.6904
12.16,42.7205
12.18,42.7504
12.2,42.7803
12.22,42.81
12.24,42.8396
12.26,42.8691
12.28,42.8985
12.3,42.9278
12.32,42.957
12.34,42.9861
12.36,43.015
12.38,43.0439
12.4,43.0727
12.42,43.1013
12.44,43.1299
12.46,43.1583
12.48,43.1867
12.5,43.2149
12.52,43.2431
12.54,43.2711
12.56,43.2991
12.58,43.3269
12.6,43.3547
12.62,43.3824
12.64,43.41
12.66,43.4374
12.68,43.4648
12.7,43.4921
12.72,43.5193
12.74,43.5464
12.76,43.5735
12.78,43.6004
12.8,43.6272
12.82,43.654
12.84,43.6807
12.86,43.7072
12.88,43.7337
12.9,43.7601
12.92,43.7865
12.94,43.8127
12.96,43.8389
12.98,43.8649
13,43.8909
13.02,43.9169
13.04,43.9427
13.06,43.9684
13.08,43.9941
13.1,44.0197
13.12,44.0452
13.14,44.0706
13.16,44.096
13.18,44.1213
13.2,44.1465
13.22,44.1716
13.24,44.1967
13.26,44.2217
13.28,44.2466
13.3,44.2714
13.32,44.2961
13.34,44.3208
13.36,44.3455
13.38,44.37
13.4,44.3945
13.42,44.4189
13.44,44.4432
13.46,44.4675
13.48,44.4917
13.5,44.5158
13.52,44.5398
13.54,44.5638
13.56,44.5878
13.58,44.6116
13.6,44.6354
13.62,44.6591
13.64,44.6828
13.66,44.7064
13.68,44.7299
13.7,44.7534
13.72,44.7768
13.74,44.8001
13.76,44.8234
13.78,44.8466
13.8,44.8698
13.82,44.8929
13.84,44.9159
13.86,44.9389
13.88,44.9618
13.9,44.9846
13.92,45.0074
13.94,45.0302
13.96,45.0528
13.98,45.0755
14,45.098
14.02,45.1205
14.04,45.143
14.06,45.1654
14.08,45.1877
14.1,45.21
14.12,45.2322
14.14,45.2544
14.16,45.2765
14.18,45.2986
14.2,45.3206
14.22,45.3425
14.24,45.3644
14.26,45.3863
14.28,45.4081
14.3,45.4298
14.32,45.4515
14.34,45.4731
14.36,45.4947
14.38,45.5163
14.4,45.5377
14.42,45.5592
14.44,45.5806
14.46,45.6019
14.48,45.6232
14.5,45.6444
14.52,45.6656
14.54,45.6868
14.56,45.7079
14.58,45.7289
14.6,45.7499
14.62,45.7709
14.64,45.7918
14.66,45.8127
14.68,45.8335
14.7,45.8542
14.72,45.875
14.74,45.8956
14.76,45.9163
14.78,45.9369
14.8,45.9574
14.82,45.9779
14.84,45.9984
14.86,46.0188
14.88,46.0392
14.9,46.0595
14.92,46.0798
14.94,46.1
14.96,46.1202
14.98,46.1404
15,46.1605
15.02,46.1806
15.04,46.2006
15.06,46.2206
15.08,46.2406
15.1,46.2605
15.12,46.2804
15.14,46.3002
15.16,46.32
15.18,46.3398
15.2,46.3595
15.22,46.3792
15.24,46.3988
15.26,46.4184
15.28,46.438
15.3,46.4575
15.32,46.477
15.34,46.4964
15.36,46.5159
15.38,46.5352
15.4,46.5546
15.42,46.5739
15.44,46.5932
15.46,46.6124
15.48,46.6316
15.5,46.6508
15.52,46.6699
15.54,46.689
15.56,46.708
15.58,46.7271
15.6,46.7461
15.62,46.765
15.64,46.7839
15.66,46.8028
15.68,46.8217
15.7,46.8405
15.72,46.8593
15.74,46.878
15.76,46.8968
15.78,46.9155
15.8,46.9341
15.82,46.9528
15.84,46.9714
15.86,46.9899
15.88,47.0084
15.9,47.027
15.92,47.0454
15.94,47.0639
15.96,47.0823
15.98,47.1007
16,47.119
16.02,47.1373
16.04,47.1556
16.06,47.1739
16.08,47.1921
16.1,47.2103
16.12,47.2285
16.14,47.2467
16.16,47.2648
16.18,47.2829
16.2,47.3009
16.22,47.319
16.24,47.337
16.26,47.355
16.28,47.3729
16.3,47.3908
16.32,47.4087
16.34,47.4266
16.36,47.4445
16.38,47.4623
16.4,47.4801
16.42,47.4978
16.44,47.5156
16.46,47.5333
16.48,47.551
16.5,47.5687
16.52,47.5863
16.54,47.6039
16.56,47.6215
16.58,47.6391
16.6,47.6567
16.62,47.6742
16.64,47.6917
16.66,47.7092
16.68,47.7266
16.7,47.7441
16.72,47.7615
16.74,47.7789
16.76,47.7962
16.78,47.8136
16.8,47.8309
16.82,47.8482
16.84,47.8655
16.86,47.8828
16.88,47.9
16.9,47.9172
16.92,47.9344
16.94,47.9516
16.96,47.9688
16.98,47.9859
17,48.003
17.02,48.0201
17.04,48.0372
17.06,48.0543
17.08,48.0713
17.1,48.0884
17.12,48.1054
17.14,48.1224
17.16,48.1394
17.18,48.1563
17.2,48.1733
17.22,48.1902
17.24,48.2071
17.26,48.224
17.28,48.2409
17.3,48.2578
17.32,48.2747
17.34,48.2915
17.36,48.3084
17.38,48.3252
17.4,48.342
17.42,48.3588
17.44,48.3756
17.46,48.3924
17.48,48.4091
17.5,48.4259
17.52,48.4426
17.54,48.4594
17.56,48.4761
17.58,48.4928
17.6,48.5095
17.62,48.5263
17.64,48.543
17.66,48.5597
17.68,48.5764
17.7,48.593
17.72,48.6097
17.74,48.6264
17.76,48.6431
17.78,48.6598
17.8,48.6765
17.82,48.6932
17.84,48.7099
17.86,48.7266
17.88,48.7433
17.9,48.76
17.92,48.7768
17.94,48.7935
17.96,48.8103
17.98,48.8271
18,48.8438
18.02,48.8606
18.04,48.8775
18.06,48.8943
18.08,48.9112
18.1,48.9281
18.12,48.9451
18.14,48.9621
18.16,48.9791
18.18,48.9962
18.2,49.0133
18.22,49.0305
18.24,49.0477
18.26,49.065
18.28,49.0824
18.3,49.0998
18.32,49.1174
18.34,49.135
18.36,49.1528
18.38,49.1707
18.4,49.1887
18.42,49.2069
18.44,49.2252
18.46,49.2438
18.48,49.2625
18.5,49.2815
18.52,49.3008
18.54,49.3204
18.56,49.3403
18.58,49.3606
18.6,49.3814
18.62,49.4027
18.64,49.4247
18.66,49.4474
18.68,49.4709
18.7,49.4955
18.72,49.5213
18.74,49.5486
18.76,49.5778
18.78,49.6093
18.8,49.6437
18.82,49.6819
18.84,49.725
18.86,49.7746
18.88,49.833
18.9,49.9033
18.92,49.9886
18.94,50.088
18.96,50.1743
18.98,50.1055
19,49.6054
19.02,49.0691
19.04,48.9704
19.06,49.0504
19.08,49.1499
19.1,49.2363
19.12,49.3075
19.14,49.3666
19.16,49.4167
19.18,49.4601
19.2,49.4984
19.22,49.5329
19.24,49.5644
19.26,49.5934
19.28,49.6206
19.3,49.6463
19.32,49.6706
19.34,49.6939
19.36,49.7163
19.38,49.738
19.4,49.7589
19.42,49.7794
19.44,49.7993
19.46,49.8189
19.48,49.838
19.5,49.8569
19.52,49.8754
19.54,49.8937
19.56,49.9118
19.58,49.9297
19.6,49.9474
19.62,49.9649
19.64,49.9823
19.66,49.9996
19.68,50.0168
19.7,50.0339
19.72,50.051
19.74,50.068
19.76,50.085
19.78,50.1019
19.8,50.1189
19.82,50.1359
19.84,50.153
19.86,50.1703
19.88,50.1877
19.9,50.2054
19.92,50.2235
19.94,50.2421
19.96,50.2615
19.98,50.2817
20,50.3026
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=17.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.3224
2.02,51.2204
2.04,51.119
2.06,51.0183
2.08,50.9182
2.1,50.8187
2.12,50.7198
2.14,50.6215
2.16,50.5237
2.18,50.4265
2.2,50.3299
2.22,50.2338
2.24,50.1382
2.26,50.0431
2.28,49.9484
2.3,49.8543
2.32,49.7606
2.34,49.6673
2.36,49.5745
2.38,49.4821
2.4,49.3901
2.42,49.2985
2.44,49.2072
2.46,49.1164
2.48,49.0259
2.5,48.9358
2.52,48.846
2.54,48.7566
2.56,48.6674
2.58,48.5786
2.6,48.4901
2.62,48.4019
2.64,48.314
2.66,48.2263
2.68,48.1389
2.7,48.0518
2.72,47.9649
2.74,47.8783
2.76,47.7919
2.78,47.7057
2.8,47.6197
2.82,47.534
2.84,47.4484
2.86,47.363
2.88,47.2778
2.9,47.1928
2.92,47.1079
2.94,47.0232
2.96,46.9387
2.98,46.8543
3,46.7701
3.02,46.6859
3.04,46.6019
3.06,46.518
3.08,46.4342
3.1,46.3506
3.12,46.267
3.14,46.1835
3.16,46.1001
3.18,46.0167
3.2,45.9334
3.22,45.8502
3.24,45.7671
3.26,45.6839
3.28,45.6009
3.3,45.5178
3.32,45.4348
3.34,45.3518
3.36,45.2688
3.38,45.1858
3.4,45.1029
3.42,45.0199
3.44,44.9369
3.46,44.8539
3.48,44.7709
3.5,44.6878
3.52,44.6047
3.54,44.5215
3.56,44.4383
3.58,44.3551
3.6,44.2717
3.62,44.1883
3.64,44.1049
3.66,44.0213
3.68,43.9377
3.7,43.8539
3.72,43.7701
3.74,43.6861
3.76,43.602
3.78,43.5178
3.8,43.4335
3.82,43.349
3.84,43.2644
3.86,43.1796
3.88,43.0947
3.9,43.0096
3.92,42.9244
3.94,42.8389
3.96,42.7533
3.98,42.6675
4,42.5814
4.02,42.4952
4.04,42.4087
4.06,42.3221
4.08,42.2352
4.1,42.148
4.12,42.0606
4.14,41.973
4.16,41.885
4.18,41.7969
4.2,41.7084
4.22,41.6196
4.24,41.5306
4.26,41.4412
4.28,41.3516
4.3,41.2616
4.32,41.1712
4.34,41.0806
4.36,40.9895
4.38,40.8982
4.4,40.8064
4.42,40.7143
4.44,40.6217
4.46,40.5288
4.48,40.4355
4.5,40.3417
4.52,40.2476
4.54,40.1529
4.56,40.0578
4.58,39.9623
4.6,39.8663
4.62,39.7698
4.64,39.6728
4.66,39.5752
4.68,39.4772
4.7,39.3786
4.72,39.2794
4.74,39.1797
4.76,39.0794
4.78,38.9785
4.8,38.877
4.82,38.7749
4.84,38.6722
4.86,38.5688
4.88,38.4647
4.9,38.3599
4.92,38.2544
4.94,38.1482
4.96,38.0413
4.98,37.9336
5,37.8251
5.02,37.7159
5.04,37.6058
5.06,37.4948
5.08,37.3831
5.1,37.2704
5.12,37.1568
5.14,37.0423
5.16,36.9269
5.18,36.8105
5.2,36.693
5.22,36.5746
5.24,36.4551
5.26,36.3345
5.28,36.2128
5.3,36.09
5.32,35.966
5.34,35.8408
5.36,35.7143
5.38,35.5866
5.4,35.4575
5.42,35.3271
5.44,35.1954
5.46,35.0622
5.48,34.9275
5.5,34.7913
5.52,34.6536
5.54,34.5143
5.56,34.3733
5.58,34.2306
5.6,34.0861
5.62,33.9398
5.64,33.7917
5.66,33.6416
5.68,33.4895
5.7,33.3354
5.72,33.1791
5.74,33.0206
5.76,32.8598
5.78,32.6967
5.8,32.5311
5.82,32.363
5.84,32.1922
5.86,32.0187
5.88,31.8424
5.9,31.6631
5.92,31.4807
5.94,31.2952
5.96,31.1063
5.98,30.9139
6,30.718
6.02,30.5183
6.04,30.3146
6.06,30.1068
6.08,29.8948
6.1,29.6782
6.12,29.4569
6.14,29.2306
6.16,28.9991
6.18,28.7621
6.2,28.5193
6.22,28.2705
6.24,28.0152
6.26,27.753
6.28,27.4837
6.3,27.2067
6.32,26.9216
6.34,26.6278
6.36,26.3247
6.38,26.0118
6.4,25.6882
6.42,25.3533
6.44,25.006
6.46,24.6456
6.48,24.2707
6.5,23.8802
6.52,23.4727
6.54,23.0464
6.56,22.5997
6.58,22.1302
6.6,21.6355
6.62,21.1127
6.64,20.5581
6.66,19.9676
6.68,19.3361
6.7,18.6572
6.72,17.9232
6.74,17.1242
6.76,16.2471
6.78,15.2749
6.8,14.1843
6.82,12.9419
6.84,11.4987
6.86,9.77725
6.88,7.64666
6.9,4.86106
6.92,0.901673
6.94,-5.0443
6.96,-5.19974
6.98,0.756625
7,4.72848
7.02,7.50952
7.04,9.62777
7.06,11.3329
7.08,12.7576
7.1,13.9801
7.12,15.05
7.14,16.0008
7.16,16.856
7.18,17.6329
7.2,18.3444
7.22,19.0006
7.24,19.6093
7.26,20.1768
7.28,20.7083
7.3,21.2079
7.32,21.6794
7.34,22.1255
7.36,22.5488
7.38,22.9515
7.4,23.3356
7.42,23.7025
7.44,24.0537
7.46,24.3905
7.48,24.714
7.5,25.0252
7.52,25.325
7.54,25.6141
7.56,25.8933
7.58,26.1632
7.6,26.4244
7.62,26.6774
7.64,26.9227
7.66,27.1608
7.68,27.392
7.7,27.6168
7.72,27.8354
7.74,28.0482
7.76,28.2555
7.78,28.4575
7.8,28.6545
7.82,28.8468
7.84,29.0345
7.86,29.2179
7.88,29.3971
7.9,29.5724
7.92,29.7438
7.94,29.9116
7.96,30.0759
7.98,30.2368
8,30.3945
8.02,30.549
8.04,30.7006
8.06,30.8493
8.08,30.9952
8.1,31.1384
8.12,31.2791
8.14,31.4172
8.16,31.553
8.18,31.6864
8.2,31.8175
8.22,31.9465
8.24,32.0733
8.26,32.1981
8.28,32.3209
8.3,32.4418
8.32,32.5608
8.34,32.678
8.36,32.7935
8.38,32.9072
8.4,33.0192
8.42,33.1297
8.44,33.2386
8.46,33.3459
8.48,33.4518
8.5,33.5562
8.52,33.6592
8.54,33.7608
8.56,33.8611
8.58,33.9601
8.6,34.0578
8.62,34.1543
8.64,34.2496
8.66,34.3437
8.68,34.4366
8.7,34.5284
8.72,34.6191
8.74,34.7087
8.76,34.7973
8.78,34.8849
8.8,34.9714
8.82,35.057
8.84,35.1416
8.86,35.2252
8.88,35.308
8.9,35.3898
8.92,35.4708
8.94,35.5509
8.96,35.6302
8.98,35.7086
9,35.7862
9.02,35.863
9.04,35.9391
9.06,36.0144
9.08,36.0889
9.1,36.1627
9.12,36.2358
9.14,36.3081
9.16,36.3798
9.18,36.4508
9.2,36.5211
9.22,36.5908
9.24,36.6598
9.26,36.7282
9.28,36.796
9.3,36.8632
9.32,36.9297
9.34,36.9957
9.36,37.0611
9.38,37.126
9.4,37.1902
9.42,37.254
9.44,37.3171
9.46,37.3798
9.48,37.4419
9.5,37.5035
9.52,37.5646
9.54,37.6252
9.56,37.6854
9.58,37.745
9.6,37.8042
9.62,37.8629
9.64,37.9211
9.66,37.9789
9.68,38.0362
9.7,38.0931
9.72,38.1496
9.74,38.2056
9.76,38.2613
9.78,38.3165
9.8,38.3713
9.82,38.4257
9.84,38.4797
9.86,38.5333
9.88,38.5866
9.9,38.6394
9.92,38.6919
9.94,38.744
9.96,38.7958
9.98,38.8472
10,38.8982
10.02,38.9489
10.04,38.9993
10.06,39.0493
10.08,39.099
10.1,39.1483
10.12,39.1973
10.14,39.246
10.16,39.2944
10.18,39.3425
10.2,39.3903
10.22,39.4377
10.24,39.4849
10.26,39.5318
10.28,39.5784
10.3,39.6246
10.32,39.6706
10.34,39.7164
10.36,39.7618
10.38,39.807
10.4,39.8519
10.42,39.8965
10.44,39.9409
10.46,39.985
10.48,40.0288
10.5,40.0724
10.52,40.1157
10.54,40.1588
10.56,40.2017
10.58,40.2442
10.6,40.2866
10.62,40.3287
10.64,40.3706
10.66,40.4122
10.68,40.4537
10.7,40.4949
10.72,40.5358
10.74,40.5766
10.76,40.6171
10.78,40.6574
10.8,40.6975
10.82,40.7374
10.84,40.7771
10.86,40.8165
10.88,40.8558
10.9,40.8948
10.92,40.9337
10.94,40.9724
10.96,41.0108
10.98,41.0491
11,41.0872
11.02,41.125
11.04,41.1627
11.06,41.2002
11.08,41.2376
11.1,41.2747
11.12,41.3117
11.14,41.3484
11.16,41.385
11.18,41.4215
11.2,41.4577
11.22,41.4938
11.24,41.5297
11.26,41.5655
11.28,41.601
11.3,41.6365
11.32,41.6717
11.34,41.7068
11.36,41.7417
11.38,41.7765
11.4,41.8111
11.42,41.8456
11.44,41.8799
11.46,41.914
11.48,41.948
11.5,41.9819
11.52,42.0156
11.54,42.0491
11.56,42.0825
11.58,42.1158
11.6,42.1489
11.62,42.1819
11.64,42.2147
11.66,42.2474
11.68,42.28
11.7,42.3124
11.72,42.3447
11.74,42.3769
11.76,42.4089
11.78,42.4408
11.8,42.4726
11.82,42.5042
11.84,42.5357
11.86,42.5671
11.88,42.5984
11.9,42.6295
11.92,42.6605
11.94,42.6914
11.96,42.7221
11.98,42.7528
12,42.7833
12.02,42.8137
12.04,42.844
12.06,42.8742
12.08,42.9043
12.1,42.9342
12.12,42.964
12.14,42.9938
12.16,43.0234
12.18,43.0529
12.2,43.0823
12.22,43.1115
12.24,43.1407
12.26,43.1698
12.28,43.1987
12.3,43.2276
12.32,43.2564
12.34,43.285
12.36,43.3136
12.38,43.342
12.4,43.3704
12.42,43.3986
12.44,43.4267
12.46,43.4548
12.48,43.4827
12.5,43.5106
12.52,43.5384
12.54,43.566
12.56,43.5936
12.58,43.6211
12.6,43.6485
12.62,43.6758
12.64,43.703
12.66,43.7301
12.68,43.7571
12.7,43.784
12.72,43.8109
12.74,43.8376
12.76,43.8643
12.78,43.8909
12.8,43.9174
12.82,43.9438
12.84,43.9701
12.86,43.9963
12.88,44.0225
12.9,44.0486
12.92,44.0746
12.94,44.1005
12.96,44.1263
12.98,44.1521
13,44.1777
13.02,44.2033
13.04,44.2288
13.06,44.2543
13.08,44.2796
13.1,44.3049
13.12,44.3301
13.14,44.3552
13.16,44.3803
13.18,44.4053
13.2,44.4302
13.22,44.455
13.24,44.4798
13.26,44.5045
13.28,44.5291
13.3,44.5536
13.32,44.5781
13.34,44.6025
13.36,44.6269
13.38,44.6511
13.4,44.6753
13.42,44.6995
13.44,44.7235
13.46,44.7475
13.48,44.7714
13.5,44.7953
13.52,44.8191
13.54,44.8428
13.56,44.8665
13.58,44.8901
13.6,44.9136
13.62,44.9371
13.64,44.9605
13.66,44.9839
13.68,45.0071
13.7,45.0304
13.72,45.0535
13.74,45.0766
13.76,45.0997
13.78,45.1226
13.8,45.1456
13.82,45.1684
13.84,45.1912
13.86,45.214
13.88,45.2367
13.9,45.2593
13.92,45.2818
13.94,45.3044
13.96,45.3268
13.98,45.3492
14,45.3716
14.02,45.3939
14.04,45.4161
14.06,45.4383
14.08,45.4604
14.1,45.4825
14.12,45.5045
14.14,45.5264
14.16,45.5483
14.18,45.5702
14.2,45.592
14.22,45.6138
14.24,45.6355
14.26,45.6571
14.28,45.6787
14.3,45.7003
14.32,45.7218
14.34,45.7432
14.36,45.7646
14.38,45.786
14.4,45.8073
14.42,45.8285
14.44,45.8497
14.46,45.8709
14.48,45.892
14.5,45.913
14.52,45.9341
14.54,45.955
14.56,45.9759
