C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
16.28,37.5048
16.3,37.5352
16.32,37.5655
16.34,37.5958
16.36,37.626
16.38,37.6563
16.4,37.6865
16.42,37.7167
16.44,37.747
16.46,37.7772
16.48,37.8075
16.5,37.8379
16.52,37.8683
16.54,37.8989
16.56,37.9296
16.58,37.9605
16.6,37.9915
16.62,38.0229
16.64,38.0545
16.66,38.0866
16.68,38.1191
16.7,38.1522
16.72,38.1861
16.74,38.2209
16.76,38.257
16.78,38.2945
16.8,38.3341
16.82,38.3763
16.84,38.4221
16.86,38.4729
16.88,38.5304
16.9,38.5974
16.92,38.6762
16.94,38.7613
16.96,38.7985
16.98,38.5829
17,38.1786
17.02,38.0836
17.04,38.1508
17.06,38.2348
17.08,38.3084
17.1,38.3707
17.12,38.4244
17.14,38.4719
17.16,38.5149
17.18,38.5546
17.2,38.5916
17.22,38.6267
17.24,38.6603
17.26,38.6925
17.28,38.7238
17.3,38.7541
17.32,38.7838
17.34,38.8128
17.36,38.8413
17.38,38.8694
17.4,38.897
17.42,38.9243
17.44,38.9512
17.46,38.9778
17.48,39.0042
17.5,39.0304
17.52,39.0563
17.54,39.082
17.56,39.1075
17.58,39.1328
17.6,39.158
17.62,39.183
17.64,39.2079
17.66,39.2326
17.68,39.2572
17.7,39.2817
17.72,39.306
17.74,39.3302
17.76,39.3543
17.78,39.3783
17.8,39.4022
17.82,39.426
17.84,39.4497
17.86,39.4733
17.88,39.4968
17.9,39.5202
17.92,39.5435
17.94,39.5667
17.96,39.5899
17.98,39.613
18,39.6359
18.02,39.6588
18.04,39.6817
18.06,39.7044
18.08,39.7271
18.1,39.7497
18.12,39.7722
18.14,39.7947
18.16,39.8171
18.18,39.8394
18.2,39.8616
18.22,39.8838
18.24,39.9059
18.26,39.928
18.28,39.95
18.3,39.9719
18.32,39.9938
18.34,40.0156
18.36,40.0373
18.38,40.059
18.4,40.0806
18.42,40.1021
18.44,40.1236
18.46,40.1451
18.48,40.1664
18.5,40.1878
18.52,40.209
18.54,40.2302
18.56,40.2514
18.58,40.2725
18.6,40.2935
18.62,40.3145
18.64,40.3355
18.66,40.3563
18.68,40.3772
18.7,40.3979
18.72,40.4187
18.74,40.4393
18.76,40.46
18.78,40.4805
18.8,40.5011
18.82,40.5215
18.84,40.542
18.86,40.5623
18.88,40.5826
18.9,40.6029
18.92,40.6232
18.94,40.6433
18.96,40.6635
18.98,40.6836
19,40.7036
19.02,40.7236
19.04,40.7435
19.06,40.7634
19.08,40.7833
19.1,40.8031
19.12,40.8229
19.14,40.8426
19.16,40.8623
19.18,40.8819
19.2,40.9015
19.22,40.921
19.24,40.9405
19.26,40.96
19.28,40.9794
19.3,40.9988
19.32,41.0181
19.34,41.0374
19.36,41.0567
19.38,41.0759
19.4,41.095
19.42,41.1142
19.44,41.1333
19.46,41.1523
19.48,41.1713
19.5,41.1903
19.52,41.2092
19.54,41.2281
19.56,41.247
19.58,41.2658
19.6,41.2845
19.62,41.3033
19.64,41.322
19.66,41.3406
19.68,41.3593
19.7,41.3778
19.72,41.3964
19.74,41.4149
19.76,41.4334
19.78,41.4518
19.8,41.4702
19.82,41.4886
19.84,41.5069
19.86,41.5252
19.88,41.5435
19.9,41.5617
19.92,41.5799
19.94,41.598
19.96,41.6162
19.98,41.6342
20,41.6523
C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=6.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
2,53.0438
2.02,52.9508
2.04,52.8585
2.06,52.767
2.08,52.6762
2.1,52.5862
2.12,52.4969
2.14,52.4083
2.16,52.3203
2.18,52.2331
2.2,52.1465
2.22,52.0606
2.24,51.9753
2.26,51.8906
2.28,51.8065
2.3,51.723
2.32,51.6401
2.34,51.5578
2.36,51.476
2.38,51.3948
2.4,51.3141
2.42,51.234
2.44,51.1544
2.46,51.0752
2.48,50.9966
2.5,50.9185
2.52,50.8409
2.54,50.7637
2.56,50.687
2.58,50.6107
2.6,50.5349
2.62,50.4595
2.64,50.3846
2.66,50.3101
2.68,50.236
2.7,50.1623
2.72,50.089
2.74,50.0161
2.76,49.9435
2.78,49.8714
2.8,49.7996
2.82,49.7282
2.84,49.6571
2.86,49.5864
2.88,49.5161
2.9,49.4461
2.92,49.3764
2.94,49.307
2.96,49.238
2.98,49.1693
3,49.1009
3.02,49.0328
3.04,48.965
3.06,48.8974
3.08,48.8302
3.1,48.7633
3.12,48.6966
3.14,48.6302
3.16,48.5641
3.18,48.4982
3.2,48.4326
3.22,48.3673
3.24,48.3022
3.26,48.2374
3.28,48.1728
3.3,48.1084
3.32,48.0443
3.34,47.9803
3.36,47.9167
3.38,47.8532
3.4,47.79
3.42,47.7269
3.44,47.6641
3.46,47.6015
3.48,47.5391
3.5,47.4768
3.52,47.4148
3.54,47.353
3.56,47.2913
3.58,47.2298
3.6,47.1686
3.62,47.1074
3.64,47.0465
3.66,46.9857
3.68,46.9251
3.7,46.8647
3.72,46.8044
3.74,46.7443
3.76,46.6843
3.78,46.6245
3.8,46.5648
3.82,46.5053
3.84,46.4459
3.86,46.3867
3.88,46.3276
3.9,46.2686
3.92,46.2097
3.94,46.151
3.96,46.0924
3.98,46.0339
4,45.9756
4.02,45.9173
4.04,45.8592
4.06,45.8012
4.08,45.7433
4.1,45.6855
4.12,45.6278
4.14,45.5702
4.16,45.5127
4.18,45.4553
4.2,45.398
4.22,45.3408
4.24,45.2837
4.26,45.2267
4.28,45.1697
4.3,45.1128
4.32,45.056
4.34,44.9993
4.36,44.9427
4.38,44.8861
4.4,44.8296
4.42,44.7732
4.44,44.7168
4.46,44.6605
4.48,44.6043
4.5,44.5481
4.52,44.492
4.54,44.4359
4.56,44.3799
4.58,44.324
4.6,44.268
4.62,44.2122
4.64,44.1564
4.66,44.1006
4.68,44.0448
4.7,43.9891
4.72,43.9335
4.74,43.8778
4.76,43.8222
4.78,43.7667
4.8,43.7111
4.82,43.6556
4.84,43.6001
4.86,43.5447
4.88,43.4892
4.9,43.4338
4.92,43.3784
4.94,43.323
4.96,43.2676
4.98,43.2122
5,43.1568
5.02,43.1015
5.04,43.0461
5.06,42.9907
5.08,42.9354
5.1,42.88
5.12,42.8247
5.14,42.7693
5.16,42.7139
5.18,42.6585
5.2,42.6031
5.22,42.5477
5.24,42.4923
5.26,42.4369
5.28,42.3814
5.3,42.3259
5.32,42.2704
5.34,42.2149
5.36,42.1593
5.38,42.1037
5.4,42.0481
5.42,41.9925
5.44,41.9368
5.46,41.8811
5.48,41.8253
5.5,41.7695
5.52,41.7137
5.54,41.6578
5.56,41.6018
5.58,41.5459
5.6,41.4898
5.62,41.4337
5.64,41.3776
5.66,41.3214
5.68,41.2652
5.7,41.2088
5.72,41.1525
5.74,41.096
5.76,41.0395
5.78,40.9829
5.8,40.9263
5.82,40.8696
5.84,40.8128
5.86,40.7559
5.88,40.6989
5.9,40.6419
5.92,40.5848
5.94,40.5276
5.96,40.4703
5.98,40.4129
6,40.3554
6.02,40.2978
6.04,40.2402
6.06,40.1824
6.08,40.1245
6.1,40.0665
6.12,40.0085
6.14,39.9503
6.16,39.892
6.18,39.8336
6.2,39.775
6.22,39.7164
6.24,39.6576
6.26,39.5987
6.28,39.5397
6.3,39.4806
6.32,39.4213
6.34,39.3619
6.36,39.3023
6.38,39.2426
6.4,39.1828
6.42,39.1228
6.44,39.0627
6.46,39.0025
6.48,38.942
6.5,38.8815
6.52,38.8207
6.54,38.7598
6.56,38.6988
6.58,38.6376
6.6,38.5762
6.62,38.5146
6.64,38.4529
6.66,38.391
6.68,38.3289
6.7,38.2666
6.72,38.2041
6.74,38.1415
6.76,38.0786
6.78,38.0156
6.8,37.9523
6.82,37.8889
6.84,37.8252
6.86,37.7613
6.88,37.6972
6.9,37.6329
6.92,37.5684
6.94,37.5037
6.96,37.4387
6.98,37.3735
7,37.308
7.02,37.2423
7.04,37.1764
7.06,37.1102
7.08,37.0438
7.1,36.9771
7.12,36.9101
7.14,36.8429
7.16,36.7754
7.18,36.7076
7.2,36.6396
7.22,36.5713
7.24,36.5027
7.26,36.4337
7.28,36.3645
7.3,36.295
7.32,36.2252
7.34,36.1551
7.36,36.0847
7.38,36.0139
7.4,35.9428
7.42,35.8714
7.44,35.7996
7.46,35.7275
7.48,35.655
7.5,35.5822
7.52,35.509
7.54,35.4355
7.56,35.3616
7.58,35.2873
7.6,35.2126
7.62,35.1375
7.64,35.062
7.66,34.9861
7.68,34.9098
7.7,34.8331
7.72,34.7559
7.74,34.6783
7.76,34.6003
7.78,34.5218
7.8,34.4429
7.82,34.3634
7.84,34.2835
7.86,34.2032
7.88,34.1223
7.9,34.0409
7.92,33.959
7.94,33.8766
7.96,33.7937
7.98,33.7102
8,33.6262
8.02,33.5416
8.04,33.4564
8.06,33.3707
8.08,33.2844
8.1,33.1974
8.12,33.1099
8.14,33.0217
8.16,32.9329
8.18,32.8434
8.2,32.7533
8.22,32.6625
8.24,32.571
8.26,32.4787
8.28,32.3858
8.3,32.2921
8.32,32.1977
8.34,32.1025
8.36,32.0066
8.38,31.9098
8.4,31.8122
8.42,31.7138
8.44,31.6146
8.46,31.5144
8.48,31.4134
8.5,31.3115
8.52,31.2086
8.54,31.1048
8.56,31.0001
8.58,30.8943
8.6,30.7875
8.62,30.6797
8.64,30.5708
8.66,30.4608
8.68,30.3497
8.7,30.2375
8.72,30.1241
8.74,30.0095
8.76,29.8936
8.78,29.7765
8.8,29.6581
8.82,29.5384
8.84,29.4173
8.86,29.2948
8.88,29.1709
8.9,29.0455
8.92,28.9185
8.94,28.79
8.96,28.6599
8.98,28.5282
9,28.3947
9.02,28.2595
9.04,28.1225
9.06,27.9836
9.08,27.8429
9.1,27.7001
9.12,27.5553
9.14,27.4084
9.16,27.2593
9.18,27.108
9.2,26.9543
9.22,26.7983
9.24,26.6398
9.26,26.4787
9.28,26.3149
9.3,26.1483
9.32,25.9789
9.34,25.8066
9.36,25.6311
9.38,25.4524
9.4,25.2704
9.42,25.0849
9.44,24.8957
9.46,24.7028
9.48,24.5059
9.5,24.305
9.52,24.0997
9.54,23.8899
9.56,23.6753
9.58,23.4558
9.6,23.2312
9.62,23.001
9.64,22.7651
9.66,22.5231
9.68,22.2747
9.7,22.0195
9.72,21.7572
9.74,21.4872
9.76,21.2092
9.78,20.9226
9.8,20.6269
9.82,20.3213
9.84,20.0053
9.86,19.678
9.88,19.3386
9.9,18.9861
9.92,18.6195
9.94,18.2375
9.96,17.8387
9.98,17.4217
10,16.9845
10.02,16.5251
10.04,16.0411
10.06,15.5296
10.08,14.9872
10.1,14.41
10.12,13.793
10.14,13.1304
10.16,12.4148
10.18,11.6369
10.2,10.7848
10.22,9.84266
10.24,8.78946
10.26,7.59567
10.28,6.21866
10.3,4.59383
10.32,2.61777
10.34,0.115528
10.36,-3.20587
10.38,-7.47381
10.4,-8.91428
10.42,-4.87885
10.44,-1.1468
10.46,1.62978
10.48,3.77722
10.5,5.51373
10.52,6.96654
10.54,8.21328
10.56,9.30411
10.58,10.2731
10.6,11.1443
10.62,11.9355
10.64,12.6599
10.66,13.3278
10.68,13.9472
10.7,14.5247
10.72,15.0654
10.74,15.5737
10.76,16.0533
10.78,16.5071
10.8,16.9378
10.82,17.3475
10.84,17.7382
10.86,18.1115
10.88,18.4689
10.9,18.8117
10.92,19.141
10.94,19.4578
10.96,19.763
10.98,20.0575
11,20.3418
11.02,20.6167
11.04,20.8828
11.06,21.1407
11.08,21.3907
11.1,21.6334
11.12,21.8691
11.14,22.0983
11.16,22.3213
11.18,22.5383
11.2,22.7498
11.22,22.956
11.24,23.1571
11.26,23.3534
11.28,23.5451
11.3,23.7324
11.32,23.9154
11.34,24.0945
11.36,24.2697
11.38,24.4412
11.4,24.6091
11.42,24.7737
11.44,24.9349
11.46,25.093
11.48,25.2481
11.5,25.4002
11.52,25.5496
11.54,25.6962
11.56,25.8402
11.58,25.9817
11.6,26.1207
11.62,26.2573
11.64,26.3917
11.66,26.5238
11.68,26.6538
11.7,26.7817
11.72,26.9076
11.74,27.0316
11.76,27.1536
11.78,27.2739
11.8,27.3923
11.82,27.509
11.84,27.624
11.86,27.7373
11.88,27.8491
11.9,27.9593
11.92,28.068
11.94,28.1752
11.96,28.281
11.98,28.3854
12,28.4885
12.02,28.5902
12.04,28.6906
12.06,28.7898
12.08,28.8877
12.1,28.9844
12.12,29.08
12.14,29.1744
12.16,29.2677
12.18,29.3598
12.2,29.451
12.22,29.541
12.24,29.6301
12.26,29.7182
12.28,29.8052
12.3,29.8914
12.32,29.9766
12.34,30.0608
12.36,30.1442
12.38,30.2267
12.4,30.3083
12.42,30.3891
12.44,30.4691
12.46,30.5483
12.48,30.6267
12.5,30.7043
12.52,30.7811
12.54,30.8572
12.56,30.9326
12.58,31.0073
12.6,31.0813
12.62,31.1546
12.64,31.2273
12.66,31.2993
12.68,31.3708
12.7,31.4418
12.72,31.5122
12.74,31.5824
12.76,31.6522
12.78,31.7209
12.8,31.7822
12.82,31.8428
12.84,31.9097
12.86,31.9766
12.88,32.0427
12.9,32.1079
12.92,32.1724
12.94,32.2363
12.96,32.2996
12.98,32.3623
13,32.4245
13.02,32.4861
13.04,32.5473
13.06,32.6079
13.08,32.6681
13.1,32.7278
13.12,32.787
13.14,32.8458
13.16,32.9041
13.18,32.962
13.2,33.0194
13.22,33.0765
13.24,33.1331
13.26,33.1892
13.28,33.245
13.3,33.3004
13.32,33.3553
13.34,33.4099
13.36,33.4641
13.38,33.5179
13.4,33.5713
13.42,33.6244
13.44,33.6771
13.46,33.7295
13.48,33.7814
13.5,33.8331
13.52,33.8844
13.54,33.9353
13.56,33.9859
13.58,34.0362
13.6,34.0862
13.62,34.1358
13.64,34.1851
13.66,34.2342
13.68,34.2828
13.7,34.3312
13.72,34.3793
13.74,34.4271
13.76,34.4746
13.78,34.5218
13.8,34.5687
13.82,34.6153
13.84,34.6617
13.86,34.7077
13.88,34.7535
13.9,34.7991
13.92,34.8443
13.94,34.8893
13.96,34.934
13.98,34.9785
14,35.0227
14.02,35.0667
14.04,35.1104
14.06,35.1539
14.08,35.1971
14.1,35.2401
14.12,35.2829
14.14,35.3254
14.16,35.3677
14.18,35.4097
14.2,35.4515
14.22,35.4931
14.24,35.5345
14.26,35.5757
14.28,35.6166
14.3,35.6573
14.32,35.6978
14.34,35.7381
14.36,35.7782
14.38,35.8181
14.4,35.8578
14.42,35.8973
14.44,35.9365
14.46,35.9756
14.48,36.0145
14.5,36.0532
14.52,36.0917
14.54,36.13
14.56,36.1682
14.58,36.2061
14.6,36.2439
14.62,36.2814
14.64,36.3188
14.66,36.3561
14.68,36.3931
14.7,36.43
14.72,36.4667
14.74,36.5032
14.76,36.5396
14.78,36.5758
14.8,36.6118
14.82,36.6476
14.84,36.6833
14.86,36.7189
14.88,36.7543
14.9,36.7895
14.92,36.8245
14.94,36.8595
14.96,36.8942
14.98,36.9288
15,36.9633
15.02,36.9976
15.04,37.0318
15.06,37.0658
15.08,37.0997
15.1,37.1334
15.12,37.167
15.14,37.2004
15.16,37.2337
15.18,37.2669
15.2,37.3
15.22,37.3329
15.24,37.3657
15.26,37.3983
15.28,37.4308
15.3,37.4632
15.32,37.4955
15.34,37.5276
15.36,37.5596
15.38,37.5915
15.4,37.6232
15.42,37.6549
15.44,37.6864
15.46,37.7178
15.48,37.7491
15.5,37.7803
15.52,37.8113
15.54,37.8423
15.56,37.8731
15.58,37.9038
15.6,37.9344
15.62,37.965
15.64,37.9954
15.66,38.0257
15.68,38.0558
15.7,38.0859
15.72,38.1159
15.74,38.1458
15.76,38.1756
15.78,38.2053
15.8,38.2349
15.82,38.2644
15.84,38.2939
15.86,38.3232
15.88,38.3524
15.9,38.3816
15.92,38.4107
15.94,38.4397
15.96,38.4686
15.98,38.4974
16,38.5262
16.02,38.5549
16.04,38.5835
16.06,38.612
16.08,38.6405
16.1,38.6689
16.12,38.6973
16.14,38.7256
16.16,38.7539
16.18,38.7821
16.2,38.8103
16.22,38.8384
16.24,38.8665
16.26,38.8946
16.28,38.9226
16.3,38.9507
16.32,38.9787
16.34,39.0068
16.36,39.0349
16.38,39.063
16.4,39.0911
16.42,39.1193
16.44,39.1476
16.46,39.176
16.48,39.2045
16.5,39.2331
16.52,39.262
16.54,39.2911
16.56,39.3204
16.58,39.3502
16.6,39.3803
16.62,39.411
16.64,39.4423
16.66,39.4745
16.68,39.5076
16.7,39.5421
16.72,39.5783
16.74,39.6167
16.76,39.658
16.78,39.7034
16.8,39.7543
16.82,39.813
16.84,39.8822
16.86,39.9623
16.88,40.0344
16.9,39.9823
16.92,39.617
16.94,39.3583
16.96,39.3748
16.98,39.4543
17,39.5302
17.02,39.5945
17.04,39.6492
17.06,39.697
17.08,39.7396
17.1,39.7785
17.12,39.8146
17.14,39.8486
17.16,39.8809
17.18,39.9119
17.2,39.9417
17.22,39.9707
17.24,39.9989
17.26,40.0265
17.28,40.0536
17.3,40.0802
17.32,40.1064
17.34,40.1322
17.36,40.1577
17.38,40.1829
17.4,40.2079
17.42,40.2326
17.44,40.2571
17.46,40.2814
17.48,40.3055
17.5,40.3294
17.52,40.3532
17.54,40.3768
17.56,40.4003
17.58,40.4237
17.6,40.4469
17.62,40.47
17.64,40.493
17.66,40.5159
17.68,40.5387
17.7,40.5614
17.72,40.584
17.74,40.6064
17.76,40.6288
17.78,40.6512
17.8,40.6734
17.82,40.6955
17.84,40.7176
17.86,40.7396
17.88,40.7615
17.9,40.7833
17.92,40.8051
17.94,40.8267
17.96,40.8484
17.98,40.8699
18,40.8914
18.02,40.9128
18.04,40.9341
18.06,40.9554
18.08,40.9766
18.1,40.9978
18.12,41.0189
18.14,41.0399
18.16,41.0609
18.18,41.0818
18.2,41.1027
18.22,41.1235
18.24,41.1442
18.26,41.1649
18.28,41.1856
18.3,41.2061
18.32,41.2267
18.34,41.2471
18.36,41.2676
18.38,41.2879
18.4,41.3082
18.42,41.3285
18.44,41.3487
18.46,41.3689
18.48,41.389
18.5,41.4091
18.52,41.4291
18.54,41.4491
18.56,41.469
18.58,41.4888
18.6,41.5087
18.62,41.5285
18.64,41.5482
18.66,41.5679
18.68,41.5875
18.7,41.6071
18.72,41.6267
18.74,41.6462
18.76,41.6656
18.78,41.685
18.8,41.7044
18.82,41.7238
18.84,41.743
18.86,41.7623
18.88,41.7815
18.9,41.8007
18.92,41.8198
18.94,41.8389
18.96,41.8579
18.98,41.8769
19,41.8959
19.02,41.9148
19.04,41.9337
19.06,41.9525
19.08,41.9713
19.1,41.99
19.12,42.0088
19.14,42.0275
19.16,42.0461
19.18,42.0647
19.2,42.0833
19.22,42.1018
19.24,42.1203
19.26,42.1387
19.28,42.1572
19.3,42.1755
19.32,42.1939
19.34,42.2122
19.36,42.2305
19.38,42.2487
19.4,42.2669
19.42,42.2851
19.44,42.3032
19.46,42.3213
19.48,42.3394
19.5,42.3574
19.52,42.3754
19.54,42.3933
19.56,42.4113
19.58,42.4291
19.6,42.447
19.62,42.4648
19.64,42.4826
19.66,42.5004
19.68,42.5181
19.7,42.5358
19.72,42.5534
19.74,42.5711
19.76,42.5887
19.78,42.6062
19.8,42.6238
19.82,42.6413
19.84,42.6587
19.86,42.6762
19.88,42.6936
19.9,42.7109
19.92,42.7283
19.94,42.7456
19.96,42.7629
19.98,42.7801
20,42.7974
C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=7.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
2,53.0145
2.02,52.9208
2.04,52.8279
2.06,52.7358
2.08,52.6444
2.1,52.5537
2.12,52.4638
2.14,52.3745
2.16,52.2859
2.18,52.198
2.2,52.1107
2.22,52.0241
2.24,51.9381
2.26,51.8527
2.28,51.7679
2.3,51.6837
2.32,51.6001
2.34,51.5171
2.36,51.4345
2.38,51.3526
2.4,51.2712
2.42,51.1903
2.44,51.1099
2.46,51.03
2.48,50.9506
2.5,50.8716
2.52,50.7932
2.54,50.7152
2.56,50.6377
2.58,50.5606
2.6,50.4839
2.62,50.4077
2.64,50.3319
2.66,50.2566
2.68,50.1816
2.7,50.107
2.72,50.0328
2.74,49.959
2.76,49.8856
2.78,49.8125
2.8,49.7398
2.82,49.6675
2.84,49.5955
2.86,49.5238
2.88,49.4525
2.9,49.3816
2.92,49.3109
2.94,49.2405
2.96,49.1705
2.98,49.1008
3,49.0314
3.02,48.9622
3.04,48.8934
3.06,48.8249
3.08,48.7566
3.1,48.6886
3.12,48.6208
3.14,48.5534
3.16,48.4862
3.18,48.4192
3.2,48.3525
3.22,48.286
3.24,48.2198
3.26,48.1538
3.28,48.0881
3.3,48.0226
3.32,47.9572
3.34,47.8922
3.36,47.8273
3.38,47.7626
3.4,47.6982
3.42,47.6339
3.44,47.5698
3.46,47.506
3.48,47.4423
3.5,47.3788
3.52,47.3155
3.54,47.2524
3.56,47.1894
3.58,47.1266
3.6,47.064
3.62,47.0016
3.64,46.9393
3.66,46.8772
3.68,46.8152
3.7,46.7534
3.72,46.6917
3.74,46.6302
3.76,46.5688
3.78,46.5075
3.8,46.4464
3.82,46.3854
3.84,46.3246
3.86,46.2638
3.88,46.2032
3.9,46.1427
3.92,46.0824
3.94,46.0221
3.96,45.962
3.98,45.9019
4,45.842
4.02,45.7822
4.04,45.7225
4.06,45.6628
4.08,45.6033
4.1,45.5438
4.12,45.4845
4.14,45.4252
4.16,45.366
4.18,45.3069
4.2,45.2479
4.22,45.189
4.24,45.1301
4.26,45.0713
4.28,45.0126
4.3,44.9539
4.32,44.8953
4.34,44.8368
4.36,44.7783
4.38,44.7199
4.4,44.6615
4.42,44.6032
4.44,44.5449
4.46,44.4867
4.48,44.4285
4.5,44.3704
4.52,44.3123
4.54,44.2542
4.56,44.1962
4.58,44.1382
4.6,44.0802
4.62,44.0223
4.64,43.9644
4.66,43.9065
4.68,43.8487
4.7,43.7908
4.72,43.733
4.74,43.6752
4.76,43.6174
4.78,43.5596
4.8,43.5018
4.82,43.4441
4.84,43.3863
4.86,43.3285
4.88,43.2708
4.9,43.213
4.92,43.1552
4.94,43.0974
4.96,43.0396
4.98,42.9818
5,42.924
5.02,42.8662
5.04,42.8083
5.06,42.7505
5.08,42.6926
5.1,42.6346
5.12,42.5767
5.14,42.5187
5.16,42.4607
5.18,42.4027
5.2,42.3446
5.22,42.2865
5.24,42.2283
5.26,42.1701
5.28,42.1119
5.3,42.0536
5.32,41.9952
5.34,41.9368
5.36,41.8784
5.38,41.8199
5.4,41.7613
5.42,41.7027
5.44,41.644
5.46,41.5853
5.48,41.5264
5.5,41.4676
5.52,41.4086
5.54,41.3496
5.56,41.2904
5.58,41.2312
5.6,41.172
5.62,41.1126
5.64,41.0532
5.66,40.9936
5.68,40.934
5.7,40.8743
5.72,40.8144
5.74,40.7545
5.76,40.6945
5.78,40.6344
5.8,40.5741
5.82,40.5138
5.84,40.4533
5.86,40.3928
5.88,40.3321
5.9,40.2713
5.92,40.2103
5.94,40.1493
5.96,40.0881
5.98,40.0268
6,39.9653
6.02,39.9037
6.04,39.842
6.06,39.7802
6.08,39.7181
6.1,39.656
6.12,39.5937
6.14,39.5312
6.16,39.4686
6.18,39.4058
6.2,39.3428
6.22,39.2797
6.24,39.2164
6.26,39.153
6.28,39.0893
6.3,39.0255
6.32,38.9615
6.34,38.8973
6.36,38.833
6.38,38.7684
6.4,38.7037
6.42,38.6387
6.44,38.5735
6.46,38.5081
6.48,38.4426
6.5,38.3768
6.52,38.3108
6.54,38.2445
6.56,38.178
6.58,38.1113
6.6,38.0444
6.62,37.9773
6.64,37.9098
6.66,37.8422
6.68,37.7743
6.7,37.7061
6.72,37.6377
6.74,37.569
6.76,37.5
6.78,37.4308
6.8,37.3613
6.82,37.2915
6.84,37.2214
6.86,37.1511
6.88,37.0804
6.9,37.0094
6.92,36.9382
6.94,36.8666
6.96,36.7947
6.98,36.7224
7,36.6499
7.02,36.577
7.04,36.5037
7.06,36.4302
7.08,36.3562
7.1,36.2819
7.12,36.2073
7.14,36.1322
7.16,36.0568
7.18,35.981
7.2,35.9049
7.22,35.8283
7.24,35.7513
7.26,35.6739
7.28,35.5961
7.3,35.5178
7.32,35.4391
7.34,35.36
7.36,35.2805
7.38,35.2004
7.4,35.1199
7.42,35.039
7.44,34.9575
7.46,34.8756
7.48,34.7931
7.5,34.7102
7.52,34.6267
7.54,34.5427
7.56,34.4581
7.58,34.373
7.6,34.2874
7.62,34.2012
7.64,34.1144
7.66,34.027
7.68,33.9389
7.7,33.8503
7.72,33.7611
7.74,33.6712
7.76,33.5806
7.78,33.4894
7.8,33.3975
7.82,33.3049
7.84,33.2117
7.86,33.1176
7.88,33.0229
7.9,32.9274
7.92,32.8311
7.94,32.734
7.96,32.6362
7.98,32.5375
8,32.438
8.02,32.3376
8.04,32.2364
8.06,32.1342
8.08,32.0312
8.1,31.9272
8.12,31.8222
8.14,31.7163
8.16,31.6094
8.18,31.5014
8.2,31.3924
8.22,31.2824
8.24,31.1712
8.26,31.0589
8.28,30.9455
8.3,30.8308
8.32,30.715
8.34,30.5979
8.36,30.4796
8.38,30.3599
8.4,30.2389
8.42,30.1165
8.44,29.9927
8.46,29.8674
8.48,29.7407
8.5,29.6124
8.52,29.4825
8.54,29.351
8.56,29.2178
8.58,29.0829
8.6,28.9463
8.62,28.8078
8.64,28.6674
8.66,28.5251
8.68,28.3807
8.7,28.2343
8.72,28.0858
8.74,27.9351
8.76,27.7821
8.78,27.6267
8.8,27.4689
8.82,27.3086
8.84,27.1456
8.86,26.9799
8.88,26.8115
8.9,26.6401
8.92,26.4656
8.94,26.2881
8.96,26.1072
8.98,25.923
9,25.7352
9.02,25.5437
9.04,25.3483
9.06,25.1489
9.08,24.9453
9.1,24.7373
9.12,24.5247
9.14,24.3072
9.16,24.0847
9.18,23.8568
9.2,23.6234
9.22,23.384
9.24,23.1384
9.26,22.8862
9.28,22.627
9.3,22.3605
9.32,22.0861
9.34,21.8034
9.36,21.5119
9.38,21.2108
9.4,20.8997
9.42,20.5777
9.44,20.244
9.46,19.8978
9.48,19.5379
9.5,19.1633
9.52,18.7727
9.54,18.3646
9.56,17.9373
9.58,17.4888
9.6,17.017
9.62,16.5191
9.64,15.9922
9.66,15.4325
9.68,14.8356
9.7,14.1961
9.72,13.5075
9.74,12.7614
9.76,11.9473
9.78,11.0516
9.8,10.056
9.82,8.93547
9.84,7.65454
9.86,6.16054
9.88,4.37119
9.9,2.14976
9.92,-0.742979
9.94,-4.67079
9.96,-8.72972
9.98,-6.58236
10,-2.24322
10.02,1.01459
10.04,3.45922
10.06,5.38944
10.08,6.97671
10.1,8.32166
10.12,9.48712
10.14,10.5146
10.16,11.433
10.18,12.2627
10.2,13.0194
10.22,13.7145
10.24,14.3574
10.26,14.9551
10.28,15.5135
10.3,16.0375
10.32,16.5309
10.34,16.997
10.36,17.4388
10.38,17.8585
10.4,18.2583
10.42,18.6399
10.44,19.0049
10.46,19.3546
10.48,19.6903
10.5,20.0129
10.52,20.3236
10.54,20.623
10.56,20.9121
10.58,21.1914
10.6,21.4615
10.62,21.7232
10.64,21.9767
10.66,22.2228
10.68,22.4617
10.7,22.6938
10.72,22.9196
10.74,23.1393
10.76,23.3532
10.78,23.5618
10.8,23.7651
10.82,23.9635
10.84,24.1572
10.86,24.3463
10.88,24.5312
10.9,24.712
10.92,24.8888
10.94,25.0618
10.96,25.2313
