C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7.963,-0.173616
7.964,-0.173578
7.965,-0.173541
7.966,-0.173504
7.967,-0.173467
7.968,-0.17343
7.969,-0.173392
7.97,-0.173355
7.971,-0.173318
7.972,-0.17328
7.973,-0.173243
7.974,-0.173206
7.975,-0.173168
7.976,-0.173131
7.977,-0.173093
7.978,-0.173056
7.979,-0.173018
7.98,-0.172981
7.981,-0.172943
7.982,-0.172906
7.983,-0.172868
7.984,-0.17283
7.985,-0.172793
7.986,-0.172755
7.987,-0.172717
7.988,-0.172679
7.989,-0.172642
7.99,-0.172604
7.991,-0.172566
7.992,-0.172528
7.993,-0.17249
7.994,-0.172452
7.995,-0.172414
7.996,-0.172376
7.997,-0.172338
7.998,-0.1723
7.999,-0.172262
8,-0.172224
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=14.9
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
7,-0.217368
7.001,-0.217386
7.002,-0.217405
7.003,-0.217424
7.004,-0.217443
7.005,-0.217463
7.006,-0.217483
7.007,-0.217503
7.008,-0.217524
7.009,-0.217545
7.01,-0.217566
7.011,-0.217587
7.012,-0.217609
7.013,-0.217632
7.014,-0.217654
7.015,-0.217677
7.016,-0.2177
7.017,-0.217724
7.018,-0.217748
7.019,-0.217772
7.02,-0.217797
7.021,-0.217822
7.022,-0.217847
7.023,-0.217873
7.024,-0.217899
7.025,-0.217926
7.026,-0.217953
7.027,-0.21798
7.028,-0.218008
7.029,-0.218036
7.03,-0.218065
7.031,-0.218094
7.032,-0.218124
7.033,-0.218154
7.034,-0.218184
7.035,-0.218215
7.036,-0.218246
7.037,-0.218278
7.038,-0.21831
7.039,-0.218343
7.04,-0.218376
7.041,-0.218409
7.042,-0.218443
7.043,-0.218478
7.044,-0.218513
7.045,-0.218549
7.046,-0.218585
7.047,-0.218621
7.048,-0.218659
7.049,-0.218696
7.05,-0.218735
7.051,-0.218773
7.052,-0.218813
7.053,-0.218853
7.054,-0.218893
7.055,-0.218934
7.056,-0.218976
7.057,-0.219019
7.058,-0.219061
7.059,-0.219105
7.06,-0.219149
7.061,-0.219194
7.062,-0.21924
7.063,-0.219286
7.064,-0.219333
7.065,-0.21938
7.066,-0.219428
7.067,-0.219477
7.068,-0.219527
7.069,-0.219577
7.07,-0.219628
7.071,-0.21968
7.072,-0.219732
7.073,-0.219786
7.074,-0.21984
7.075,-0.219895
7.076,-0.21995
7.077,-0.220007
7.078,-0.220064
7.079,-0.220122
7.08,-0.220181
7.081,-0.220241
7.082,-0.220302
7.083,-0.220363
7.084,-0.220426
7.085,-0.220489
7.086,-0.220554
7.087,-0.220619
7.088,-0.220686
7.089,-0.220753
7.09,-0.220821
7.091,-0.220891
7.092,-0.220961
7.093,-0.221032
7.094,-0.221105
7.095,-0.221179
7.096,-0.221253
7.097,-0.221329
7.098,-0.221406
7.099,-0.221484
7.1,-0.221563
7.101,-0.221644
7.102,-0.221726
7.103,-0.221809
7.104,-0.221893
7.105,-0.221979
7.106,-0.222065
7.107,-0.222154
7.108,-0.222243
7.109,-0.222334
7.11,-0.222427
7.111,-0.22252
7.112,-0.222616
7.113,-0.222712
7.114,-0.222811
7.115,-0.222911
7.116,-0.223012
7.117,-0.223115
7.118,-0.22322
7.119,-0.223326
7.12,-0.223434
7.121,-0.223544
7.122,-0.223655
7.123,-0.223769
7.124,-0.223884
7.125,-0.224001
7.126,-0.22412
7.127,-0.224241
7.128,-0.224364
7.129,-0.224489
7.13,-0.224616
7.131,-0.224745
7.132,-0.224876
7.133,-0.225009
7.134,-0.225145
7.135,-0.225283
7.136,-0.225423
7.137,-0.225566
7.138,-0.225711
7.139,-0.225859
7.14,-0.226009
7.141,-0.226162
7.142,-0.226317
7.143,-0.226475
7.144,-0.226636
7.145,-0.2268
7.146,-0.226966
7.147,-0.227136
7.148,-0.227308
7.149,-0.227484
7.15,-0.227663
7.151,-0.227845
7.152,-0.228031
7.153,-0.228219
7.154,-0.228412
7.155,-0.228607
7.156,-0.228807
7.157,-0.22901
7.158,-0.229217
7.159,-0.229428
7.16,-0.229643
7.161,-0.229862
7.162,-0.230085
7.163,-0.230313
7.164,-0.230545
7.165,-0.230781
7.16529,-0.23085
7.166,-0.231022
7.167,-0.231268
7.168,-0.231519
7.1685,-0.231647
7.169,-0.231774
7.17,-0.232035
7.171,-0.232301
7.17164,-0.232475
7.172,-0.232573
7.173,-0.23285
7.174,-0.233133
7.17471,-0.233338
7.175,-0.233422
7.176,-0.233717
7.177,-0.234018
7.17771,-0.234235
7.178,-0.234325
7.179,-0.234639
7.18,-0.234959
7.18064,-0.235168
7.181,-0.235287
7.182,-0.235622
7.183,-0.235964
7.1835,-0.236138
7.184,-0.236313
7.185,-0.236671
7.186,-0.237036
7.1863,-0.237146
7.187,-0.23741
7.188,-0.237792
7.189,-0.238183
7.18903,-0.238194
7.19,-0.238583
7.191,-0.238992
7.1917,-0.239283
7.192,-0.23941
7.193,-0.239839
7.194,-0.240278
7.19431,-0.240415
7.195,-0.240728
7.196,-0.241188
7.19686,-0.241591
7.197,-0.241659
7.198,-0.242143
7.199,-0.242638
7.19935,-0.242813
7.2,-0.243145
7.201,-0.243666
7.20178,-0.244081
7.202,-0.2442
7.203,-0.244747
7.204,-0.245309
7.20416,-0.245399
7.205,-0.245885
7.206,-0.246477
7.20648,-0.246767
7.207,-0.247084
7.208,-0.247708
7.20875,-0.248187
7.209,-0.248349
7.21,-0.249007
7.21097,-0.249662
7.211,-0.249683
7.212,-0.250379
7.213,-0.251094
7.21314,-0.251193
7.214,-0.25183
7.215,-0.252587
7.21525,-0.252782
7.216,-0.253366
7.217,-0.254167
7.21732,-0.254431
7.218,-0.254993
7.219,-0.255844
7.21934,-0.256142
7.22,-0.25672
7.221,-0.257624
7.22132,-0.257918
7.222,-0.258555
7.223,-0.259516
7.22325,-0.25976
7.224,-0.260508
7.225,-0.261531
7.22513,-0.261671
7.226,-0.262588
7.22698,-0.263654
7.227,-0.263679
7.228,-0.264807
7.22878,-0.26571
7.229,-0.265973
7.23,-0.267179
7.23054,-0.267842
7.231,-0.268426
7.232,-0.269717
7.23226,-0.270053
7.233,-0.271054
7.23393,-0.272346
7.234,-0.272439
7.235,-0.273874
7.23558,-0.274723
7.236,-0.275362
7.237,-0.276905
7.23718,-0.277187
7.238,-0.278507
7.23875,-0.279741
7.239,-0.280171
7.24,-0.281899
7.24028,-0.282387
7.241,-0.283695
7.24177,-0.285129
7.242,-0.285563
7.243,-0.287507
7.24323,-0.28797
7.244,-0.289531
7.24466,-0.290913
7.245,-0.29164
7.246,-0.293837
7.24606,-0.293961
7.247,-0.296129
7.24742,-0.297118
7.248,-0.298522
7.24875,-0.300386
7.249,-0.30102
7.25,-0.30363
7.25005,-0.303768
7.251,-0.30636
7.25132,-0.307269
7.252,-0.309217
7.25257,-0.310892
7.253,-0.312209
7.25378,-0.31464
7.254,-0.315344
7.25497,-0.318516
7.255,-0.318631
7.256,-0.322082
7.25612,-0.322524
7.257,-0.325707
7.25726,-0.326668
7.258,-0.329517
7.25836,-0.33095
7.259,-0.333525
7.25944,-0.335375
7.26,-0.337746
7.2605,-0.339945
7.261,-0.342195
7.26153,-0.344664
7.262,-0.346887
7.26254,-0.349536
7.263,-0.351841
7.26353,-0.354563
7.264,-0.357077
7.26449,-0.359749
7.265,-0.362615
7.26543,-0.365097
7.266,-0.368479
7.26635,-0.370609
7.267,-0.374693
7.26725,-0.376289
7.268,-0.381287
7.26813,-0.382139
7.26898,-0.388162
7.269,-0.388289
7.26982,-0.39436
7.27,-0.395733
7.27064,-0.400735
7.271,-0.403654
7.27144,-0.407289
7.272,-0.412093
7.27222,-0.414024
7.27298,-0.42094
7.273,-0.421092
7.27373,-0.42804
7.274,-0.430699
7.27446,-0.435323
7.275,-0.440964
7.27517,-0.44279
7.27587,-0.45044
7.276,-0.451944
7.27655,-0.458275
7.277,-0.4637
7.27721,-0.466291
7.27786,-0.47449
7.278,-0.476298
7.27849,-0.482868
7.279,-0.48981
7.27911,-0.491423
7.27972,-0.500153
7.28,-0.504313
7.28031,-0.509054
7.28089,-0.518124
7.281,-0.519888
7.28146,-0.527357
7.282,-0.536625
7.28201,-0.536749
7.28255,-0.546294
7.283,-0.554614
7.28307,-0.555987
7.28359,-0.565821
7.284,-0.573951
7.28409,-0.575789
7.28458,-0.585883
7.285,-0.594731
7.28506,-0.596096
7.28553,-0.60642
7.28599,-0.616844
7.286,-0.61705
7.28644,-0.62736
7.28688,-0.637957
7.287,-0.640996
7.2873,-0.648626
7.28772,-0.659355
7.288,-0.666646
7.28813,-0.670134
7.28853,-0.680951
7.28892,-0.691795
7.289,-0.69406
7.2893,-0.702653
7.28967,-0.713514
7.29,-0.723264
7.29004,-0.724366
7.29039,-0.735197
7.29074,-0.745994
7.291,-0.754245
7.29108,-0.756746
7.29141,-0.76744
7.29173,-0.778066
7.292,-0.78693
7.29205,-0.788611
7.29236,-0.799063
7.29266,-0.809413
7.29296,-0.81965
7.293,-0.821164
7.29325,-0.829762
7.29353,-0.839741
7.2938,-0.849577
7.294,-0.856689
7.29407,-0.859261
7.29433,-0.868786
7.29459,-0.878142
7.29484,-0.887324
7.295,-0.89312
7.29509,-0.896324
7.29533,-0.905137
7.29556,-0.913757
7.29579,-0.922179
7.296,-0.929915
7.29601,-0.9304
7.29623,-0.938416
7.29644,-0.946225
7.29665,-0.953822
7.29686,-0.961208
7.297,-0.966359
7.29706,-0.968381
7.29725,-0.975339
7.29744,-0.982084
7.29763,-0.988615
7.29781,-0.994934
7.29799,-1.00104
7.298,-1.00155
7.29816,-1.00694
7.29833,-1.01263
7.29849,-1.01811
7.29865,-1.02339
7.29881,-1.02847
7.29897,-1.03336
7.299,-1.03441
7.29912,-1.03805
7.29926,-1.04256
7.29941,-1.04688
7.29955,-1.05102
7.29969,-1.05498
7.29982,-1.05877
7.29995,-1.06239
7.3,-1.0637
7.30008,-1.06585
7.30021,-1.06916
7.30033,-1.07231
7.30045,-1.07531
7.30056,-1.07816
7.30068,-1.08088
7.30079,-1.08346
7.3009,-1.08591
7.301,-1.08813
7.301,-1.08824
7.30111,-1.09044
7.30121,-1.09253
7.30131,-1.09451
7.30141,-1.09638
7.3015,-1.09815
7.30159,-1.09981
7.30168,-1.10138
7.30177,-1.10286
7.30186,-1.10426
7.30194,-1.10556
7.302,-1.1064
7.30203,-1.10679
7.30211,-1.10795
7.30219,-1.10902
7.30226,-1.11003
7.30234,-1.11098
7.30241,-1.11186
7.30248,-1.11267
7.30255,-1.11344
7.30262,-1.11414
7.30269,-1.1148
7.30275,-1.1154
7.30282,-1.11596
7.30288,-1.11647
7.30294,-1.11694
7.303,-1.11736
7.303,-1.11737
7.30306,-1.11776
7.30312,-1.11812
7.30317,-1.11844
7.30323,-1.11873
7.30328,-1.11899
7.30333,-1.11922
7.30338,-1.11942
7.30343,-1.1196
7.30348,-1.11975
7.30353,-1.11988
7.30357,-1.11999
7.30362,-1.12008
7.30366,-1.12015
7.30371,-1.1202
7.30375,-1.12024
7.30379,-1.12026
7.30383,-1.12026
7.30387,-1.12025
7.30391,-1.12023
7.30394,-1.1202
7.30398,-1.12015
7.304,-1.12013
7.30402,-1.1201
7.30405,-1.12003
7.30409,-1.11996
7.30412,-1.11988
7.30415,-1.11979
7.30418,-1.1197
7.30422,-1.11959
7.30425,-1.11949
7.30428,-1.11937
7.3043,-1.11925
7.30433,-1.11913
7.30436,-1.119
7.30439,-1.11887
7.30441,-1.11874
7.30444,-1.1186
7.30447,-1.11846
7.30449,-1.11832
7.30451,-1.11818
7.30454,-1.11804
7.30456,-1.11789
7.30458,-1.11774
7.30461,-1.11759
7.30463,-1.11744
7.30465,-1.11729
7.30467,-1.11714
7.30469,-1.11699
7.30471,-1.11684
7.30473,-1.11669
7.30475,-1.11654
7.30476,-1.1164
7.30478,-1.11625
7.3048,-1.1161
7.30482,-1.11595
7.30483,-1.11581
7.30485,-1.11566
7.30487,-1.11552
7.30488,-1.11537
7.3049,-1.11523
7.30491,-1.11509
7.30493,-1.11495
7.30494,-1.11482
7.30495,-1.11468
7.30497,-1.11454
7.30498,-1.11441
7.30499,-1.11428
7.305,-1.11421
7.30501,-1.11415
7.30502,-1.11402
7.30503,-1.1139
7.30504,-1.11377
7.30505,-1.11365
7.30506,-1.11353
7.30508,-1.11341
7.30509,-1.11329
7.3051,-1.11317
7.30511,-1.11306
7.30512,-1.11294
7.30513,-1.11283
7.30514,-1.11272
7.30515,-1.11262
7.30516,-1.11251
7.30516,-1.11241
7.30517,-1.1123
7.30518,-1.1122
7.30519,-1.1121
7.3052,-1.11201
7.30521,-1.11191
7.30521,-1.11182
7.30522,-1.11172
7.30523,-1.11163
7.30524,-1.11154
7.30524,-1.11146
7.30525,-1.11137
7.30526,-1.11129
7.30526,-1.1112
7.30527,-1.11112
7.30528,-1.11104
7.30528,-1.11096
7.30529,-1.11089
7.30529,-1.11081
7.3053,-1.11074
7.30531,-1.11067
7.30531,-1.11059
7.30532,-1.11053
7.30532,-1.11046
7.30533,-1.11039
7.30533,-1.11032
7.30534,-1.11026
7.30534,-1.1102
7.30535,-1.11013
7.30535,-1.11007
7.30535,-1.11001
7.30536,-1.10996
7.30536,-1.1099
7.30537,-1.10984
7.30537,-1.10979
7.30538,-1.10974
7.30538,-1.10968
7.30538,-1.10963
7.30539,-1.10958
7.30539,-1.10953
7.30539,-1.10948
7.3054,-1.10944
7.3054,-1.10939
7.3054,-1.10934
7.30541,-1.1093
7.30541,-1.10925
7.30541,-1.1092
7.30542,-1.10916
7.30542,-1.10911
7.30542,-1.10905
7.30543,-1.109
7.30543,-1.10895
7.30544,-1.10889
7.30544,-1.10883
7.30544,-1.10877
7.30545,-1.10871
7.30545,-1.10865
7.30546,-1.10859
7.30546,-1.10852
7.30547,-1.10846
7.30547,-1.10839
7.30548,-1.10832
7.30548,-1.10825
7.30549,-1.10817
7.30549,-1.1081
7.3055,-1.10802
7.3055,-1.10794
7.30551,-1.10786
7.30551,-1.10777
7.30552,-1.10768
7.30553,-1.10759
7.30553,-1.1075
7.30554,-1.10741
7.30554,-1.10731
7.30555,-1.10721
7.30556,-1.10711
7.30557,-1.10701
7.30557,-1.1069
7.30558,-1.10679
7.30559,-1.10667
7.30559,-1.10656
7.3056,-1.10644
7.30561,-1.10631
7.30562,-1.10619
7.30563,-1.10606
7.30564,-1.10592
7.30564,-1.10578
7.30565,-1.10564
7.30566,-1.1055
7.30567,-1.10535
7.30568,-1.10519
7.30569,-1.10503
7.3057,-1.10487
7.30571,-1.1047
7.30572,-1.10453
7.30573,-1.10435
7.30574,-1.10417
7.30575,-1.10398
7.30577,-1.10379
7.30578,-1.10359
7.30579,-1.10338
7.3058,-1.10317
7.30581,-1.10295
7.30583,-1.10273
7.30584,-1.1025
7.30585,-1.10226
7.30587,-1.10201
7.30588,-1.10176
7.3059,-1.1015
7.30591,-1.10123
7.30593,-1.10096
7.30594,-1.10067
7.30596,-1.10038
7.30597,-1.10008
7.30599,-1.09976
7.306,-1.09961
7.30601,-1.09944
7.30603,-1.09911
7.30604,-1.09877
7.30606,-1.09842
7.30608,-1.09805
7.3061,-1.09768
7.30612,-1.09729
7.30614,-1.09689
7.30616,-1.09648
7.30618,-1.09605
7.3062,-1.09561
7.30623,-1.09516
7.30625,-1.09469
7.30627,-1.09421
7.30629,-1.09371
7.30632,-1.09319
7.30634,-1.09266
7.30637,-1.09211
7.30639,-1.09154
7.30642,-1.09095
7.30645,-1.09035
7.30648,-1.08972
7.3065,-1.08907
7.30653,-1.0884
7.30656,-1.08771
7.30659,-1.08699
7.30663,-1.08625
7.30666,-1.08549
7.30669,-1.0847
7.30672,-1.08388
7.30676,-1.08303
7.30679,-1.08216
7.30683,-1.08125
7.30686,-1.08032
7.3069,-1.07935
7.30694,-1.07835
7.30698,-1.07731
7.307,-1.07678
7.30702,-1.07623
7.30706,-1.07512
7.3071,-1.07397
7.30715,-1.07278
7.30719,-1.07155
7.30724,-1.07028
7.30728,-1.06896
7.30733,-1.06759
7.30738,-1.06618
7.30743,-1.06471
7.30748,-1.0632
7.30753,-1.06163
7.30758,-1.06
7.30764,-1.05832
7.30769,-1.05658
7.30775,-1.05477
7.30781,-1.0529
7.30787,-1.05097
7.30793,-1.04897
7.30799,-1.0469
7.308,-1.04666
7.30806,-1.04475
7.30812,-1.04253
7.30819,-1.04023
7.30826,-1.03784
7.30833,-1.03538
7.3084,-1.03283
7.30847,-1.03019
7.30855,-1.02745
7.30863,-1.02463
7.30871,-1.0217
7.30879,-1.01867
7.30887,-1.01554
7.30895,-1.0123
7.309,-1.01048
7.30904,-1.00895
7.30913,-1.00549
7.30922,-1.0019
7.30931,-0.998203
7.30941,-0.994378
7.3095,-0.990426
7.3096,-0.986343
7.3097,-0.982126
7.30981,-0.977772
7.30992,-0.973278
7.31,-0.969683
7.31002,-0.968641
7.31014,-0.963856
7.31025,-0.958922
7.31037,-0.953835
7.31049,-0.948592
7.31061,-0.94319
7.31073,-0.937627
7.31086,-0.931899
7.31099,-0.926005
7.311,-0.925758
7.31113,-0.919943
7.31127,-0.913709
7.31141,-0.907304
7.31155,-0.900723
7.3117,-0.893968
7.31185,-0.887036
7.312,-0.880117
7.312,-0.879926
7.31216,-0.872639
7.31232,-0.865174
7.31249,-0.857532
7.31266,-0.849712
7.31283,-0.841717
7.313,-0.834007
7.31301,-0.833548
7.31319,-0.825206
7.31338,-0.816695
7.31357,-0.808016
7.31376,-0.799174
7.31396,-0.790172
7.314,-0.788459
7.31417,-0.781015
7.31437,-0.771707
7.31459,-0.762254
7.31481,-0.752661
7.315,-0.744272
7.31503,-0.742936
7.31526,-0.733085
7.31549,-0.723116
7.31573,-0.713036
7.31598,-0.702853
7.316,-0.702023
7.31623,-0.692578
7.31649,-0.682218
7.31675,-0.671783
7.317,-0.662096
7.31702,-0.661284
7.3173,-0.65073
7.31758,-0.640133
7.31787,-0.629503
7.318,-0.624708
7.31816,-0.618851
7.31847,-0.608188
7.31878,-0.597527
7.319,-0.589953
7.31909,-0.586877
7.31942,-0.576251
7.31975,-0.56566
7.32,-0.557827
7.32009,-0.555116
7.32044,-0.544629
7.32079,-0.534211
7.321,-0.528258
7.32116,-0.523873
7.32153,-0.513624
7.32191,-0.503476
7.322,-0.501131
7.3223,-0.493438
7.3227,-0.48352
7.323,-0.476302
7.32311,-0.473732
7.32353,-0.46408
7.32396,-0.454575
7.324,-0.453612
7.32439,-0.445224
7.32484,-0.436033
7.325,-0.432897
7.3253,-0.427009
7.32577,-0.418159
7.326,-0.413996
7.32625,-0.409488
7.32674,-0.401002
7.327,-0.396751
7.32725,-0.392703
7.32776,-0.384597
7.328,-0.381015
7.32829,-0.376686
7.32883,-0.368973
7.329,-0.366649
7.32938,-0.361461
7.32995,-0.35415
7.33,-0.353525
7.33053,-0.347043
7.331,-0.341528
7.33112,-0.340139
7.33173,-0.333439
7.332,-0.330549
7.33235,-0.326942
7.33298,-0.320648
7.333,-0.320494
7.33363,-0.314556
7.334,-0.311273
7.3343,-0.308663
7.33498,-0.302969
7.335,-0.302809
7.33568,-0.297471
7.336,-0.295031
7.33639,-0.292166
7.337,-0.287874
7.33712,-0.287051
7.33787,-0.282124
7.338,-0.281281
7.33863,-0.277381
7.339,-0.2752
7.33941,-0.272818
7.34,-0.269586
7.34022,-0.268433
7.341,-0.264395
7.34104,-0.26422
7.34187,-0.260177
7.342,-0.259592
7.34273,-0.256298
7.343,-0.255141
7.34361,-0.25258
7.344,-0.251012
7.34451,-0.249019
7.345,-0.247178
7.34543,-0.24561
7.346,-0.243614
7.34637,-0.242349
7.347,-0.240297
7.34734,-0.239231
7.348,-0.237207
7.34832,-0.236252
7.349,-0.234325
7.34933,-0.233408
7.35,-0.231635
7.35037,-0.230693
7.351,-0.229122
7.35142,-0.228105
7.352,-0.226772
7.35251,-0.225638
7.353,-0.224572
7.35362,-0.223288
7.354,-0.222511
7.35475,-0.221052
7.355,-0.220579
7.35591,-0.218924
7.356,-0.218765
7.357,-0.217061
7.3571,-0.216901
7.358,-0.21546
7.35831,-0.214979
7.359,-0.213954
7.35956,-0.213153
7.36,-0.212536
7.36083,-0.211421
7.361,-0.2112
7.362,-0.20994
7.36213,-0.209778
7.363,-0.208752
7.36347,-0.20822
7.364,-0.20763
7.36483,-0.206744
7.365,-0.20657
7.366,-0.205568
7.36623,-0.205347
7.367,-0.204621
7.36766,-0.204024
7.368,-0.203724
7.369,-0.202874
7.36912,-0.202774
7.37,-0.202069
7.37062,-0.201592
7.371,-0.201306
7.372,-0.200583
7.37215,-0.200476
7.373,-0.199896
7.37372,-0.199422
7.374,-0.199243
7.375,-0.198623
7.37533,-0.198428
7.376,-0.198034
7.37697,-0.197491
7.377,-0.197474
7.378,-0.196941
7.37865,-0.196607
7.379,-0.196433
7.38,-0.19595
7.38037,-0.195776
7.381,-0.195489
7.382,-0.19505
7.38213,-0.194993
7.383,-0.194631
7.38394,-0.194257
7.384,-0.194232
7.385,-0.193851
7.38578,-0.193565
7.386,-0.193487
7.387,-0.193139
7.38767,-0.192916
7.388,-0.192807
7.389,-0.19249
7.3896,-0.192306
7.39,-0.192186
7.391,-0.191896
7.39158,-0.191733
7.392,-0.191618
7.393,-0.191352
7.3936,-0.191197
7.394,-0.191097
7.395,-0.190853
7.39568,-0.190694
7.396,-0.190619
7.397,-0.190395
7.3978,-0.190223
7.398,-0.19018
7.399,-0.189974
7.39997,-0.189783
7.4,-0.189776
7.401,-0.189586
7.402,-0.189404
7.40219,-0.189371
7.403,-0.189229
7.404,-0.189061
7.40446,-0.188986
7.405,-0.188899
7.406,-0.188744
7.40679,-0.188626
7.407,-0.188594
7.408,-0.188451
7.409,-0.188313
7.40917,-0.18829
7.41,-0.188179
7.411,-0.188051
7.4116,-0.187976
7.412,-0.187928
7.413,-0.187809
7.414,-0.187695
7.4141,-0.187684
7.415,-0.187584
7.416,-0.187478
7.41665,-0.187411
7.417,-0.187375
7.418,-0.187276
7.419,-0.187181
7.41926,-0.187156
7.42,-0.187088
7.421,-0.186999
7.42193,-0.186919
7.422,-0.186913
7.423,-0.18683
7.424,-0.18675
7.42467,-0.186697
7.425,-0.186672
7.426,-0.186597
7.427,-0.186524
7.42747,-0.186491
7.428,-0.186454
7.429,-0.186386
7.43,-0.18632
7.43034,-0.186299
7.431,-0.186256
7.432,-0.186195
7.433,-0.186135
7.43327,-0.186119
7.434,-0.186077
7.435,-0.18602
7.436,-0.185966
7.43627,-0.185951
7.437,-0.185913
7.438,-0.185861
7.439,-0.185811
7.43934,-0.185794
7.44,-0.185763
7.441,-0.185715
7.442,-0.18567
7.44249,-0.185648
7.443,-0.185625
7.444,-0.185581
7.445,-0.185539
7.44571,-0.18551
7.449,-0.185381
7.45,-0.185344
7.451,-0.185308
7.452,-0.185272
7.453,-0.185238
7.454,-0.185204
7.455,-0.185171
7.456,-0.185139
7.457,-0.185108
7.458,-0.185077
7.459,-0.185047
7.46,-0.185017
7.461,-0.184988
7.462,-0.18496
7.463,-0.184932
7.464,-0.184905
7.465,-0.184878
7.466,-0.184852
7.467,-0.184826
7.468,-0.184801
7.469,-0.184776
7.47,-0.184752
7.471,-0.184728
7.472,-0.184704
7.473,-0.184681
7.474,-0.184658
7.475,-0.184635
7.476,-0.184613
7.477,-0.184591
7.478,-0.184569
7.479,-0.184548
7.48,-0.184527
7.481,-0.184506
7.482,-0.184485
7.483,-0.184465
7.484,-0.184444
7.485,-0.184424
7.486,-0.184405
7.487,-0.184385
7.488,-0.184365
7.489,-0.184346
7.49,-0.184327
7.491,-0.184308
7.492,-0.184289
7.493,-0.184271
7.494,-0.184252
7.495,-0.184234
7.496,-0.184216
7.497,-0.184197
7.498,-0.184179
7.499,-0.184161
7.5,-0.184144
7.501,-0.184126
7.502,-0.184108
7.503,-0.18409
7.504,-0.184073
7.505,-0.184055
7.506,-0.184038
7.507,-0.184021
7.508,-0.184003
7.509,-0.183986
7.51,-0.183969
7.511,-0.183952
7.512,-0.183934
7.513,-0.183917
7.514,-0.1839
7.515,-0.183883
7.516,-0.183866
7.517,-0.183849
7.518,-0.183832
7.519,-0.183815
7.52,-0.183798
7.521,-0.183781
7.522,-0.183764
7.523,-0.183747
7.524,-0.18373
7.525,-0.183713
7.526,-0.183696
7.527,-0.183679
7.528,-0.183662
7.529,-0.183645
7.53,-0.183628
7.531,-0.18361
7.532,-0.183593
7.533,-0.183576
7.534,-0.183559
7.535,-0.183542
7.536,-0.183524
7.537,-0.183507
7.538,-0.18349
7.539,-0.183473
7.54,-0.183455
7.541,-0.183438
7.542,-0.18342
7.543,-0.183403
7.544,-0.183385
7.545,-0.183368
7.546,-0.18335
7.547,-0.183332
7.548,-0.183315
7.549,-0.183297
7.55,-0.183279
7.551,-0.183261
7.552,-0.183243
7.553,-0.183225
7.554,-0.183207
7.555,-0.183189
7.556,-0.183171
7.557,-0.183153
7.558,-0.183135
7.559,-0.183116
7.56,-0.183098
7.561,-0.18308
7.562,-0.183061
7.563,-0.183043
7.564,-0.183024
7.565,-0.183005
7.566,-0.182987
7.567,-0.182968
7.568,-0.182949
7.569,-0.18293
7.57,-0.182911
7.571,-0.182892
7.572,-0.182873
7.573,-0.182854
7.574,-0.182835
7.575,-0.182816
7.576,-0.182796
7.577,-0.182777
7.578,-0.182758
7.579,-0.182738
7.58,-0.182719
7.581,-0.182699
7.582,-0.182679
7.583,-0.182659
7.584,-0.18264
7.585,-0.18262
7.586,-0.1826
7.587,-0.18258
7.588,-0.18256
7.589,-0.182539
7.59,-0.182519
7.591,-0.182499
7.592,-0.182479
7.593,-0.182458
7.594,-0.182438
7.595,-0.182417
7.596,-0.182396
7.597,-0.182376
7.598,-0.182355
7.599,-0.182334
7.6,-0.182313
7.601,-0.182292
7.602,-0.182271
7.603,-0.18225
7.604,-0.182229
7.605,-0.182208
7.606,-0.182186
7.607,-0.182165
7.608,-0.182144
7.609,-0.182122
7.61,-0.1821
7.611,-0.182079
7.612,-0.182057
7.613,-0.182035
7.614,-0.182013
7.615,-0.181992
7.616,-0.18197
7.617,-0.181948
7.618,-0.181925
7.619,-0.181903
7.62,-0.181881
7.621,-0.181859
7.622,-0.181836
7.623,-0.181814
7.624,-0.181791
7.625,-0.181769
7.626,-0.181746
7.627,-0.181723
7.628,-0.181701
7.629,-0.181678
7.63,-0.181655
7.631,-0.181632
7.632,-0.181609
7.633,-0.181586
7.634,-0.181563
7.635,-0.181539
7.636,-0.181516
7.637,-0.181493
7.638,-0.181469
7.639,-0.181446
7.64,-0.181422
7.641,-0.181398
7.642,-0.181375
7.643,-0.181351
7.644,-0.181327
7.645,-0.181303
7.646,-0.181279
7.647,-0.181255
7.648,-0.181231
7.649,-0.181207
7.65,-0.181183
7.651,-0.181159
7.652,-0.181134
7.653,-0.18111
7.654,-0.181086
7.655,-0.181061
7.656,-0.181037
7.657,-0.181012
7.658,-0.180987
7.659,-0.180962
7.66,-0.180938
7.661,-0.180913
7.662,-0.180888
7.663,-0.180863
7.664,-0.180838
7.665,-0.180813
7.666,-0.180787
7.667,-0.180762
7.668,-0.180737
7.669,-0.180712
7.67,-0.180686
7.671,-0.180661
7.672,-0.180635
7.673,-0.18061
7.674,-0.180584
7.675,-0.180558
7.676,-0.180532
7.677,-0.180507
7.678,-0.180481
7.679,-0.180455
7.68,-0.180429
7.681,-0.180403
7.682,-0.180377
7.683,-0.18035
7.684,-0.180324
7.685,-0.180298
7.686,-0.180271
7.687,-0.180245
